YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset
-1,45,0.688888888888889,1.10417024013144,0.590909090909091,0.782608695652174,0.0405228758169935,1.10417024013144,1,1
0,453,0.735099337748344,1.09120774257486,0.711864406779661,0.76036866359447,0.0432411375146085,1.09120774257486,1,1
1,4,0.25,0.5,0,0.333333333333333,0.0147058823529412,0.5,1,1
2,47,1.31914893617021,1.88940274642686,0.931034482758621,1.94444444444444,0.0775969962453066,1.88940274642686,1,1
3,68,1.13235294117647,1.52496059909664,0.909090909090909,1.34285714285714,0.0666089965397924,1.52496059909664,1,1
4,83,1.32530120481928,1.57036917932974,1.36734693877551,1.26470588235294,0.0779588944011339,1.57036917932974,1,1
5,72,1.34722222222222,1.58478436105626,1.62857142857143,1.08108108108108,0.0792483660130719,1.58478436105626,1,1
6,94,1.45744680851064,1.53570335969164,1.24444444444444,1.6530612244898,0.0857321652065081,1.53570335969164,1,1
7,89,1.08988764044944,1.54213878515729,0.977777777777778,1.20454545454545,0.0641110376734964,1.54213878515729,1,1
8,91,1.08791208791209,1.33872536100038,0.979591836734694,1.21428571428571,0.063994828700711,1.33872536100038,1,1
9,89,1.34831460674157,1.36599217683359,1.28,1.43589743589744,0.0793126239259749,1.36599217683359,1,1
10,84,1.38095238095238,1.26018512605171,1.63888888888889,1.1875,0.0812324929971989,1.26018512605171,1,1
11,87,1.28735632183908,1.32864720479675,1.18421052631579,1.36734693877551,0.0757268424611224,1.32864720479675,1,1
12,101,1.23762376237624,1.37948189441895,1.19642857142857,1.28888888888889,0.0728013977868375,1.37948189441895,1,1
13,80,1.1625,1.4270776548287,1.14285714285714,1.18421052631579,0.0683823529411765,1.4270776548287,1,1
14,84,1.35714285714286,1.33211361307553,1.4,1.3265306122449,0.0798319327731093,1.33211361307553,1,1
15,97,1.42268041237113,1.57344534082053,1.4375,1.40816326530612,0.083687083080655,1.57344534082053,1,1
16,89,1.35955056179775,1.50941884520347,1.4,1.30769230769231,0.0799735624586913,1.50941884520347,1,1
17,82,1.30487804878049,1.32113890626067,1.63888888888889,1.04347826086957,0.0767575322812052,1.32113890626067,1,1
18,88,1.31818181818182,1.48204157530414,1.15909090909091,1.47727272727273,0.0775401069518717,1.48204157530414,1,1
19,93,1.36559139784946,1.42023380068947,1.33333333333333,1.38888888888889,0.0803289057558507,1.42023380068947,1,1
20,90,1.37777777777778,1.61855656166871,1.22222222222222,1.53333333333333,0.0810457516339869,1.61855656166871,1,1
21,87,1.41379310344828,1.41874268065262,1.38636363636364,1.44186046511628,0.0831643002028398,1.41874268065262,1,1
22,92,1.30434782608696,1.51722078507202,1.44642857142857,1.08333333333333,0.0767263427109974,1.51722078507202,1,1
23,90,1.07777777777778,1.44741363894267,0.853658536585366,1.26530612244898,0.0633986928104575,1.44741363894267,1,1
24,88,1.28409090909091,1.35569351668464,1.41176470588235,1.10810810810811,0.0755347593582888,1.35569351668464,1,1
25,88,1.31818181818182,1.57965116580929,1.38297872340426,1.24390243902439,0.0775401069518717,1.57965116580929,1,1
26,87,1.51724137931034,1.62009236720251,1.25531914893617,1.825,0.0892494929006085,1.62009236720251,1,1
27,90,1.06666666666667,1.3307090278697,1.14,0.975,0.0627450980392157,1.3307090278697,1,1
28,95,1.24210526315789,1.64197461219705,1.19642857142857,1.30769230769231,0.0730650154798762,1.64197461219705,1,1
29,91,1.63736263736264,1.77961596054682,1.62857142857143,1.64285714285714,0.0963154492566257,1.77961596054682,1,1
30,93,1.25806451612903,1.39020819371754,1.10416666666667,1.42222222222222,0.0740037950664137,1.39020819371754,1,1
31,95,1.10526315789474,1.25030791280377,0.979166666666667,1.23404255319149,0.065015479876161,1.25030791280377,1,1
32,98,1.38775510204082,1.36700932553795,1.43859649122807,1.31707317073171,0.0816326530612245,1.36700932553795,1,1
33,90,1.45555555555556,1.89713628724573,1.37254901960784,1.56410256410256,0.0856209150326797,1.89713628724573,1,1
34,93,1.17204301075269,1.38802061062553,1.08163265306122,1.27272727272727,0.068943706514864,1.38802061062553,1,1
35,90,1.24444444444444,1.28352666475071,1.23404255319149,1.25581395348837,0.073202614379085,1.28352666475071,1,1
36,80,1.2,1.65659403520246,1.14285714285714,1.24444444444444,0.0705882352941176,1.65659403520246,1,1
37,82,1.08536585365854,1.30716184411911,1.15555555555556,1,0.063845050215208,1.30716184411911,1,1
