YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset
95,92,1.173913043,1.457143794,1.380952381,1,0.090301003,1.457143794,1,1
96,80,1.25,1.326459072,1.46875,1.104166667,0.096153846,1.326459072,1,1
97,102,1.323529412,1.735829557,1.28,1.365384615,0.101809955,1.735829557,1,1
98,88,1.227272727,1.284096111,1.145833333,1.325,0.094405594,1.284096111,1,1
99,85,1.411764706,1.575815115,1.540540541,1.3125,0.108597285,1.575815115,1,1
100,83,1.108433735,1.24950769,1.025,1.186046512,0.085264133,1.24950769,1,1
101,90,1.177777778,1.46554264,1,1.372093023,0.090598291,1.46554264,1,1
102,91,1.318681319,1.467265945,1.3,1.333333333,0.101437025,1.467265945,1,1
103,77,1.246753247,1.387499115,1.235294118,1.255813953,0.095904096,1.387499115,1,1
104,81,1.197530864,1.373132851,1.459459459,0.977272727,0.092117759,1.373132851,1,1
105,101,1.376237624,1.725407112,1.274193548,1.538461538,0.105864433,1.725407112,1,1
106,78,1.487179487,1.585187848,1.3,1.684210526,0.114398422,1.585187848,1,1
107,76,1.302631579,1.316761045,1.378378378,1.230769231,0.100202429,1.316761045,1,1
108,79,1.278481013,1.404541251,1.325,1.230769231,0.098344693,1.404541251,1,1
109,78,1.153846154,1.52108064,1.540540541,0.804878049,0.088757396,1.52108064,1,1
110,89,1.382022472,1.695620147,1.547619048,1.234042553,0.106309421,1.695620147,1,1
111,72,1.041666667,1.448043848,1.142857143,0.977272727,0.080128205,1.448043848,1,1
112,81,1.481481481,1.509230856,1.451612903,1.5,0.113960114,1.509230856,1,1
113,76,1.263157895,1.32028705,1.292682927,1.228571429,0.097165992,1.32028705,1,1
114,72,1.513888889,1.482223829,1.272727273,1.717948718,0.116452991,1.482223829,1,1
115,72,1.305555556,1.420562167,1.282051282,1.333333333,0.10042735,1.420562167,1,1
116,83,1.301204819,1.487631443,1.234042553,1.388888889,0.100092678,1.487631443,1,1
117,73,1.424657534,1.699001408,1.279069767,1.633333333,0.109589041,1.699001408,1,1
118,77,1.311688312,1.583298857,1.076923077,1.552631579,0.100899101,1.583298857,1,1
119,71,1.183098592,1.234155109,1.194444444,1.171428571,0.091007584,1.234155109,1,1
120,68,1.338235294,1.451816095,1.404761905,1.230769231,0.102941176,1.451816095,1,1
121,68,1.323529412,1.439746832,1.114285714,1.545454545,0.101809955,1.439746832,1,1
122,71,1.450704225,1.339389332,1.536585366,1.333333333,0.111592633,1.339389332,1,1
123,62,0.951612903,1.430664403,1.054054054,0.8,0.073200993,1.430664403,1,1
124,67,1,1.466804401,1.060606061,0.941176471,0.076923077,1.466804401,1,1
125,60,1.2,1.435624237,1.32,1.114285714,0.092307692,1.435624237,1,1
126,61,1.196721311,1.458534334,1.083333333,1.36,0.092055485,1.458534334,1,1
127,62,1.483870968,1.715330446,1.735294118,1.178571429,0.114143921,1.715330446,1,1
128,70,1.328571429,1.576286487,1.24137931,1.390243902,0.102197802,1.576286487,1,1
129,58,1.137931034,1.561019413,1.3,0.964285714,0.087533156,1.561019413,1,1
130,59,0.881355932,1.051841501,0.764705882,0.928571429,0.06779661,1.051841501,1,1
131,56,1.303571429,1.704748906,1.583333333,1.09375,0.100274725,1.704748906,1,1
132,57,1.175438596,1.489520621,1.148148148,1.2,0.090418354,1.489520621,1,1
133,53,1.41509434,1.680590124,2,0.807692308,0.108853411,1.680590124,1,1
134,66,1.257575758,1.373491968,1.485714286,1,0.096736597,1.373491968,1,1
135,60,1.666666667,1.569482984,1.5,1.833333333,0.128205128,1.569482984,1,1
136,55,1.454545455,1.561316892,1.727272727,1.272727273,0.111888112,1.561316892,1,1
137,53,1.377358491,1.361933229,1.571428571,1.25,0.105950653,1.361933229,1,1
138,54,0.888888889,1.341171927,1.0625,0.636363636,0.068376068,1.341171927,1,1
139,50,1.44,1.643291868,1.833333333,1.076923077,0.110769231,1.643291868,1,1
140,51,1.098039216,1.417813838,1.136363636,1.068965517,0.084464555,1.417813838,1,1
141,48,1.270833333,1.469398246,1.130434783,1.4,0.09775641,1.469398246,1,1
142,47,1.234042553,1.521051781,1.363636364,1.12,0.09492635,1.521051781,1,1
143,52,1.5,1.776756242,1.740740741,1.24,0.115384615,1.776756242,1,1
144,52,1.192307692,1.534421543,1.823529412,0.885714286,0.091715976,1.534421543,1,1
145,43,1.372093023,1.397672484,1.217391304,1.55,0.105545617,1.397672484,1,1
146,50,1.3,1.717259326,1,1.5,0.1,1.717259326,1,1
147,43,1.186046512,1.762787484,1.736842105,0.75,0.091234347,1.762787484,1,1
148,39,1.564102564,1.586038955,1.55,1.578947368,0.120315582,1.586038955,1,1
149,50,1.02,1.097120535,1.083333333,0.961538462,0.078461538,1.097120535,1,1
150,40,1.35,1.776628902,2,0.631578947,0.103846154,1.776628902,1,1
151,48,1.479166667,1.637195102,1.181818182,1.730769231,0.113782051,1.637195102,1,1
152,42,1.333333333,1.425664871,1.5,1.181818182,0.102564103,1.425664871,1,1
153,48,1.229166667,1.54698861,1.136363636,1.307692308,0.094551282,1.54698861,1,1
154,41,0.951219512,1.203146282,1.058823529,0.875,0.073170732,1.203146282,1,1
155,47,1.106382979,1.371036462,1.03125,1.266666667,0.085106383,1.371036462,1,1
156,41,1.195121951,1.706158143,1.058823529,1.291666667,0.091932458,1.706158143,1,1
157,38,1.131578947,1.25571241,1.333333333,0.95,0.087044534,1.25571241,1,1
158,39,1,1.051314966,0.956521739,1.0625,0.076923077,1.051314966,1,1
159,49,1.224489796,1.311254268,1.074074074,1.409090909,0.094191523,1.311254268,1,1
160,43,1.720930233,2.027496479,2,1.368421053,0.132379249,2.027496479,1,1
161,40,1.075,1.308502765,0.833333333,1.272727273,0.082692308,1.308502765,1,1
162,44,1.204545455,1.59329329,1.24,1.157894737,0.092657343,1.59329329,1,1
163,46,1.434782609,1.558520294,1.476190476,1.4,0.110367893,1.558520294,1,1
164,41,1.048780488,1.482417274,1.705882353,0.583333333,0.080675422,1.482417274,1,1
165,46,1.217391304,1.412846512,1.363636364,1.083333333,0.093645485,1.412846512,1,1
166,41,1.341463415,1.424951861,1.458333333,1.176470588,0.103189493,1.424951861,1,1
167,48,1.25,1.391463335,1.333333333,1.185185185,0.096153846,1.391463335,1,1
168,43,1.255813953,1.38173499,1.318181818,1.19047619,0.096601073,1.38173499,1,1
169,39,1.282051282,1.605069566,1.0625,1.434782609,0.098619329,1.605069566,1,1
170,45,0.888888889,1.027402334,1.15,0.68,0.068376068,1.027402334,1,1
171,48,1.125,1.282036279,1,1.315789474,0.086538462,1.282036279,1,1
172,46,1.217391304,1.459269886,1.238095238,1.2,0.093645485,1.459269886,1,1
173,44,1.568181818,1.783617011,1.238095238,1.869565217,0.120629371,1.783617011,1,1
174,45,1,1.445997611,1.380952381,0.666666667,0.076923077,1.445997611,1,1
175,38,1.236842105,1.715339546,1.318181818,1.125,0.0951417,1.715339546,1,1
176,39,1.538461538,1.603387103,1.588235294,1.5,0.118343195,1.603387103,1,1
177,45,0.933333333,1.23214521,1.2,0.72,0.071794872,1.23214521,1,1
178,43,1.465116279,1.817230195,1.107142857,2.133333333,0.112701252,1.817230195,1,1
179,50,1.62,1.872355278,1.590909091,1.642857143,0.124615385,1.872355278,1,1
180,45,1.688888889,1.768695233,1.588235294,1.75,0.12991453,1.768695233,1,1
181,45,1.355555556,1.351019069,1.47826087,1.227272727,0.104273504,1.351019069,1,1
182,48,1.25,1.550566129,0.739130435,1.72,0.096153846,1.550566129,1,1
183,44,1.136363636,1.487793889,1,1.272727273,0.087412587,1.487793889,1,1
184,39,1.256410256,1.427510692,1.375,1.173913043,0.096646943,1.427510692,1,1
185,40,1.125,1.343312019,1.074074074,1.230769231,0.086538462,1.343312019,1,1
186,45,1.355555556,1.667272617,1.263157895,1.423076923,0.104273504,1.667272617,1,1
187,41,1.243902439,1.337544164,1.333333333,1.117647059,0.095684803,1.337544164,1,1
188,48,1.541666667,1.583939787,1.458333333,1.625,0.118589744,1.583939787,1,1
189,49,1.673469388,1.807251079,1.230769231,2.173913043,0.128728414,1.807251079,1,1
190,41,1.195121951,1.418088717,1.176470588,1.208333333,0.091932458,1.418088717,1,1
191,45,1.266666667,1.498484082,1.181818182,1.347826087,0.097435897,1.498484082,1,1
192,41,1.487804878,1.468365609,1.318181818,1.684210526,0.114446529,1.468365609,1,1
193,45,1.377777778,1.541676904,1.541666667,1.19047619,0.105982906,1.541676904,1,1
194,40,1.425,1.375378736,1.535714286,1.166666667,0.109615385,1.375378736,1,1
195,48,1.1875,1.424052503,0.703703704,1.80952381,0.091346154,1.424052503,1,1
196,42,1.023809524,1.239356545,0.954545455,1.1,0.078754579,1.239356545,1,1
197,47,1.234042553,1.492193687,1.571428571,0.736842105,0.09492635,1.492193687,1,1
198,41,1.073170732,1.170261593,1.333333333,0.8,0.082551595,1.170261593,1,1
199,49,1.326530612,1.313198308,1.48,1.166666667,0.102040816,1.313198308,1,1
200,43,1.069767442,1.142164796,0.916666667,1.263157895,0.082289803,1.142164796,1,1
201,41,1.634146341,1.608665558,1.875,1.48,0.125703565,1.608665558,1,1
202,48,1.208333333,1.413586556,1.36,1.043478261,0.092948718,1.413586556,1,1
203,53,1.150943396,1.335840652,1.137931034,1.166666667,0.088534107,1.335840652,1,1
204,43,1.395348837,1.482268771,1.333333333,1.44,0.107334526,1.482268771,1,1
205,52,1.576923077,1.695971627,1.47826087,1.655172414,0.121301775,1.695971627,1,1
206,53,1.698113208,1.90732299,1.428571429,2,0.130624093,1.90732299,1,1
207,58,1.137931034,1.36944445,1.346153846,0.96875,0.087533156,1.36944445,1,1
208,56,1.339285714,1.516896182,1.41025641,1.176470588,0.103021978,1.516896182,1,1
209,51,1.294117647,1.50058812,1.25,1.333333333,0.099547511,1.50058812,1,1
210,55,1.018181818,1.283671082,1.16,0.9,0.078321678,1.283671082,1,1
211,58,1.551724138,1.718551142,1.424242424,1.72,0.119363395,1.718551142,1,1
212,57,1.456140351,1.680456735,1.217391304,1.617647059,0.112010796,1.680456735,1,1
213,58,1.379310345,1.631139804,1.678571429,1.1,0.106100796,1.631139804,1,1
214,58,1.413793103,1.475346914,1.424242424,1.4,0.108753316,1.475346914,1,1
215,54,1.296296296,1.461836912,1.37037037,1.222222222,0.0997151,1.461836912,1,1
216,60,1.216666667,1.290009416,1.529411765,0.807692308,0.093589744,1.290009416,1,1
217,60,1.366666667,1.327245991,1.428571429,1.3125,0.105128205,1.327245991,1,1
218,64,1.25,1.297127474,1.266666667,1.235294118,0.096153846,1.297127474,1,1
219,57,1.140350877,1.836520356,1.363636364,1,0.087719298,1.836520356,1,1
220,61,1.163934426,1.280368799,1.4375,0.862068966,0.089533417,1.280368799,1,1
221,65,1.6,1.476905549,1.6,1.6,0.123076923,1.476905549,1,1
222,66,1.060606061,1.35735929,0.857142857,1.416666667,0.081585082,1.35735929,1,1
223,63,1.396825397,1.508467312,1.43902439,1.318181818,0.107448107,1.508467312,1,1
224,69,1.260869565,1.686034103,1.147058824,1.371428571,0.096989967,1.686034103,1,1
225,70,1.357142857,1.579173461,1.294117647,1.416666667,0.104395604,1.579173461,1,1
226,65,1.446153846,1.447311832,1.666666667,1.257142857,0.111242604,1.447311832,1,1
227,71,1.436619718,1.636480495,1.4375,1.435897436,0.110509209,1.636480495,1,1
228,72,1.125,1.403591972,1.433333333,0.904761905,0.086538462,1.403591972,1,1
229,70,1.128571429,1.658718106,1.357142857,0.976190476,0.086813187,1.658718106,1,1
230,73,1.410958904,1.479823717,1.735294118,1.128205128,0.1085353,1.479823717,1,1
231,72,1.347222222,1.61122578,1.548387097,1.195121951,0.103632479,1.61122578,1,1
232,73,1.369863014,1.603008017,1.461538462,1.319148936,0.105374078,1.603008017,1,1
233,77,1.246753247,1.679252999,1.27027027,1.225,0.095904096,1.679252999,1,1
234,76,1.236842105,1.384373948,1.243902439,1.228571429,0.0951417,1.384373948,1,1
235,78,1.269230769,1.296078771,1.257142857,1.279069767,0.097633136,1.296078771,1,1
236,70,1.085714286,1.271115648,1.05,1.133333333,0.083516484,1.271115648,1,1
237,69,1.391304348,1.775796352,1.393939394,1.388888889,0.107023411,1.775796352,1,1
238,71,1.605633803,1.878288531,1.432432432,1.794117647,0.123510293,1.878288531,1,1
239,82,1.195121951,1.290411212,1.325581395,1.051282051,0.091932458,1.290411212,1,1
240,81,1.333333333,1.55724115,1.43902439,1.225,0.102564103,1.55724115,1,1
241,81,1.283950617,1.606506831,1.131578947,1.418604651,0.098765432,1.606506831,1,1
242,81,1.283950617,1.783497743,1.405405405,1.181818182,0.098765432,1.783497743,1,1
243,77,1.454545455,1.634701442,1.419354839,1.47826087,0.111888112,1.634701442,1,1
244,82,1.402439024,1.930008355,1.511111111,1.27027027,0.107879925,1.930008355,1,1
245,93,1.623655914,1.811280945,1.574468085,1.673913043,0.124896609,1.811280945,1,1
246,96,1.229166667,1.349301314,1.574468085,0.897959184,0.094551282,1.349301314,1,1
247,107,0.822429907,1.164029145,1.039215686,0.625,0.063263839,1.164029145,1,1
248,105,0.638095238,0.94180483,0.526315789,0.770833333,0.049084249,0.94180483,1,1
249,111,0,0,0,0,0,0,1,1
250,116,0,0,0,0,0,0,1,1
-1,69,0.985507246,1.26598896,0.722222222,1.272727273,0.07580825,1.26598896,1,1
0,451,0.685144124,1.098777569,0.71627907,0.656779661,0.052703394,1.098777569,1,1
1,9,0.888888889,0.927960727,1,0.8,0.068376068,0.927960727,1,1
2,49,1.448979592,1.696334584,1.277777778,1.548387097,0.111459969,1.696334584,1,1
3,55,1.418181818,1.410160341,1.344827586,1.5,0.109090909,1.410160341,1,1
4,84,1.321428571,1.449226751,1.552631579,1.130434783,0.101648352,1.449226751,1,1
5,93,1.064516129,1.389451343,1.230769231,0.853658537,0.081885856,1.389451343,1,1
6,84,1.25,1.559077577,1.5,0.882352941,0.096153846,1.559077577,1,1
7,81,1.024691358,1.274512737,1.025,1.024390244,0.078822412,1.274512737,1,1
8,85,1.247058824,1.65404182,1.25,1.244444444,0.095927602,1.65404182,1,1
9,101,1.326732673,1.691797334,1.36,1.294117647,0.102056359,1.691797334,1,1
10,95,1.631578947,1.845365855,1.6,1.66,0.125506073,1.845365855,1,1
11,86,0.953488372,1.318706824,0.717948718,1.14893617,0.073345259,1.318706824,1,1
12,89,1.258426966,1.526493977,1.285714286,1.234042553,0.096802074,1.526493977,1,1
13,99,1.383838384,1.65188248,1.1875,1.568627451,0.106449106,1.65188248,1,1
14,86,1.360465116,1.388293838,1.574468085,1.102564103,0.104651163,1.388293838,1,1
15,90,1.688888889,1.758730674,1.62,1.775,0.12991453,1.758730674,1,1
16,96,1.125,1.224744871,1.115384615,1.136363636,0.086538462,1.224744871,1,1
17,93,1.064516129,1.58667311,1.29787234,0.826086957,0.081885856,1.58667311,1,1
18,84,1.357142857,1.719083933,1.714285714,1,0.104395604,1.719083933,1,1
19,92,1.315217391,1.350045566,1.418604651,1.224489796,0.101170569,1.350045566,1,1
20,91,1.406593407,1.333150171,1.571428571,1.265306122,0.108199493,1.333150171,1,1
21,92,1.543478261,1.606395484,1.4,1.756756757,0.118729097,1.606395484,1,1
22,86,1.418604651,1.506574738,1.085106383,1.820512821,0.109123435,1.506574738,1,1
23,100,1.34,1.671024606,1.619047619,1.137931034,0.103076923,1.671024606,1,1
24,93,1.11827957,1.458479422,0.918367347,1.340909091,0.086021505,1.458479422,1,1
25,82,1.5,2.273030283,1.711111111,1.243243243,0.115384615,2.273030283,1,1
26,84,1.321428571,1.457516573,1.285714286,1.346938776,0.101648352,1.457516573,1,1
27,90,1.255555556,1.604495868,1.025,1.44,0.096581197,1.604495868,1,1
28,90,1.511111111,1.90354161,1.5,1.520833333,0.116239316,1.90354161,1,1
29,90,1.277777778,1.365940247,1.456521739,1.090909091,0.098290598,1.365940247,1,1
30,104,1.240384615,1.535945946,1.326923077,1.153846154,0.095414201,1.535945946,1,1
31,93,1.139784946,1.418751731,1.104166667,1.177777778,0.087675765,1.418751731,1,1
32,81,1.24691358,1.470806447,1.605263158,0.930232558,0.095916429,1.470806447,1,1
33,89,1.224719101,1.542966513,1.088888889,1.363636364,0.094209162,1.542966513,1,1
34,95,1.378947368,1.558633795,1.204081633,1.565217391,0.106072874,1.558633795,1,1
35,84,1.25,1.559077577,1.382352941,1.16,0.096153846,1.559077577,1,1
36,86,1.488372093,1.477232596,1.5,1.48,0.114490161,1.477232596,1,1
37,92,1.391304348,1.518794503,1.4,1.380952381,0.107023411,1.518794503,1,1
38,92,1.52173913,1.60684156,1.541666667,1.5,0.117056856,1.60684156,1,1
39,85,1.058823529,1.23782587,1.139534884,0.976190476,0.081447964,1.23782587,1,1
40,79,1.316455696,1.581498022,1.476190476,1.135135135,0.101265823,1.581498022,1,1
41,98,1.275510204,1.448643961,1.333333333,1.22,0.09811617,1.448643961,1,1
42,89,1.550561798,1.834091526,1.371428571,1.666666667,0.119273984,1.834091526,1,1
43,92,1.576086957,1.711202236,1.431818182,1.708333333,0.121237458,1.711202236,1,1
44,96,1.208333333,1.383486569,1.270833333,1.145833333,0.092948718,1.383486569,1,1
45,91,1.395604396,1.604709187,1.382978723,1.409090909,0.107354184,1.604709187,1,1
46,96,1.28125,1.47757358,1.346153846,1.204545455,0.098557692,1.47757358,1,1
47,92,1.184782609,1.582384817,1.111111111,1.255319149,0.091137124,1.582384817,1,1
48,85,1.329411765,1.392054283,1.5,1.226415094,0.102262443,1.392054283,1,1
49,87,1.195402299,1.292546436,1.333333333,1.066666667,0.091954023,1.292546436,1,1
50,90,1.188888889,1.475602672,1.238095238,1.145833333,0.091452991,1.475602672,1,1
51,86,1.174418605,1.3563954,1.266666667,1.073170732,0.090339893,1.3563954,1,1
52,89,1.168539326,1.34194529,1.170212766,1.166666667,0.08988764,1.34194529,1,1
53,83,1.373493976,1.535838878,1.522727273,1.205128205,0.105653383,1.535838878,1,1
54,86,1.23255814,1.468688239,0.978723404,1.538461538,0.094812165,1.468688239,1,1
55,87,1.67816092,2.031692231,1.444444444,1.928571429,0.129089302,2.031692231,1,1
56,93,1.290322581,1.347950499,1.333333333,1.244444444,0.099255583,1.347950499,1,1
57,93,1.35483871,1.372439603,1.52,1.162790698,0.104218362,1.372439603,1,1
58,87,1.287356322,1.284143421,0.955555556,1.642857143,0.099027409,1.284143421,1,1
59,81,1.345679012,1.492987725,1.636363636,1,0.10351377,1.492987725,1,1
60,87,1.413793103,1.596156169,1.297297297,1.5,0.108753316,1.596156169,1,1
61,91,1.373626374,1.539468535,1.520833333,1.209302326,0.105663567,1.539468535,1,1
62,91,1.582417582,1.563940423,1.511111111,1.652173913,0.121724429,1.563940423,1,1
63,99,1.363636364,1.567882658,1.052631579,1.785714286,0.104895105,1.567882658,1,1
64,92,1.347826087,1.463360446,1.29787234,1.4,0.10367893,1.463360446,1,1
65,89,1.078651685,1.316199065,1.137254902,1,0.082973207,1.316199065,1,1
66,79,1.518987342,1.639736998,1.378378378,1.642857143,0.11684518,1.639736998,1,1
67,92,1.619565217,1.567824778,1.288888889,1.936170213,0.12458194,1.567824778,1,1
68,91,1.230769231,1.422649508,1.133333333,1.326086957,0.094674556,1.422649508,1,1
69,83,1.228915663,1.328168565,1.285714286,1.1875,0.094531974,1.328168565,1,1
70,88,1.420454545,1.573644945,1.765957447,1.024390244,0.109265734,1.573644945,1,1
71,84,0.988095238,1.145909936,1.183673469,0.714285714,0.076007326,1.145909936,1,1
