YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset
61,87,1.05747126436782,1.35849028584043,1.0188679245283,1.11764705882353,0.0813439434129089,1.35849028584043,1,1
62,92,1.10869565217391,1.36241964569288,1.04651162790698,1.16326530612245,0.0852842809364548,1.36241964569288,1,1
63,88,1.21590909090909,1.38505042554259,1.41463414634146,1.04255319148936,0.0935314685314685,1.38505042554259,1,1
64,88,1.21590909090909,1.60780326780436,1.23076923076923,1.20408163265306,0.0935314685314685,1.60780326780436,1,1
65,85,1.32941176470588,1.4670040355555,1.28205128205128,1.3695652173913,0.102262443438914,1.4670040355555,1,1
66,85,1.28235294117647,1.40247879795435,1.46666666666667,1.075,0.0986425339366516,1.40247879795435,1,1
67,88,1.28409090909091,1.63263318540244,1.4390243902439,1.14893617021277,0.0987762237762238,1.63263318540244,1,1
68,91,1.2967032967033,1.61585550436572,1.34782608695652,1.24444444444444,0.0997464074387151,1.61585550436572,1,1
69,90,1.12222222222222,1.31395088049537,1.40540540540541,0.924528301886792,0.0863247863247863,1.31395088049537,1,1
70,96,1.16666666666667,1.37394297488856,1.48780487804878,0.927272727272727,0.0897435897435897,1.37394297488856,1,1
71,90,1.24444444444444,1.78829597574867,1.175,1.3,0.0957264957264957,1.78829597574867,1,1
72,89,1.34831460674157,1.42303391957518,1.33333333333333,1.36363636363636,0.10371650821089,1.42303391957518,1,1
73,92,1.78260869565217,1.8085637976122,1.81578947368421,1.75925925925926,0.137123745819398,1.8085637976122,1,1
74,93,1.17204301075269,1.43423707877393,1.125,1.22222222222222,0.0901571546732837,1.43423707877393,1,1
75,89,1.37078651685393,1.60526139525277,1.90909090909091,0.844444444444444,0.105445116681072,1.60526139525277,1,1
76,86,1.1046511627907,1.35498269810913,1.25806451612903,1.01818181818182,0.0849731663685152,1.35498269810913,1,1
77,81,1.40740740740741,1.61072792377994,1.43181818181818,1.37837837837838,0.108262108262108,1.61072792377994,1,1
78,88,1.36363636363636,1.66906828012516,1.20512820512821,1.48979591836735,0.104895104895105,1.66906828012516,1,1
79,86,0.906976744186046,1.17451273477927,0.851063829787234,0.974358974358974,0.0697674418604651,1.17451273477927,1,1
80,88,1.52272727272727,1.54605372858172,1.56756756756757,1.49019607843137,0.117132867132867,1.54605372858172,1,1
81,97,1.29896907216495,1.35527479112178,1.22916666666667,1.36734693877551,0.0999206978588422,1.35527479112178,1,1
82,90,1.36666666666667,1.74465475803068,1.36170212765957,1.37209302325581,0.105128205128205,1.74465475803068,1,1
83,90,1.22222222222222,1.40446941301151,1.06122448979592,1.41463414634146,0.094017094017094,1.40446941301151,1,1
84,98,1.25510204081633,1.33402131770008,1.2,1.34210526315789,0.0965463108320251,1.33402131770008,1,1
85,83,1.3855421686747,1.48842137114399,1.18,1.6969696969697,0.106580166821131,1.48842137114399,1,1
86,85,1.27058823529412,1.2187838912906,1.18965517241379,1.44444444444444,0.097737556561086,1.2187838912906,1,1
