year,popsize,propmig,He,Ho,meanRRS,k,allele,nSNP,nMicro,sex,maxage,broodsize,sexratio,maturity,years,r0,ratemort
88,44,0.772727272727273,0.481172520661157,0.434090909090909,NA,1000,1,10,100,0,9,1,0.5,1,100,0.1,0.0555555555555556
89,44,0.772727272727273,0.481172520661157,0.434090909090909,NA,1000,1,10,100,0,9,1,0.5,1,100,0.1,0.0555555555555556
90,44,0.772727272727273,0.481172520661157,0.434090909090909,NA,1000,1,10,100,0,9,1,0.5,1,100,0.1,0.0555555555555556
91,44,0.772727272727273,0.481172520661157,0.434090909090909,NA,1000,1,10,100,0,9,1,0.5,1,100,0.1,0.0555555555555556
92,44,0.772727272727273,0.481172520661157,0.434090909090909,NA,1000,1,10,100,0,9,1,0.5,1,100,0.1,0.0555555555555556
93,44,0.772727272727273,0.481172520661157,0.434090909090909,NA,1000,1,10,100,0,9,1,0.5,1,100,0.1,0.0555555555555556
94,44,0.772727272727273,0.481172520661157,0.434090909090909,NA,1000,1,10,100,0,9,1,0.5,1,100,0.1,0.0555555555555556
95,44,0.772727272727273,0.481172520661157,0.434090909090909,NA,1000,1,10,100,0,9,1,0.5,1,100,0.1,0.0555555555555556
96,44,0.772727272727273,0.481172520661157,0.434090909090909,NA,1000,1,10,100,0,9,1,0.5,1,100,0.1,0.0555555555555556
97,44,0.772727272727273,0.481172520661157,0.434090909090909,NA,1000,1,10,100,0,9,1,0.5,1,100,0.1,0.0555555555555556
98,44,0.772727272727273,0.481172520661157,0.434090909090909,NA,1000,1,10,100,0,9,1,0.5,1,100,0.1,0.0555555555555556
99,44,0.772727272727273,0.481172520661157,0.434090909090909,NA,1000,1,10,100,0,9,1,0.5,1,100,0.1,0.0555555555555556
100,44,0.772727272727273,0.481172520661157,0.434090909090909,NA,1000,1,10,100,0,9,1,0.5,1,100,0.1,0.0555555555555556
