year,popsize,propmig,He,Ho,Fis,nadults,sxratio,nmig,Fst,replicate,parameterset,numboff,FstVSource,FisVSource,deltaK,propMigSNPs,Ho_allSNPs,project,group,k,nSNP,miggy,LBhet,LBp,maxage,broodsize,maturity,years,r0,nSNP.mig,nSNP.cons
30,719,0,0.164672748304734,0.164998103426476,-0.00027540824351761,485,0.484005563282337,0,0.00753005321212044,1,1,234,0.36748667168238,NA,1000,0,0.164998103426476,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
31,712,0,0.164479141859671,0.16445480081716,0.000614834818048956,478,0.463483146067416,0,0.00769245340349318,1,1,234,0.367545462655845,NA,1000,0,0.16445480081716,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
32,712,0,0.164786948854311,0.164679519918284,0.000824616639562187,478,0.470505617977528,0,0.00809541378233052,1,1,234,0.367635305922658,NA,1000,0,0.164679519918284,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
33,731,0,0.164564951069,0.164671060813332,0.000275030762605577,501,0.46374829001368,0,0.00845941070878488,1,1,230,0.367825777830054,NA,1000,0,0.164671060813332,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
34,715,0,0.164415040522097,0.164274634456453,0.000908095097917233,491,0.46013986013986,0,0.00872188376357143,1,1,224,0.368031869879712,NA,1000,0,0.164274634456453,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
35,705,0,0.164278526322528,0.164180528691167,0.000801922941989836,468,0.476595744680851,0,0.00912902629361692,1,1,237,0.368294544510626,NA,1000,0,0.164180528691167,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
36,721,0,0.163924653709674,0.163892321270962,0.000632807059445751,482,0.484049930651872,0,0.00949250377712987,1,1,239,0.368480600443798,NA,1000,0,0.163892321270962,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
37,711,0,0.163877632275325,0.164112006137323,-3.90928671359326e-05,477,0.486638537271449,0,0.00986942919516386,1,1,234,0.368674847433894,NA,1000,0,0.164112006137323,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
38,713,0,0.163962482334324,0.164213948744103,-8.38666381989648e-05,480,0.50070126227209,0,0.0102353558051029,1,1,233,0.368768538546737,NA,1000,0,0.164213948744103,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
39,734,0,0.164416447756076,0.164866237304929,-0.00061080483923068,497,0.486376021798365,0,0.0109051508835953,1,1,237,0.368926708761302,NA,1000,0,0.164866237304929,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
40,712,0,0.163967811398928,0.164369254341164,-0.000462503277735758,481,0.487359550561798,0,0.0111938131502974,1,1,231,0.369130798793456,NA,1000,0,0.164369254341164,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
41,713,0,0.164200068346918,0.165000637511156,-0.00147320565838668,478,0.467040673211781,0,0.0115179736827255,1,1,235,0.369248937375049,NA,1000,0,0.165000637511156,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
42,724,0,0.164327521151813,0.164914615770969,-0.000949261114409603,488,0.477900552486188,0,0.0116778912905932,1,1,236,0.369334504513947,NA,1000,0,0.164914615770969,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
43,692,0,0.163890703262874,0.164481082501314,-0.000909477441206163,456,0.5,0,0.0118360938078933,1,1,236,0.369535180433936,NA,1000,0,0.164481082501314,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
44,711,0,0.164066593942415,0.164422708093594,-0.000346508919448935,472,0.524613220815752,0,0.0121278208035348,1,1,239,0.369630588886809,NA,1000,0,0.164422708093594,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
45,720,0,0.163871033249158,0.164005050505051,0.00020928808939002,485,0.536111111111111,0,0.0124730296536456,1,1,235,0.369860401449757,NA,1000,0,0.164005050505051,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
46,709,0,0.16381218723387,0.163904346711117,0.000321532767528483,477,0.526093088857546,0,0.0124294947321046,1,1,232,0.369879450782058,NA,1000,0,0.163904346711117,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
47,719,0,0.1640711203641,0.164277405487419,2.62131319024644e-05,486,0.507649513212796,0,0.012818971625504,1,1,233,0.370064831724753,NA,1000,0,0.164277405487419,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
48,736,0,0.164075743758324,0.164442934782609,-0.000401288802965445,504,0.466032608695652,0,0.0129530207974267,1,1,232,0.370082236054307,NA,1000,0,0.164442934782609,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
49,706,0,0.164253867917026,0.164339428277105,0.000339982701010518,472,0.477337110481586,0,0.0132883617347703,1,1,234,0.37017847972509,NA,1000,0,0.164339428277105,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
50,712,0,0.164152101971457,0.164521195097038,-0.00038019742542656,470,0.484550561797753,0,0.0134300562581452,1,1,242,0.370281701158123,NA,1000,0,0.164521195097038,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
51,742,0,0.164193152179154,0.164549130115168,-0.000378265332199053,525,0.477088948787062,0,0.0137190758479989,1,1,217,0.370328947852542,NA,1000,0,0.164549130115168,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
52,740,0,0.164045320074374,0.164292383292383,-9.47996063600082e-05,508,0.456756756756757,0,0.0142302055841821,1,1,232,0.370518266374208,NA,1000,0,0.164292383292383,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
53,723,0,0.163853485527613,0.164042499685653,6.70328544388875e-05,491,0.484094052558783,0,0.0143501979557153,1,1,232,0.370568122728,NA,1000,0,0.164042499685653,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
54,742,0,0.163151757272377,0.162953932859593,0.00105746003687386,517,0.504043126684636,0,0.0145859395797347,1,1,225,0.370740018163601,NA,1000,0,0.162953932859593,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
55,736,0,0.162768311344035,0.162856966403162,0.000316132649168227,514,0.483695652173913,0,0.0148375974863206,1,1,222,0.370914317534798,NA,1000,0,0.162856966403162,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
56,726,0,0.16246297497894,0.162858752817431,-0.000468123589403102,497,0.50137741046832,0,0.0151903306528859,1,1,229,0.371102302770406,NA,1000,0,0.162858752817431,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
57,721,0,0.162174469081543,0.162151052830664,0.000610206157172736,493,0.528432732316227,0,0.0152639469345457,1,1,228,0.371195464728694,NA,1000,0,0.162151052830664,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
58,709,0,0.162480580038922,0.162945249390948,-0.000623148943500705,479,0.50916784203103,0,0.0155855376999319,1,1,230,0.37133362529485,NA,1000,0,0.162945249390948,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
59,723,0,0.162470629227486,0.163084370677732,-0.00102330572814818,494,0.503457814661134,0,0.0158870642892962,1,1,229,0.371432566934904,NA,1000,0,0.163084370677732,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
60,734,0,0.162279945078865,0.162666584097102,-0.00045401479185233,502,0.502724795640327,0,0.0160104562935513,1,1,232,0.371580364193947,NA,1000,0,0.162666584097102,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
61,745,0,0.162356354136382,0.162684563758389,-0.00031347820935256,518,0.514093959731544,0,0.0162291067608219,1,1,227,0.371652392851215,NA,1000,0,0.162684563758389,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
62,723,0,0.162597585329718,0.163109518420722,-0.000761947817996842,502,0.511756569847856,0,0.0161424752407614,1,1,221,0.371594622020896,NA,1000,0,0.163109518420722,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
63,720,0,0.16267905180275,0.163049242424242,-0.000395336260762004,494,0.508333333333333,0,0.0164535415261549,1,1,226,0.371690812756819,NA,1000,0,0.163049242424242,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
64,711,0,0.162706811388647,0.163216979925841,-0.00074045601733307,477,0.49507735583685,0,0.0166818752094019,1,1,234,0.371772919084451,NA,1000,0,0.163216979925841,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
65,722,0,0.163217034546166,0.163811382523294,-0.000969090150699543,491,0.518005540166205,0,0.0169188309709966,1,1,231,0.371743784107621,NA,1000,0,0.163811382523294,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
66,724,0,0.163107770360268,0.163559768960321,-0.00060809218226829,497,0.519337016574586,0,0.0173521771734743,1,1,227,0.371946900686586,NA,1000,0,0.163559768960321,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
67,724,0,0.163197682041563,0.16328729281768,0.000319950646779498,492,0.505524861878453,0,0.0175655269520434,1,1,232,0.372086645723104,NA,1000,0,0.16328729281768,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
68,708,0,0.1633349492483,0.163248587570621,0.000772682156013285,473,0.501412429378531,0,0.0181796777518144,1,1,235,0.372298596918185,NA,1000,0,0.163248587570621,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
69,689,0,0.163495000221183,0.163121783876501,0.00148814495965297,449,0.503628447024673,0,0.0187316521565156,1,1,240,0.37253790314885,NA,1000,0,0.163121783876501,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
70,705,0,0.16338006045059,0.163066408768536,0.00134573832508669,468,0.526241134751773,0,0.0190335636417138,1,1,237,0.372660994840194,NA,1000,0,0.163066408768536,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
71,725,0,0.163032602745649,0.163192476489028,0.000139232435586826,491,0.531034482758621,0,0.019153744565538,1,1,234,0.372766456474233,NA,1000,0,0.163192476489028,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
72,708,0,0.162578796257606,0.162954545454545,-0.000396501236018572,475,0.516949152542373,0,0.0193256547740616,1,1,233,0.37292607528897,NA,1000,0,0.162954545454545,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
73,711,0,0.162623800719726,0.163114691215957,-0.000691829020865592,477,0.50070323488045,0,0.0197204354961092,1,1,234,0.37306983196025,NA,1000,0,0.163114691215957,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
74,712,0,0.162869448194385,0.163430796731359,-0.000871164333438779,477,0.497191011235955,0,0.0201324015370872,1,1,235,0.373256521723087,NA,1000,0,0.163430796731359,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
75,716,0,0.162275764929026,0.162458100558659,8.69776841576224e-05,480,0.505586592178771,0,0.0203268965067046,1,1,236,0.37333697639313,NA,1000,0,0.162458100558659,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
76,725,0,0.162254577451086,0.162601880877743,-0.00034304649523235,507,0.496551724137931,0,0.0204862130162386,1,1,218,0.373373353918587,NA,1000,0,0.162601880877743,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
77,727,0,0.162002729187132,0.162189571089158,6.73465914272948e-05,494,0.504814305364512,0,0.0207019494239347,1,1,233,0.373465585876855,NA,1000,0,0.162189571089158,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
78,733,0,0.161714057222294,0.162184050601513,-0.000670179513109907,503,0.474761255115962,0,0.0210237491316716,1,1,230,0.37360608791919,NA,1000,0,0.162184050601513,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
79,736,0,0.161666823860951,0.162149209486166,-0.000706325458582359,507,0.474184782608696,0,0.0210992765675024,1,1,229,0.373612559953125,NA,1000,0,0.162149209486166,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
80,724,0,0.161462718281993,0.161730286288297,-0.00013884208487682,498,0.487569060773481,0,0.0212754603633474,1,1,226,0.373803911458662,NA,1000,0,0.161730286288297,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
81,699,0,0.161525862057738,0.161822083495903,-0.000188705179809173,468,0.476394849785408,0,0.0215084597543915,1,1,231,0.373892183917891,NA,1000,0,0.161822083495903,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
82,721,0,0.161632252589122,0.161742529315345,0.000267428131374164,488,0.492371705963939,0,0.0218147172055618,1,1,233,0.374022443556105,NA,1000,0,0.161742529315345,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
83,715,0,0.161476568314076,0.161727908455181,-8.94782708367207e-05,484,0.503496503496504,0,0.0219994552833362,1,1,231,0.374125778334105,NA,1000,0,0.161727908455181,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
84,712,0,0.161157337801701,0.161473442288049,-0.000252520125869768,477,0.51123595505618,0,0.0223350885224547,1,1,235,0.374270776227139,NA,1000,0,0.161473442288049,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
85,729,0,0.161164021286208,0.16151764559172,-0.000366123615659612,494,0.500685871056241,0,0.0226259713113708,1,1,235,0.374427077518892,NA,1000,0,0.16151764559172,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
86,722,0,0.160620679810901,0.160507428859229,0.000841193105509262,488,0.497229916897507,0,0.0231084633332374,1,1,234,0.374720271513419,NA,1000,0,0.160507428859229,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
87,707,0,0.160398078401495,0.16027517037418,0.000867149536946238,473,0.497878359264498,0,0.023533695095396,1,1,234,0.374927048690796,NA,1000,0,0.16027517037418,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
88,725,0,0.160286222030051,0.160431347962382,0.000174178221926298,489,0.492413793103448,0,0.0238584397078145,1,1,236,0.375132930790476,NA,1000,0,0.160431347962382,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
89,723,0,0.159881987346477,0.160142084747894,-0.000121623819973298,491,0.507607192254495,0,0.0240531207148795,1,1,232,0.375257699128215,NA,1000,0,0.160142084747894,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
90,713,0,0.159726752704147,0.160087976539589,-0.000372078815860874,484,0.492286115007013,0,0.0244928329873671,1,1,229,0.375523866735656,NA,1000,0,0.160087976539589,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
91,716,0,0.159622955566873,0.159886998476384,-0.000126139156119415,486,0.488826815642458,0,0.0246317307487375,1,1,230,0.375605061955161,NA,1000,0,0.159886998476384,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
92,729,0,0.159710950552794,0.159788003491707,0.000347648876675088,497,0.50480109739369,0,0.0249222880836412,1,1,232,0.375699732104032,NA,1000,0,0.159788003491707,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
93,732,0,0.159554952236691,0.15942871336314,0.000874877858627864,498,0.509562841530055,0,0.0250131819503834,1,1,234,0.375762914092166,NA,1000,0,0.15942871336314,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
94,702,0,0.159539351252314,0.159089614089614,0.00169744580624236,470,0.477207977207977,0,0.0254011485057031,1,1,232,0.375894400057042,NA,1000,0,0.159089614089614,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
95,700,0,0.159856797773655,0.159979220779221,0.000246978233450431,464,0.494285714285714,0,0.0257196988703086,1,1,236,0.375998141319484,NA,1000,0,0.159979220779221,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
96,703,0,0.160231260274683,0.160328462433726,0.00030947421729401,467,0.490753911806543,0,0.0260178382149805,1,1,236,0.3760847375719,NA,1000,0,0.160328462433726,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
97,711,0,0.160436515450936,0.160581767037463,0.000182784267967869,471,0.476793248945148,0,0.026268609039189,1,1,240,0.376203861368577,NA,1000,0,0.160581767037463,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
98,713,0,0.160536956065735,0.160614560754813,0.000354437082758031,480,0.49929873772791,0,0.0266789480796724,1,1,233,0.37629838315522,NA,1000,0,0.160614560754813,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
99,713,0,0.160304183128254,0.160402907050873,0.000300316903495826,484,0.50070126227209,0,0.0267659639630691,1,1,229,0.37636386400978,NA,1000,0,0.160402907050873,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
100,691,0,0.160659008611671,0.16081436653072,0.000170454157444038,497,0.502170767004341,0,0.0271367274925285,1,1,194,0.376491919092288,NA,910,0,0.16081436653072,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
101,616,0,0.160462116101136,0.160537190082645,0.000410391998216139,495,0.498376623376623,0,0.0273439030831951,1,1,121,0.376560833681101,NA,820,0,0.160537190082645,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
102,519,0,0.160141027367463,0.160273252758802,0.000346370924718423,383,0.497109826589595,0,0.0276984622278551,1,1,136,0.376703229515952,NA,730,0,0.160273252758802,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
103,461,0,0.159955529528419,0.160461447446263,-0.000330251426244985,328,0.505422993492408,0,0.0280258098022569,1,1,133,0.376748822171628,NA,640,0,0.160461447446263,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
104,399,0,0.160097512521335,0.160157211209843,0.000572690819497082,295,0.453634085213033,0,0.0285321623529495,1,1,104,0.376989325959116,NA,550,0,0.160157211209843,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
105,349,0,0.159006169526896,0.158882521489971,0.000898027880648231,275,0.449856733524355,0,0.0289611898075417,1,1,74,0.377185346434377,NA,460,0,0.158882521489971,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
106,279,0,0.158624842481936,0.158833496252851,0.000461810282907049,225,0.498207885304659,0,0.0290703780746922,1,1,54,0.377161279544618,NA,370,0,0.158833496252851,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
107,204,0,0.158389933067701,0.159073083778966,7.91239909329285e-05,177,0.5,0,0.0292691117014635,1,1,27,0.377233055134813,NA,280,0,0.159073083778966,end_10.2.23_LL10,07,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
