year,popsize,propmig,He,Ho,Fis,nadults,sxratio,nmig,Fst,replicate,parameterset,numboff,FstVSource,FisVSource,deltaK,propMigSNPs,Ho_allSNPs,project,group,k,nSNP,miggy,LBhet,LBp,maxage,broodsize,maturity,years,r0,nSNP.mig,nSNP.cons
14,714,0,0.160159946331474,0.160272472625414,0.000211442281382181,488,0.488795518207283,0,0.00244521713750973,1,1,226,0.364281069069609,NA,1000,0,0.160272472625414,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
15,732,0,0.160115422906843,0.160151515151515,0.000402410638975585,498,0.489071038251366,0,0.00260417226928245,1,1,234,0.364375953791976,NA,1000,0,0.160151515151515,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
16,723,0,0.159786240706335,0.15992455677103,0.000139090478679925,499,0.474412171507607,0,0.00292546635030135,1,1,224,0.364575444569398,NA,1000,0,0.15992455677103,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
17,713,0,0.159958993637227,0.160219303837817,-0.000170124293522997,478,0.472650771388499,0,0.00326482194746915,1,1,235,0.364674240789043,NA,1000,0,0.160219303837817,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
18,700,0,0.159450867346939,0.159972727272727,-0.000829484128045075,461,0.478571428571429,0,0.00362499055569201,1,1,239,0.364901379374717,NA,1000,0,0.159972727272727,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
19,736,0,0.159154492221065,0.159582509881423,-0.000633405440356181,499,0.479619565217391,0,0.00388624338844342,1,1,237,0.365054989727755,NA,1000,0,0.159582509881423,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
20,721,0,0.158881324901618,0.159249779346867,-0.000461093762615474,497,0.500693481276006,0,0.00413924556819312,1,1,224,0.365171756796477,NA,1000,0,0.159249779346867,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
21,712,0,0.158738811746106,0.15888151174668,0.000132981441943373,473,0.501404494382023,0,0.00441089753611592,1,1,239,0.365214393794131,NA,1000,0,0.15888151174668,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
22,719,0,0.159176856316399,0.159449993678088,-0.000210111255810667,485,0.515994436717663,0,0.00467316865454773,1,1,234,0.36524578428375,NA,1000,0,0.159449993678088,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
23,717,0,0.159068350209612,0.159289970838088,-7.47135604601471e-05,488,0.525801952580195,0,0.00498784124462973,1,1,229,0.365268845845171,NA,1000,0,0.159289970838088,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
24,716,0,0.158808679256124,0.158784916201117,0.000563194772321533,489,0.527932960893855,0,0.00517112606112183,1,1,227,0.365348846463039,NA,1000,0,0.158784916201117,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
25,714,0,0.159119952793952,0.159551820728291,-0.000617284995616436,483,0.522408963585434,0,0.00552781243085841,1,1,231,0.365484748144765,NA,1000,0,0.159551820728291,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
26,744,0,0.159287073551593,0.159788611925709,-0.000837445773717481,526,0.516129032258065,0,0.00568214653850021,1,1,218,0.365634825642914,NA,1000,0,0.159788611925709,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
27,716,0,0.159541634865556,0.159954291518537,-0.000568573999879374,494,0.533519553072626,0,0.00573584034766779,1,1,222,0.365602431022197,NA,1000,0,0.159954291518537,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
28,696,0,0.159789257017259,0.160378787878788,-0.00099502076551109,463,0.512931034482759,0,0.00586948605327018,1,1,233,0.365602235925887,NA,1000,0,0.160378787878788,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
29,695,0,0.159814488239363,0.1601975147155,-0.00046747880844234,458,0.506474820143885,0,0.00602497718904973,1,1,237,0.365686578332764,NA,1000,0,0.1601975147155,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
30,708,0,0.160180967060725,0.160787108371854,-0.00105495431581642,471,0.536723163841808,0,0.00616887749237834,1,1,237,0.365750599554891,NA,1000,0,0.160787108371854,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
31,733,0,0.160004592077499,0.160352226218529,-0.000416093266353905,500,0.52387448840382,0,0.00650373831732264,1,1,233,0.365871290465364,NA,1000,0,0.160352226218529,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
32,740,0,0.159842384122452,0.159866093366093,0.000432107758904794,516,0.504054054054054,0,0.00669878918315146,1,1,224,0.36596493740162,NA,1000,0,0.159866093366093,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
33,733,0,0.159916373091238,0.159742031501922,0.000954671096026084,507,0.497953615279673,0,0.00682578137365577,1,1,226,0.366024315175945,NA,1000,0,0.159742031501922,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
34,722,0,0.159660116349071,0.159598337950139,0.000660829569671175,494,0.49584487534626,0,0.00720068158040786,1,1,228,0.366209166915314,NA,1000,0,0.159598337950139,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
35,726,0,0.159436748469601,0.159206110693714,0.00110183931389916,500,0.512396694214876,0,0.00754209978284758,1,1,226,0.366342869926776,NA,1000,0,0.159206110693714,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
36,728,0,0.159383222375152,0.15921953046953,0.000926918573965571,496,0.528846153846154,0,0.00774620387018659,1,1,232,0.366349759427016,NA,1000,0,0.15921953046953,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
37,721,0,0.159580939171785,0.159658302862186,0.000298721263138214,490,0.514563106796116,0,0.00799652471855072,1,1,231,0.366346317686931,NA,1000,0,0.159658302862186,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
38,711,0,0.159018896975955,0.159212376933896,2.57979911573734e-06,480,0.514767932489452,0,0.0082763104298077,1,1,231,0.366492470054785,NA,1000,0,0.159212376933896,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
39,703,0,0.158983243931211,0.159146514935989,8.58397699691268e-05,466,0.52773826458037,0,0.00862745815922882,1,1,237,0.366703946836452,NA,1000,0,0.159146514935989,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
40,724,0,0.158562312346165,0.158921396283275,-0.000440653234953146,485,0.523480662983425,0,0.00884853858736076,1,1,239,0.366912412874529,NA,1000,0,0.158921396283275,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
41,710,0,0.158188271627202,0.158761843790013,-0.000982268599071174,479,0.504225352112676,0,0.00921810594446201,1,1,231,0.367085993304849,NA,1000,0,0.158761843790013,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
42,721,0,0.158580621941919,0.159306518723994,-0.00139501967434185,488,0.478502080443828,0,0.00937090804662515,1,1,233,0.367063575859317,NA,1000,0,0.159306518723994,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
43,723,0,0.158300454311542,0.158687287815919,-0.000512913512819284,492,0.470262793914246,0,0.00959574896261293,1,1,231,0.367256109233946,NA,1000,0,0.158687287815919,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
44,736,0,0.158440373970238,0.158845108695652,-0.000574150960529181,502,0.474184782608696,0,0.00996078618233496,1,1,234,0.367445975919596,NA,1000,0,0.158845108695652,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
45,720,0,0.158697111742424,0.159285353535354,-0.00103363842402077,490,0.452777777777778,0,0.0102208020190879,1,1,230,0.367536448563932,NA,1000,0,0.159285353535354,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
46,736,0,0.159074903803811,0.159691205533597,-0.00113046988676841,501,0.489130434782609,0,0.0104327822556788,1,1,235,0.367539766326551,NA,1000,0,0.159691205533597,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
47,699,0,0.159345258661511,0.159929769801014,-0.000988713894254882,468,0.492131616595136,0,0.0107814524437492,1,1,231,0.367637764866153,NA,1000,0,0.159929769801014,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
48,695,0,0.159495841077302,0.159713538260301,-4.69880496629656e-05,456,0.487769784172662,0,0.011163467373476,1,1,239,0.367750064440417,NA,1000,0,0.159713538260301,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
49,719,0,0.158928165145568,0.159058035149829,0.000162429961340623,482,0.499304589707928,0,0.0113494968601897,1,1,237,0.367874553433702,NA,1000,0,0.159058035149829,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
50,734,0,0.159223349716755,0.159384443893981,7.20916016654109e-05,498,0.489100817438692,0,0.0117093120375785,1,1,236,0.367975686171715,NA,1000,0,0.159384443893981,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
51,732,0,0.159222208140258,0.159452309985097,-0.000108102607683194,526,0.486338797814208,0,0.0118686476086123,1,1,206,0.368031057658986,NA,1000,0,0.159452309985097,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
52,724,0,0.158805411645221,0.159075841285786,-0.000208144158656843,491,0.490331491712707,0,0.012021417874759,1,1,233,0.368156527659487,NA,1000,0,0.159075841285786,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
53,697,0,0.158461006654505,0.158490935176731,0.00043039879578181,461,0.483500717360115,0,0.0121543522001832,1,1,236,0.368232291808007,NA,1000,0,0.158490935176731,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
54,719,0,0.158793585800652,0.159031483120496,-0.00011910832085676,483,0.510431154381085,0,0.0123230544793898,1,1,236,0.368314857357325,NA,1000,0,0.159031483120496,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
55,717,0,0.159131002077992,0.15938252821098,-0.000152309466905766,482,0.506276150627615,0,0.0124255366737584,1,1,235,0.368415588101372,NA,1000,0,0.15938252821098,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
56,731,0,0.159173628110789,0.159410521079468,-0.000125265348506487,493,0.534883720930233,0,0.0124805388675766,1,1,238,0.368501883915713,NA,1000,0,0.159410521079468,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
57,724,0,0.159141672748362,0.159296835760924,9.37435639901166e-05,498,0.523480662983425,0,0.0128067803495708,1,1,226,0.368583014197951,NA,1000,0,0.159296835760924,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
58,738,0,0.159101813628385,0.15919931017492,0.000237507046578026,507,0.521680216802168,0,0.013041263058073,1,1,231,0.368718132230598,NA,1000,0,0.15919931017492,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
59,718,0,0.159377446319402,0.159829070650798,-0.000672668651510568,485,0.50974930362117,0,0.01319127064165,1,1,233,0.368784944053285,NA,1000,0,0.159829070650798,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
60,713,0,0.159651637259192,0.160136427387479,-0.000751290504317854,474,0.507713884992987,0,0.0133230478274291,1,1,239,0.36875955383117,NA,1000,0,0.160136427387479,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
61,733,0,0.159495807148988,0.159813965025425,-0.000339915832137074,499,0.502046384720327,0,0.0135021160391723,1,1,234,0.368814516692792,NA,1000,0,0.159813965025425,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
62,709,0,0.159665475538345,0.159648672906783,0.000547001792807996,481,0.50916784203103,0,0.0140213137417411,1,1,228,0.368965386399069,NA,1000,0,0.159648672906783,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
63,705,0,0.159938635792054,0.159820760799484,0.000807548130012744,473,0.519148936170213,0,0.0141392662600043,1,1,232,0.368994193102772,NA,1000,0,0.159820760799484,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
64,703,0,0.159842504063886,0.159802146644252,0.000608966131393044,467,0.48221906116643,0,0.0146976819507337,1,1,236,0.369203070288571,NA,1000,0,0.159802146644252,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
65,711,0,0.159959962997671,0.160037079657333,0.000304205369409771,475,0.479606188466948,0,0.0149064194534101,1,1,236,0.369300251390303,NA,1000,0,0.160037079657333,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
66,711,0,0.160087074882781,0.159997442782253,0.000734360336228287,475,0.49789029535865,0,0.014953303074402,1,1,236,0.369312094373819,NA,1000,0,0.159997442782253,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
67,717,0,0.159758891235494,0.159653860783568,0.000773812915744631,478,0.503486750348675,0,0.0151062747848799,1,1,239,0.369468732233013,NA,1000,0,0.159653860783568,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
68,718,0,0.1598147313131,0.159639149151684,0.000956852467920166,485,0.516713091922006,0,0.0153296414490876,1,1,233,0.369585985185917,NA,1000,0,0.159639149151684,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
69,733,0,0.159738121298864,0.159407168547687,0.00136638688968252,496,0.503410641200546,0,0.0155743065275186,1,1,237,0.369698685527589,NA,1000,0,0.159407168547687,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
70,723,0,0.159432654048621,0.159253112033195,0.000967953866248629,490,0.515905947441217,0,0.0157411951250327,1,1,233,0.36974711785363,NA,1000,0,0.159253112033195,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
71,721,0,0.159210137855089,0.15904425671416,0.000932398734573217,495,0.515950069348128,0,0.0160005412236244,1,1,226,0.369900537207505,NA,1000,0,0.15904425671416,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
72,697,0,0.159044540325332,0.15899047867484,0.00064530161223251,469,0.510760401721664,0,0.0162206356562365,1,1,228,0.369993196706171,NA,1000,0,0.15899047867484,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
73,717,0,0.159198806927488,0.15930011411183,0.000238062373720606,479,0.518828451882845,0,0.0163951523961921,1,1,238,0.37007162581417,NA,1000,0,0.15930011411183,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
74,716,0,0.159384835587075,0.159820975114271,-0.000629967578059086,484,0.523743016759777,0,0.0168010704986417,1,1,232,0.370177108382573,NA,1000,0,0.159820975114271,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
75,715,0,0.159057342657343,0.159684678957406,-0.00112584171175544,482,0.521678321678322,0,0.0171966770684678,1,1,233,0.37050757425101,NA,1000,0,0.159684678957406,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
76,720,0,0.159143066077441,0.159782828282828,-0.0011659505879303,505,0.501388888888889,0,0.0175381834363794,1,1,215,0.370538438578767,NA,1000,0,0.159782828282828,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
77,722,0,0.158906775472592,0.159709141274238,-0.00159478160895587,486,0.5,0,0.0177930754134358,1,1,236,0.370686245962397,NA,1000,0,0.159709141274238,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
78,721,0,0.158579196680943,0.15947547598033,-0.0018398146740743,488,0.510402219140083,0,0.0179440386939094,1,1,233,0.370734545903373,NA,1000,0,0.15947547598033,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
79,705,0,0.158286044693197,0.158784010315925,-0.000779273241441728,472,0.506382978723404,0,0.0183417920429971,1,1,233,0.370923954893778,NA,1000,0,0.158784010315925,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
80,716,0,0.158148361403429,0.15875063484002,-0.00106628446502213,478,0.5,0,0.0188087545073843,1,1,238,0.371173360056152,NA,1000,0,0.15875063484002,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
81,726,0,0.158166775500376,0.158716503881793,-0.000944050082931904,495,0.528925619834711,0,0.0191900446058094,1,1,231,0.371324625216677,NA,1000,0,0.158716503881793,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
82,729,0,0.15808828090213,0.158731762065095,-0.00119535951026376,499,0.52400548696845,0,0.0195806428436214,1,1,230,0.371512124580014,NA,1000,0,0.158731762065095,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
83,718,0,0.157602946446017,0.158152696885287,-0.000934669143723144,484,0.512534818941504,0,0.0198312558317262,1,1,234,0.371599178957603,NA,1000,0,0.158152696885287,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
84,720,0,0.157326852728676,0.157930555555556,-0.00107989169534177,486,0.490277777777778,0,0.0201956675888889,1,1,234,0.371807427949918,NA,1000,0,0.157930555555556,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
85,725,0,0.157184311317695,0.157855799373041,-0.00126658624545103,492,0.495172413793103,0,0.0203251188411597,1,1,233,0.371929296231702,NA,1000,0,0.157855799373041,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
86,711,0,0.156866828300092,0.157464518603759,-0.00105191290033155,475,0.49648382559775,0,0.0208507914509156,1,1,236,0.372143729971613,NA,1000,0,0.157464518603759,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
87,712,0,0.157329182315995,0.157912410623085,-0.0010139347189812,475,0.478932584269663,0,0.0215561712064488,1,1,237,0.372387976452366,NA,1000,0,0.157912410623085,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
88,722,0,0.157675332797128,0.158015613195669,-0.000391676830383819,486,0.511080332409972,0,0.0218213832754613,1,1,236,0.372468107591011,NA,1000,0,0.158015613195669,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
89,721,0,0.157180819799621,0.157339553650233,8.37470845643135e-05,488,0.503467406380028,0,0.0220459035744527,1,1,233,0.372605167069499,NA,1000,0,0.157339553650233,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
90,733,0,0.157164546962114,0.157488527843235,-0.000360979169800465,501,0.488403819918145,0,0.0221577194367461,1,1,232,0.372690415557052,NA,1000,0,0.157488527843235,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
91,717,0,0.156931350231362,0.157101559528338,5.59638334728888e-05,486,0.479776847977685,0,0.0224023957499359,1,1,231,0.372841384177475,NA,1000,0,0.157101559528338,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
92,705,0,0.156591198540406,0.156617666021921,0.000435684048133076,471,0.512056737588652,0,0.0225668524195031,1,1,234,0.372903921359627,NA,1000,0,0.156617666021921,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
93,717,0,0.156490330025982,0.156695828578674,-3.69688629258777e-05,480,0.496513249651325,0,0.0225651560813162,1,1,237,0.372929832002011,NA,1000,0,0.156695828578674,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
94,738,0,0.156440351195209,0.156823109140182,-0.000524055831529868,503,0.482384823848238,0,0.0226537887763169,1,1,235,0.372960651617379,NA,1000,0,0.156823109140182,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
95,734,0,0.156520290176899,0.156752539014119,-0.000120252258660502,505,0.474114441416894,0,0.022693534940551,1,1,229,0.372925653998275,NA,1000,0,0.156752539014119,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
96,727,0,0.1561720041508,0.156379892459672,-5.11151193960837e-05,495,0.475928473177442,0,0.0229639600696416,1,1,232,0.373043599892284,NA,1000,0,0.156379892459672,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
97,716,0,0.155946198904245,0.156086846114779,0.000132652749809125,482,0.494413407821229,0,0.0230252250189599,1,1,234,0.373188130481706,NA,1000,0,0.156086846114779,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
98,730,0,0.155602500042648,0.155978829389788,-0.000500676756590453,497,0.475342465753425,0,0.0231997764663234,1,1,233,0.373294456401018,NA,1000,0,0.155978829389788,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
99,726,0,0.155426424617737,0.156168294515402,-0.0014629049249927,491,0.482093663911846,0,0.0235545437009893,1,1,235,0.373430396209289,NA,1000,0,0.156168294515402,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
100,684,0,0.155421058072258,0.156363636363636,-0.00189394273042642,489,0.485380116959064,0,0.0235664435465658,1,1,195,0.373380407884293,NA,910,0,0.156363636363636,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
101,613,0,0.155345376596212,0.156077413614118,-0.00121267396156101,485,0.500815660685155,0,0.0235123079109617,1,1,128,0.373254479440081,NA,820,0,0.156077413614118,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
102,523,0,0.15566572465808,0.156321918998783,-0.000846195589236859,386,0.491395793499044,0,0.0237581892927753,1,1,137,0.37310102940371,NA,730,0,0.156321918998783,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
103,464,0,0.155651532182332,0.15630289968652,-0.000703757423583393,340,0.478448275862069,0,0.0242446605591749,1,1,124,0.373227333766922,NA,640,0,0.15630289968652,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
104,392,0,0.155248135838287,0.155892857142857,-0.000516893306772124,294,0.505102040816326,0,0.0244459097196888,1,1,98,0.373213402863067,NA,550,0,0.155892857142857,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
105,335,0,0.155022637153446,0.155093622795115,0.000533162484536438,244,0.51044776119403,0,0.0249850992971378,1,1,91,0.373343270902193,NA,460,0,0.155093622795115,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
106,271,0,0.154356997763201,0.154729956390473,0.000180737992679706,220,0.509225092250922,0,0.0251686851789197,1,1,51,0.373275361227934,NA,370,0,0.154729956390473,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
107,205,0,0.153944838029312,0.154385809312639,0.000246862369450018,172,0.502439024390244,0,0.0256722483990985,1,1,33,0.373366713480805,NA,280,0,0.154385809312639,end_10.2.23_LL10,01,1000,1000,0,0.05,0.05,9,2,1,350,1,100,0
