year,popsize,propmig,He,Ho,Fis,nadults,sxratio,nmig,Fst,replicate,parameterset,numboff,FstVSource,FisVSource,k,nSNP,maxage,broodsize,maturity,years,r0,ratemort,nSNP.mig,nSNP.cons
0,500,0,0.469096572,0.254292,0.456915434,129,0.472,0,0.003158717,1,6b,0,NA,NA,500,500,9,2,1,250,1,0.055555556,0,0
1,498,0.010040161,0.469000536,0.263947791,0.448385201,317,0.475903614,5,-0.001370108,1,6b,23,0.003007684,0.455346895,500,500,9,2,1,250,1,0.055555556,0,0
2,498,0.020080321,0.469095547,0.275148594,0.436536759,471,0.479919679,5,-0.001280482,1,6b,27,0.003018596,0.453374896,500,500,9,2,1,250,1,0.055555556,0,0
3,499,0.028056112,0.468857816,0.288372745,0.422298201,465,0.486973948,5,-0.001183717,1,6b,33,0.00303368,0.451001762,500,500,9,2,1,250,1,0.055555556,0,0
4,497,0.030181087,0.468890676,0.298684105,0.411442415,466,0.476861167,5,-0.001097341,1,6b,30,0.003066937,0.449206407,500,500,9,2,1,250,1,0.055555556,0,0
5,498,0.034136546,0.468608341,0.310799197,0.398333368,466,0.481927711,5,-0.000994473,1,6b,31,0.003068271,0.447021468,500,500,9,2,1,250,1,0.055555556,0,0
6,497,0.038229376,0.468528928,0.320338028,0.388209452,467,0.492957746,5,-0.000894113,1,6b,30,0.003080224,0.445347807,500,500,9,2,1,250,1,0.055555556,0,0
7,498,0.03815261,0.468676404,0.329698795,0.378279324,475,0.493975904,5,-0.000833627,1,6b,23,0.003110803,0.443684975,500,500,9,2,1,250,1,0.055555556,0,0
8,494,0.042510121,0.468882653,0.351032389,0.356153608,446,0.516194332,5,-0.000641537,1,6b,48,0.003196189,0.440057422,500,500,9,2,1,250,1,0.055555556,0,0
9,463,0.049676026,0.468267189,0.403105832,0.305739723,364,0.516198704,5,8.18E-06,1,6b,99,0.003336428,0.432365786,500,500,9,2,1,250,1,0.055555556,0,0
10,438,0.047945205,0.467328225,0.458557078,0.254264475,322,0.520547945,5,0.000840945,1,6b,114,0.003562813,0.424797835,500,500,9,2,1,250,1,0.055555556,0,0
11,487,0.045174538,0.467062689,0.458492813,0.242456823,417,0.529774127,5,0.001175289,1,6b,68,0.003778249,0.421472909,500,500,9,2,1,250,1,0.055555556,0,0
12,497,0.048289738,0.467178759,0.457054326,0.241839944,465,0.517102616,5,0.001289579,1,6b,32,0.003828178,0.421069742,500,500,9,2,1,250,1,0.055555556,0,0
13,498,0.044176707,0.466951682,0.457779116,0.240663764,467,0.520080321,5,0.001497746,1,6b,31,0.003972799,0.420851925,500,500,9,2,1,250,1,0.055555556,0,0
14,497,0.046277666,0.46707352,0.457452716,0.241330843,468,0.519114688,5,0.00162873,1,6b,29,0.00399118,0.420988615,500,500,9,2,1,250,1,0.055555556,0,0
15,498,0.03815261,0.467040302,0.458662651,0.239794096,463,0.516064257,5,0.001679759,1,6b,35,0.004017456,0.420704674,500,500,9,2,1,250,1,0.055555556,0,0
16,499,0.04008016,0.466948201,0.457903808,0.240307295,476,0.527054108,5,0.001788249,1,6b,23,0.004064266,0.420762907,500,500,9,2,1,250,1,0.055555556,0,0
17,495,0.04040404,0.466757825,0.45799596,0.2409414,450,0.513131313,5,0.002043491,1,6b,44,0.004156947,0.420993807,500,500,9,2,1,250,1,0.055555556,0,0
18,476,0.037815126,0.466377039,0.458352941,0.244581389,392,0.508403361,5,0.002520408,1,6b,82,0.004264143,0.42216796,500,500,9,2,1,250,1,0.055555556,0,0
19,462,0.038961039,0.466542489,0.456662338,0.249741044,362,0.512987013,5,0.002852774,1,6b,100,0.004395081,0.423408163,500,500,9,2,1,250,1,0.055555556,0,0
20,478,0.033472803,0.466395826,0.458125523,0.244370359,392,0.512552301,5,0.003043031,1,6b,86,0.004487952,0.422073895,500,500,9,2,1,250,1,0.055555556,0,0
21,493,0.036511156,0.466226238,0.457472617,0.241514409,448,0.519269777,5,0.003207895,1,6b,45,0.004564334,0.421165124,500,500,9,2,1,250,1,0.055555556,0,0
22,497,0.042253521,0.466354404,0.45677666,0.24146912,465,0.531187123,5,0.003223449,1,6b,32,0.00453568,0.421034459,500,500,9,2,1,250,1,0.055555556,0,0
23,497,0.042253521,0.465984685,0.456438632,0.241530114,468,0.525150905,5,0.003356591,1,6b,29,0.004596926,0.421056345,500,500,9,2,1,250,1,0.055555556,0,0
24,498,0.040160643,0.465911199,0.457385542,0.240239708,461,0.522088353,5,0.003523412,1,6b,37,0.004648248,0.420814895,500,500,9,2,1,250,1,0.055555556,0,0
25,499,0.04008016,0.465787398,0.457739479,0.239539762,475,0.511022044,5,0.003591291,1,6b,24,0.004655876,0.420672783,500,500,9,2,1,250,1,0.055555556,0,0
26,495,0.046464646,0.465919641,0.456517172,0.241836692,458,0.513131313,5,0.003659922,1,6b,37,0.004659105,0.421168628,500,500,9,2,1,250,1,0.055555556,0,0
27,484,0.039256198,0.46596561,0.458578512,0.242173945,408,0.526859504,5,0.003779845,1,6b,75,0.004713198,0.421549875,500,500,9,2,1,250,1,0.055555556,0,0
28,473,0.042283298,0.465512249,0.457970402,0.244998301,384,0.528541226,5,0.003961034,1,6b,88,0.004698256,0.422350359,500,500,9,2,1,250,1,0.055555556,0,0
29,475,0.044210526,0.465774236,0.457785263,0.244930312,388,0.517894737,5,0.004354322,1,6b,87,0.004807366,0.422272487,500,500,9,2,1,250,1,0.055555556,0,0
30,489,0.034764826,0.465682002,0.459018405,0.240341185,426,0.492842536,5,0.004564813,1,6b,63,0.004907094,0.421108329,500,500,9,2,1,250,1,0.055555556,0,0
31,496,0.036290323,0.465665164,0.458915323,0.238855273,457,0.485887097,5,0.00460261,1,6b,38,0.004938063,0.420653349,500,500,9,2,1,250,1,0.055555556,0,0
32,499,0.042084168,0.465690877,0.457418838,0.239803761,470,0.488977956,5,0.004574709,1,6b,29,0.004909833,0.420719718,500,500,9,2,1,250,1,0.055555556,0,0
33,499,0.044088176,0.465547677,0.456188377,0.241001863,463,0.496993988,5,0.004663217,1,6b,36,0.004950297,0.420923185,500,500,9,2,1,250,1,0.055555556,0,0
34,499,0.048096192,0.465563391,0.455222445,0.242046543,476,0.49498998,5,0.00467946,1,6b,22,0.004948779,0.421096074,500,500,9,2,1,250,1,0.055555556,0,0
35,497,0.050301811,0.465455036,0.454209256,0.243478373,463,0.482897384,5,0.004662645,1,6b,34,0.004932081,0.42139601,500,500,9,2,1,250,1,0.055555556,0,0
36,487,0.049281314,0.465207852,0.454246407,0.245454324,421,0.49486653,5,0.004716957,1,6b,66,0.004857628,0.422023119,500,500,9,2,1,250,1,0.055555556,0,0
37,480,0.045833333,0.465013885,0.4553125,0.245761174,397,0.489583333,5,0.004881253,1,6b,83,0.004956393,0.422284081,500,500,9,2,1,250,1,0.055555556,0,0
38,477,0.052410901,0.464563787,0.453199161,0.248302225,396,0.49475891,5,0.004914828,1,6b,81,0.004886523,0.422799152,500,500,9,2,1,250,1,0.055555556,0,0
39,484,0.045454545,0.464537685,0.454909091,0.244897096,411,0.506198347,5,0.005085776,1,6b,73,0.00499913,0.422040159,500,500,9,2,1,250,1,0.055555556,0,0
40,493,0.044624746,0.464766755,0.455054767,0.242906005,446,0.511156187,5,0.005044946,1,6b,47,0.004928284,0.421440956,500,500,9,2,1,250,1,0.055555556,0,0
41,498,0.042168675,0.464777721,0.455783133,0.241030308,463,0.514056225,5,0.00515327,1,6b,35,0.004943701,0.420982294,500,500,9,2,1,250,1,0.055555556,0,0
42,499,0.038076152,0.464629973,0.45692986,0.23946314,458,0.517034068,5,0.005324805,1,6b,39,0.005049902,0.420697408,500,500,9,2,1,250,1,0.055555556,0,0
43,498,0.036144578,0.464305705,0.456610442,0.239762855,476,0.520080321,5,0.005489852,1,6b,22,0.005159342,0.420787436,500,500,9,2,1,250,1,0.055555556,0,0
44,496,0.036290323,0.464356253,0.457193548,0.239627667,463,0.522177419,5,0.005551761,1,6b,32,0.005131887,0.420823232,500,500,9,2,1,250,1,0.055555556,0,0
45,490,0.040816327,0.464262557,0.455844898,0.242332979,431,0.514285714,5,0.005618142,1,6b,58,0.005132836,0.42145104,500,500,9,2,1,250,1,0.055555556,0,0
46,483,0.041407867,0.464299933,0.456202899,0.24357346,407,0.51552795,5,0.005835877,1,6b,76,0.005131752,0.421860239,500,500,9,2,1,250,1,0.055555556,0,0
47,480,0.041666667,0.464157873,0.456316667,0.244029645,401,0.514583333,5,0.006057386,1,6b,78,0.005276503,0.422027559,500,500,9,2,1,250,1,0.055555556,0,0
48,483,0.041407867,0.464106113,0.456674948,0.242922169,406,0.525879917,5,0.006075211,1,6b,76,0.005263106,0.421759691,500,500,9,2,1,250,1,0.055555556,0,0
49,491,0.042769857,0.463736317,0.455947047,0.241575605,437,0.527494908,5,0.006332342,1,6b,54,0.005355089,0.421313317,500,500,9,2,1,250,1,0.055555556,0,0
50,496,0.044354839,0.463739984,0.455306452,0.241140806,456,0.526209677,5,0.006363454,1,6b,39,0.005409151,0.421093122,500,500,9,2,1,250,1,0.055555556,0,0
51,496,0.04233871,0.463844604,0.455758065,0.240743739,455,0.528225806,5,0.006317822,1,6b,40,0.005366241,0.421024149,500,500,9,2,1,250,1,0.055555556,0,0
52,499,0.04008016,0.463899547,0.456829659,0.238975111,473,0.5250501,5,0.006353442,1,6b,26,0.005376047,0.420640102,500,500,9,2,1,250,1,0.055555556,0,0
53,498,0.040160643,0.463780306,0.456333333,0.23963153,467,0.530120482,5,0.00645684,1,6b,31,0.005429283,0.420782599,500,500,9,2,1,250,1,0.055555556,0,0
54,491,0.042769857,0.463653183,0.455556008,0.241923775,441,0.537678208,5,0.00655466,1,6b,50,0.005451382,0.421373245,500,500,9,2,1,250,1,0.055555556,0,0
