year,mean,LQ,UQ,NA
0,0.1783464,0.1757932,0.1804394,NA
1,0.17804537349,0.17557032824,0.1802325952,NA
2,0.17594927186,0.173562677,0.17817094936,NA
3,0.1727650111,0.17020877708,0.17470936288,NA
4,0.16924072713,0.166646482,0.17130772244,NA
5,0.16634654468,0.16363757944,0.16847854616,NA
6,0.16498669884,0.16239272592,0.16729675648,NA
7,0.1647752138,0.16229265232,0.16712887132,NA
8,0.16506905897,0.16235007736,0.16756196272,NA
9,0.16547772056,0.1628290832,0.16792381756,NA
10,0.16587594739,0.1629984278,0.16856590496,NA
11,0.16636031938,0.16355621228,0.16922500412,NA
12,0.16681663487,0.16424885372,0.16984337384,NA
13,0.16726001858,0.1647671198,0.17005781096,NA
14,0.16775385195,0.16485168176,0.17066307668,NA
15,0.16814831449,0.16547084888,0.17106719568,NA
16,0.16858689209,0.16578049536,0.171475488,NA
17,0.16902746663,0.16622766712,0.17184849316,NA
18,0.1694460408,0.1666487102,0.1722087892,NA
19,0.16985100394,0.16703109256,0.17284975196,NA
20,0.17039211489,0.16780058204,0.1731133244,NA
21,0.17084513014,0.168059673,0.1736851102,NA
22,0.17128985033,0.16858869984,0.17409396692,NA
23,0.17175617049,0.16891491688,0.1745488798,NA
24,0.17216279495,0.16950193084,0.17510118756,NA
25,0.17260366464,0.17006868504,0.1756183898,NA
26,0.17299148169,0.1702824178,0.17588409872,NA
27,0.17343846973,0.17084958632,0.17659718368,NA
28,0.1738353913,0.1712214334,0.1767923258,NA
29,0.17428231453,0.17152185384,0.17711342848,NA
30,0.17471897285,0.17182154704,0.17754867172,NA
31,0.1751521525,0.17230211056,0.17793814168,NA
32,0.17559688052,0.17240190676,0.17828640968,NA
33,0.17596760029,0.17296965748,0.178655663,NA
34,0.17642604363,0.173302122,0.1793618422,NA
35,0.17682606227,0.17369328908,0.17964946164,NA
36,0.17727956723,0.17430712124,0.18030553864,NA
37,0.17773490279,0.1750050028,0.18052815652,NA
38,0.1781336274,0.17534573696,0.18076046152,NA
39,0.17857698942,0.17552023612,0.181086002,NA
40,0.17900297714,0.17591644544,0.18155837696,NA
