year,mean,LQ,UQ,NA
0,0.17819487,0.1759434,0.18036124,NA
1,0.17799975706,0.175757887,0.18021420896,NA
2,0.17613661093,0.17417450996,0.17860839412,NA
3,0.17334501645,0.1713124144,0.1759359458,NA
4,0.17030057541,0.16824578772,0.17269514488,NA
5,0.16800772274,0.16589723224,0.170449052,NA
6,0.16712763889,0.16477107952,0.16953784868,NA
7,0.1673884472,0.1648988556,0.1696652142,NA
8,0.16808155835,0.165366961,0.17027976016,NA
9,0.16887370808,0.16648312028,0.1712329642,NA
10,0.16979133727,0.16733160964,0.1721694116,NA
11,0.17069223848,0.16811667292,0.17346383964,NA
12,0.17155814679,0.1689049566,0.17438475708,NA
13,0.17231125323,0.16969934824,0.17531249116,NA
14,0.17323783556,0.17027076056,0.17617745808,NA
15,0.17411521938,0.17106673576,0.17712906204,NA
16,0.17499938647,0.17196534812,0.17833354488,NA
17,0.17584420621,0.17291117644,0.1795147868,NA
18,0.1765710384,0.17362456784,0.18059243712,NA
19,0.1773758024,0.17431026828,0.18123560968,NA
20,0.17826687518,0.17512739564,0.18203172844,NA
21,0.17908673433,0.17616969288,0.18221819936,NA
22,0.17991021425,0.17662245704,0.1833534996,NA
23,0.18072634242,0.17739088032,0.18471647784,NA
24,0.18158712131,0.17844782672,0.18513157736,NA
25,0.18237750759,0.17900780052,0.18599033792,NA
26,0.1830988207,0.17999771212,0.18701316304,NA
27,0.1838524612,0.18061964632,0.18763509532,NA
28,0.18464554173,0.18114953468,0.18826432516,NA
29,0.18549965651,0.18189344872,0.18920104244,NA
30,0.18621966805,0.18270064716,0.18995371992,NA
31,0.18701190223,0.1834549956,0.19068069132,NA
32,0.18779750328,0.1841334426,0.19096672736,NA
33,0.18862677122,0.18503131128,0.19186316972,NA
34,0.18939538765,0.18585250448,0.19295212792,NA
35,0.19003112399,0.18605861812,0.19348644604,NA
36,0.1908540866,0.18671089684,0.1944827976,NA
37,0.19145261289,0.1877707986,0.19532648664,NA
38,0.19220537307,0.1885741874,0.19625490448,NA
39,0.19289198685,0.18910723812,0.19668452028,NA
40,0.19360604333,0.18947365724,0.19748385144,NA
41,0.19437680035,0.19029896372,0.19830236592,NA
42,0.19509223302,0.19096383956,0.19902748004,NA
43,0.19582674133,0.19158292556,0.19959571756,NA
44,0.1966384557,0.1924626306,0.20013408548,NA
45,0.19722372204,0.19350427804,0.2007644408,NA
46,0.19793678381,0.1940109068,0.2017408808,NA
47,0.19861040283,0.19470698668,0.20253798256,NA
48,0.19918174067,0.1951775482,0.2027089664,NA
49,0.19985139115,0.19585944244,0.20347854176,NA
50,0.20050960801,0.196584151,0.20394058764,NA
51,0.20114450795,0.19732797512,0.20488209168,NA
52,0.20183722752,0.1977722086,0.20535376824,NA
53,0.20253653352,0.19899245588,0.2059808122,NA
54,0.20313352298,0.19941243008,0.20664770272,NA
55,0.20379202239,0.20032193084,0.20735379504,NA
56,0.20443632685,0.20069697108,0.20808150444,NA
57,0.20505892439,0.20132723704,0.20875424616,NA
58,0.20567701548,0.2021072798,0.20939107944,NA
59,0.20629126646,0.20257005592,0.20971697844,NA
60,0.20688528275,0.20307052628,0.21072405392,NA
61,0.207543741,0.2038923558,0.21141984408,NA
62,0.20820187851,0.20416390052,0.21186529812,NA
63,0.20892347483,0.20451122812,0.2125764792,NA
64,0.20951768002,0.20526649572,0.21347818436,NA
65,0.21020949509,0.20570681924,0.21426332276,NA
66,0.21076302885,0.2058901624,0.21467711368,NA
67,0.21132078121,0.20683940836,0.21536832088,NA
68,0.21185287447,0.206987951,0.21575961632,NA
69,0.21236275199,0.20724032108,0.21636780172,NA
70,0.21294522035,0.20805899684,0.21697181516,NA
71,0.21349885767,0.20861650304,0.21739908656,NA
72,0.21406841768,0.20911993728,0.2179870424,NA
73,0.21472472951,0.20987726212,0.21899394388,NA
74,0.21522001141,0.21039103388,0.2195912674,NA
75,0.21584203852,0.21044487984,0.21979330152,NA
76,0.21632741002,0.21146460444,0.22035786156,NA
77,0.2168290508,0.21171889936,0.22083434764,NA
78,0.21738824205,0.21247023364,0.22125463436,NA
79,0.21796989667,0.2130597104,0.22187973972,NA
80,0.21857349139,0.2131947722,0.2225896748,NA
81,0.21912479264,0.2137117506,0.22340579196,NA
82,0.21967411331,0.21458414368,0.22376274876,NA
83,0.22025737292,0.21500577644,0.22410958456,NA
84,0.22077250732,0.21580397304,0.22453002268,NA
85,0.22132007037,0.21618603964,0.22493096236,NA
86,0.22188540825,0.2162343136,0.22555361604,NA
87,0.22243632876,0.21700389876,0.22616754064,NA
88,0.22298718737,0.21752143312,0.22690120908,NA
89,0.22342747353,0.21806256588,0.2272790104,NA
90,0.22392110679,0.218735027,0.22787992084,NA
91,0.22441696396,0.21884014396,0.22845453656,NA
92,0.2249115587,0.21940817416,0.22903039444,NA
93,0.22538835494,0.22025635272,0.22936967924,NA
94,0.22593103626,0.22105916548,0.22979340448,NA
95,0.22640936811,0.22184417012,0.23026901716,NA
96,0.22685334752,0.2225901754,0.23068034144,NA
97,0.22742444892,0.22270687408,0.23170483472,NA
98,0.22795207931,0.222996256,0.2319021982,NA
99,0.22840429325,0.22353127152,0.23227171468,NA
100,0.22879484562,0.22371410488,0.23277765332,NA
101,0.22923040014,0.22400496808,0.23321118636,NA
102,0.22980310485,0.22507694072,0.23356975876,NA
103,0.23031261576,0.225568769,0.23466326604,NA
104,0.230755571,0.22629341604,0.23501379112,NA
105,0.23112061234,0.2265457988,0.23500546808,NA
106,0.23161702975,0.2271132326,0.23569875992,NA
107,0.23213102311,0.2276814578,0.23645382516,NA
108,0.23275921099,0.2283641696,0.23687602544,NA
109,0.23323987293,0.22932069088,0.23695571884,NA
110,0.23369326647,0.23013229628,0.23765931524,NA
111,0.23430979386,0.23038158952,0.23911071988,NA
112,0.23469072693,0.23006326164,0.23898666496,NA
113,0.2350819866,0.23100577056,0.24026044384,NA
114,0.23552641653,0.23113196928,0.24030930384,NA
115,0.23585892996,0.23074641572,0.24112784488,NA
116,0.23592684267,0.23068090628,0.24118588528,NA
117,0.23596856282,0.230585107,0.2412770472,NA
118,0.23606856771,0.2309759904,0.24087000204,NA
119,0.23580750398,0.2308316002,0.24048383636,NA
120,0.23568386733,0.2302028682,0.24058190564,NA
121,0.23572191384,0.23041639112,0.24063545112,NA
122,0.23568322933,0.22994336808,0.2415378598,NA
123,0.23553664995,0.23035222804,0.24033319368,NA
124,0.2354675288,0.23033858008,0.24141950532,NA
125,0.23515904689,0.23007010876,0.24032259312,NA
126,0.2349559208,0.229601831,0.24009701088,NA
127,0.23454130669,0.22924924376,0.23973588072,NA
128,0.23398075276,0.22927458628,0.23976106072,NA
129,0.2335218571,0.22799347616,0.23944697604,NA
130,0.23302999358,0.22690465812,0.23927897344,NA
131,0.23271165748,0.22671459312,0.23962285136,NA
132,0.23228721124,0.2267882138,0.2391265988,NA
133,0.23185297732,0.22593516516,0.23817439836,NA
134,0.23149703597,0.22462420076,0.23793854272,NA
135,0.23091038643,0.22363587012,0.23827144108,NA
136,0.23003462437,0.22357747892,0.23664415064,NA
137,0.22930188079,0.22255256664,0.23584313028,NA
138,0.22883919091,0.22183644076,0.23614341076,NA
139,0.2283089724,0.22059766648,0.23599675924,NA
140,0.22775972974,0.21985591204,0.23539790156,NA
141,0.22744854106,0.22071678172,0.23431892324,NA
142,0.22678447758,0.22001302128,0.2340129022,NA
143,0.2261822045,0.21961248328,0.2335858152,NA
144,0.22566796004,0.21771984232,0.23291870572,NA
145,0.22497390139,0.21806901092,0.23335552604,NA
146,0.22449150056,0.21685197192,0.23292516948,NA
147,0.22374362571,0.2162779286,0.23309434588,NA
148,0.22328040247,0.2155508972,0.2319492752,NA
149,0.22242925153,0.21509966984,0.23126744188,NA
150,0.22168862669,0.21371220176,0.23004287616,NA
151,0.22129354857,0.21395421736,0.22997891544,NA
152,0.22094633648,0.21274342136,0.23050774612,NA
153,0.22079282395,0.21210034884,0.23082030648,NA
154,0.22056635312,0.21276633716,0.23075984924,NA
155,0.22064642873,0.2127782774,0.22955964784,NA
156,0.22082549891,0.213075971,0.22997868648,NA
157,0.2210779772,0.21307822948,0.23054569352,NA
158,0.22133869884,0.21320078272,0.23079979392,NA
159,0.22162504748,0.2135177856,0.23082785584,NA
160,0.22196149324,0.21407014524,0.23097382764,NA
161,0.22228731242,0.214127308,0.23136629356,NA
162,0.22260800292,0.21458627756,0.23126615552,NA
163,0.2229285932,0.21520452696,0.23179588104,NA
164,0.22322821595,0.21573666504,0.23200950168,NA
165,0.22344230392,0.21593514736,0.23223892188,NA
166,0.2237336324,0.21580203216,0.23244429764,NA
167,0.22407249807,0.21584707028,0.23266817088,NA
168,0.22440483183,0.21615536468,0.23270893128,NA
169,0.22476853398,0.21599087092,0.23311114684,NA
170,0.2250932082,0.21639511072,0.2335574596,NA
171,0.22535572664,0.216518784,0.2340923356,NA
172,0.22566816387,0.21765384132,0.23503824272,NA
173,0.2260164297,0.21798892316,0.23501626124,NA
174,0.22642431027,0.21843292832,0.23561913864,NA
175,0.22664380906,0.21860039776,0.23566512868,NA
176,0.22694087837,0.21895083916,0.23632218088,NA
177,0.22728747458,0.21930680772,0.23648672112,NA
178,0.22759974718,0.21916815384,0.2368318124,NA
179,0.22789986704,0.21956662248,0.23682330556,NA
180,0.22815724941,0.21960636176,0.23776118216,NA
181,0.22846610006,0.22020279608,0.23761859288,NA
182,0.22876894304,0.22062799208,0.23777817528,NA
183,0.22908127597,0.2203565628,0.23809338108,NA
184,0.22936478663,0.22053834584,0.23841163892,NA
185,0.22963379362,0.22110814732,0.23852991936,NA
186,0.2298560372,0.22148705568,0.23854483052,NA
187,0.23016447835,0.22153863008,0.23934326548,NA
188,0.23048595404,0.22191465704,0.23987297996,NA
189,0.23078094178,0.22229148984,0.24059163168,NA
190,0.23105664807,0.2224517114,0.24106005008,NA
191,0.2313363561,0.22291862068,0.24102845632,NA
192,0.23154648235,0.22328613684,0.24115889996,NA
193,0.23179664621,0.22308873928,0.24135941764,NA
194,0.2320587322,0.22376041012,0.24137847404,NA
195,0.23238451706,0.22382059508,0.24216011388,NA
196,0.23264792635,0.2243440378,0.242291148,NA
197,0.23294488309,0.22443678892,0.24202721348,NA
198,0.2332355636,0.2246335434,0.24216153872,NA
199,0.23346749165,0.22493463992,0.24243218736,NA
200,0.23375594531,0.22539997876,0.24237552812,NA
201,0.23392476444,0.22567907944,0.24263535968,NA
202,0.23423499513,0.22614717312,0.24345152552,NA
203,0.23446318032,0.22622532408,0.24352161364,NA
204,0.23473643338,0.22612191688,0.2441051022,NA
205,0.23504629453,0.22649905376,0.24436890776,NA
206,0.23526896734,0.22691885812,0.24424939576,NA
207,0.23551906648,0.22710514336,0.24431645396,NA
208,0.23571828345,0.22707902256,0.24423134632,NA
209,0.23598713411,0.22766205124,0.24456644812,NA
210,0.23618341508,0.22787134392,0.24432917092,NA
211,0.23648030615,0.22824782604,0.24495233952,NA
212,0.23672921768,0.22854389396,0.24523734724,NA
213,0.23698398144,0.2289302028,0.24573415016,NA
214,0.23725994882,0.2293001768,0.24586561916,NA
215,0.23742792128,0.2294396936,0.246299447,NA
216,0.23763942042,0.22967075088,0.24631910664,NA
217,0.23783478842,0.22957256848,0.24685523888,NA
218,0.2381040087,0.2296854642,0.24724395684,NA
219,0.23830098573,0.22941457188,0.24769903028,NA
220,0.2385377849,0.22984815152,0.24787443288,NA
221,0.23874893189,0.23002067064,0.24798823736,NA
222,0.23904084562,0.23002590828,0.24853477052,NA
