year,CR,EN,VU
134,0.831793196347237,0.992770320817107,1.03689791182462
135,0.824409992339088,0.991159855402169,1.03744442859766
136,0.814530127168101,0.988824222077425,1.03791112507091
137,0.805168760514726,0.986855206461957,1.03935013849229
138,0.798320942870531,0.984954354856089,1.03960457043012
139,0.791996644595896,0.983520605353179,1.04025804830228
140,0.786321333065229,0.98116952690809,1.04082397186062
141,0.780428489371807,0.979362042644609,1.04137339685078
142,0.771206957821595,0.977119759381205,1.04156782417823
143,0.763946950794788,0.975051370687647,1.04174664955382
144,0.757845763132483,0.974733746781594,1.04139151223125
145,0.749688181445485,0.973823585339409,1.04184982946192
146,0.74122355046478,0.972229388060789,1.04227517858553
147,0.735855008464883,0.970740117997945,1.04278208772191
148,0.729921111600622,0.969786340892495,1.04378443717668
149,0.723864184253441,0.967648981856793,1.04379150271874
150,0.716957260289168,0.965827183958076,1.04438858773419
151,0.951337051623528,1.03652059674577,1.07654443223668
152,1.02933787855268,1.08297874009775,1.09947217847518
153,1.0718358352683,1.10910570268373,1.11354116932501
154,1.08387866768903,1.1189994171405,1.12020997502745
155,1.08590384869544,1.12219587537178,1.12359167334183
156,1.0865183521181,1.12388388780591,1.12546070277075
157,1.08704446944699,1.12522601166664,1.12691633212447
158,1.08833206717342,1.12691446977244,1.12825248660604
159,1.08917993493505,1.12866667227313,1.12954958849914
160,1.09079759499919,1.12969849635283,1.13110747431
161,1.09243795711491,1.13132534808253,1.13307176632943
162,1.09410530702732,1.13261682274545,1.13473639946005
163,1.09597062563554,1.13426552413985,1.13626832245266
164,1.09794275602289,1.13622602876616,1.1381087151755
165,1.09879840288623,1.1414796998851,1.14683324960572
166,1.10378197174101,1.15084154602132,1.15861178584637
167,1.10810012560844,1.15831749851589,1.16708032140497
168,1.1115820284754,1.16264050286372,1.17242252092122
169,1.11367505025991,1.1654552563366,1.17596988107065
170,1.11554166320693,1.16783149802444,1.17747715908544
171,1.11721908507907,1.16956221246753,1.17919765970229
172,1.11925576947987,1.17148804105936,1.18026683335851
173,1.12102536549445,1.17291659783248,1.18178275711682
174,1.1229288908006,1.17417923197584,1.18344870055622
175,1.12479603931841,1.17581945460252,1.18512679066274
176,1.12653278475301,1.17723172018133,1.18643719166621
177,1.12812790077178,1.17896781963695,1.18794103135495
178,1.13035966542491,1.18084602928953,1.18940144520616
179,1.13213579176437,1.18242936326528,1.19111934919703
180,1.13385378622483,1.18447395625926,1.1927666701909
181,1.13217899479968,1.18655680111932,1.1975449584479
182,1.13679447717414,1.19416914966164,1.20683760106585
183,1.13996732284118,1.20046250997662,1.2136579888442
184,1.14261795689982,1.20488060708202,1.21778664416482
185,1.14492749555489,1.20754539062015,1.22052725537965
186,1.14679415898393,1.20918855944082,1.22220613601087
187,1.14877265979369,1.21083005115354,1.22374831377825
188,1.15057862624151,1.21277447539437,1.22529887552666
189,1.15256840232837,1.21433959853562,1.22671334657035
190,1.15439878988189,1.21615677731571,1.22792127569134
191,1.15639965095167,1.21775268457112,1.22920374267737
192,1.15788179766471,1.21955220934483,1.23042905456311
193,1.15955178443045,1.22094396690545,1.23167206404683
194,1.16113030277719,1.22245747858854,1.23347680165674
195,1.15761413270706,1.22150883141346,1.23408173650413
196,1.16102939432073,1.22781203300942,1.24221356181153
197,1.16405874596558,1.2326016533997,1.24807725369709
198,1.16637662040848,1.23608947835934,1.25187489778669
199,1.1687379594195,1.23847465942696,1.25404032095659
200,1.17026548860785,1.24005912473841,1.25647049657899
201,1.17151286056008,1.24105868864378,1.25757670538709
202,1.17345758145921,1.24270478592919,1.25885258297142
203,1.17498250664598,1.24451276447039,1.26021207611231
204,1.17642513284699,1.24596470060438,1.2617450293458
205,1.17824786532571,1.24738026805793,1.26332852757829
206,1.1801794309661,1.24913007561501,1.26522253233047
207,1.18181797977749,1.25056281156225,1.26662310941253
208,1.18364460552275,1.25208647548551,1.26820722718614
209,1.18504710353107,1.25330516741861,1.26965263139293
210,1.18627818864733,1.255088688202,1.27084989633625
211,1.18797902239454,1.25640720884512,1.27208570869836
212,1.18964261172871,1.25797133606035,1.27317440969626
213,1.19156864669095,1.25923788946494,1.27447895186876
214,1.19333175292003,1.26068765530889,1.27578815429135
215,1.19537097889894,1.26237287020585,1.27746658990639
216,1.19709367039214,1.26415697993919,1.2787421556502
217,1.19871313791803,1.26590902945035,1.27999304519225
218,1.2002906933136,1.26724003612128,1.2814056101282
219,1.20192478658598,1.26854991031575,1.28272692056205
220,1.20378150966734,1.26962213653144,1.28407764361226
221,1.20540732101647,1.27108944368146,1.28591539162623
222,1.2072291600401,1.27234660511224,1.28744207098955
223,1.20872632451696,1.27406401474464,1.2885546010524
224,1.20996819162145,1.27589295504351,1.28970299516931
225,1.21174708201871,1.27738408369016,1.29110399721637
226,1.21300622012816,1.27867884210016,1.29209162986352
227,1.21493670519682,1.27976159575889,1.29352756862316
228,1.21633240596613,1.28095142331762,1.29486707763486
229,1.21804455481231,1.28243221242148,1.2964908075342
230,1.21979957182112,1.28404959289371,1.29774109429431
231,1.22159666732031,1.28563517923201,1.29936880335252
232,1.22308686947935,1.28695253352911,1.30045586369619
233,1.22460005849062,1.28824341505877,1.3019604096648
234,1.22630798893522,1.28990030054672,1.30317739697482
235,1.22835453921631,1.291387348327,1.30499280240355
236,1.22957164004101,1.29290808986128,1.30626843204176
237,1.23118133122175,1.29422775822472,1.30758897629163
238,1.23291940538442,1.29613603017168,1.30871284249561
239,1.23426051519206,1.29787283371782,1.30997275675819
240,1.23570943473428,1.29906057061876,1.3117705896344
241,1.23693636720373,1.30009663482935,1.31324846979687
242,1.23875635750873,1.30134878057388,1.31455981754457
243,1.24016251323495,1.30243677337719,1.31561796625176
244,1.24207250049743,1.3038945722176,1.31706721619236
245,1.24381105503379,1.30526927323782,1.31826016534667
246,1.2450310819713,1.30677608659878,1.31926461274196
247,1.24647489298816,1.30848511178709,1.32055364134734
248,1.24791007439637,1.30964306881671,1.3215244538096
249,1.24947352490726,1.31049828878826,1.32287250920681
250,1.25106098800377,1.31177268649226,1.32413063188275
251,1.25228830675045,1.31286907484535,1.32521208159097
252,1.25422617705848,1.31465159038988,1.32666987188178
253,1.25569702758409,1.31604793185963,1.32794138529494
254,1.25690027854805,1.31734093840996,1.32942918180641
255,1.25852110867879,1.31883844271624,1.33082821021023
256,1.26006339317564,1.31961797709109,1.33227733615283
257,1.26135937045809,1.32113578000117,1.33383457663537
258,1.26298624956626,1.32284216502435,1.33522384830146
259,1.26460091063896,1.32444578794246,1.33658513307887
260,1.2660847394543,1.32604539015413,1.33792308278821
261,1.26745669178458,1.32686187414135,1.33878177611363
262,1.26898089489892,1.32822574930926,1.33991563822285
263,1.27031525866709,1.32988785606313,1.34069977413086
264,1.27211735198993,1.33133461331208,1.34203162509353
265,1.27356026770668,1.33284404502521,1.34322614472299
266,1.27473546788124,1.33419046066075,1.34445963703552
267,1.27633721677772,1.33572923902386,1.34561826727263
268,1.2781522975642,1.33689136601435,1.34691078198768
269,1.27961045936705,1.33830798238249,1.34807602367278
270,1.28105051559701,1.33962743022586,1.34940710331399
271,1.28270857937811,1.34079119786977,1.35059129185454
272,1.28402332126741,1.34246143328836,1.3515934090749
273,1.28545113455402,1.34375278793019,1.35306773569194
274,1.28694786175911,1.34500804476077,1.35454178363767
275,1.2881997542876,1.34634817587303,1.35593324337477
276,1.28903007172744,1.34737974492037,1.35663215055506
277,1.2903800264483,1.34847864500108,1.35808610548679
278,1.29210206480139,1.34987013781809,1.35924460728671
279,1.29341500471278,1.35124284728507,1.3601409827882
280,1.2947021270881,1.35269913679805,1.36122444713981
281,1.29599315385139,1.35393969632432,1.36224703151297
282,1.29705856508822,1.35500923655772,1.36355810602613
283,1.29840674540411,1.35622343930373,1.36490587766443
284,1.30029226466642,1.35763872707329,1.36636095880331
285,1.3018921337863,1.35922741189789,1.36764437537664
286,1.3033431635287,1.36065767506211,1.36856138891474
287,1.3046088687611,1.36195087200274,1.36917549258172
288,1.30586837274996,1.36312250620722,1.37016883701797
289,1.30720239529035,1.36441647247805,1.37158523402103
290,1.30863868673951,1.36569352792702,1.3726829412844
291,1.31001987518032,1.36711509588714,1.3737780781579
292,1.31140035477141,1.36858319532575,1.37481979573266
293,1.3126887145459,1.36961300359899,1.37603521556025
294,1.31387263068668,1.37114427202849,1.37732396245173
295,1.3152859152958,1.37267512217703,1.37855179385126
296,1.31623697053417,1.37381531070713,1.37969980879164
297,1.31767658416228,1.3748536405274,1.3806106141496
298,1.31901269978508,1.37608047442216,1.38181025181422
299,1.32026512352805,1.37727486492368,1.38297880254025
300,1.32188532101899,1.37852627599972,1.38421386268436
301,1.32317767025776,1.37947328894575,1.38509543803123
302,1.32478000940964,1.38066563291342,1.38591905004624
303,1.32655635838255,1.38194761963545,1.38699642941766
304,1.32778964974297,1.38289936843432,1.38805166337364
305,1.32868909358707,1.38410689755964,1.38953895965341
306,1.33014413677913,1.38558227680013,1.39051820293265
307,1.33168798124764,1.38692335976428,1.39219785593278
308,1.33285641283238,1.38809410685854,1.3932735799358
309,1.33405550089937,1.38909408481176,1.39383768402541
310,1.33510981198305,1.39037061928953,1.39493763143297
311,1.33657588193712,1.39116043095558,1.39627213403764
312,1.33805892512904,1.39240570970105,1.39732200550383
313,1.33976951718111,1.39364902906492,1.39824061874589
314,1.34087535243021,1.39495628914034,1.39922331885611
315,1.34186051594305,1.39609683967596,1.39996235325763
316,1.34348715714503,1.39740042142875,1.40137622281621
317,1.34502950237407,1.39846489343556,1.40233735764809
318,1.34649875397741,1.39946428657234,1.40321640739599
319,1.34744685998886,1.40037446494696,1.40469699621161
320,1.34830538232923,1.40181924901934,1.4059549928944
321,1.3497011256367,1.40357973168025,1.40743362452669
322,1.35118347227909,1.40496657061733,1.40839784753738
323,1.35253029250141,1.40630272888219,1.40963614295209
324,1.35383000975928,1.40689671862369,1.41074972889337
325,1.35533628196344,1.4078232614503,1.41187210193391
326,1.35642029918591,1.40854207187796,1.41280824084269
327,1.35788610576215,1.40976274500562,1.41414643226335
328,1.35885113970575,1.41098614286099,1.41512755326943
329,1.35997140994589,1.41232899536427,1.41632557277503
330,1.36126195643799,1.41360374700597,1.41737679998932
331,1.36247034903533,1.41480790767223,1.41810688408907
332,1.36359872258971,1.41591962515849,1.41931955012344
333,1.36471563513411,1.41713126532977,1.42040836594169
334,1.36592774008269,1.41818079710162,1.421528466417
335,1.36716272159179,1.41932909188587,1.42231641868038
336,1.36818920144446,1.42011085113296,1.42320348665012
337,1.36934060869431,1.42126575140974,1.42446481506856
338,1.37047133507013,1.42228721194243,1.42556138829386
339,1.3718608633476,1.42335053353964,1.42683908135664
340,1.37301180867403,1.42475431482278,1.42798123093196
341,1.3742127576061,1.42608410225874,1.42911486335059
342,1.37555555177107,1.42732932358334,1.43030210680098
343,1.37692893691979,1.42837783094284,1.43134205089501
344,1.37816161040065,1.42950006785412,1.43218357703066
345,1.37936347682442,1.43033883268554,1.43320469527454
346,1.38123362069487,1.43152267472789,1.43398984052433
347,1.38221852088113,1.43284914649415,1.43475779618889
348,1.38352829964357,1.43416988339388,1.43579857654622
349,1.38479255458101,1.43530874083534,1.43675678445654
350,1.38575758734584,1.43657680605743,1.4377981302368
