year,mean,LQ,UQ,NA
0,0.17821178,0.17584616,0.18043668,NA
1,0.17787982988,0.1756424566,0.18003523104,NA
2,0.17565305561,0.17315109508,0.17775959092,NA
3,0.17253597843,0.1702701038,0.17459044364,NA
4,0.16903317957,0.16663251316,0.17127088724,NA
5,0.16630274489,0.164085575,0.16847898556,NA
6,0.16496495917,0.16283358536,0.16713381284,NA
7,0.16475920726,0.16240896576,0.16690487368,NA
8,0.16503804587,0.16219589584,0.16734736248,NA
9,0.16547532111,0.1628389924,0.1680002144,NA
10,0.16589982415,0.16315915604,0.16832438228,NA
11,0.16637118231,0.16355063268,0.16869290896,NA
12,0.1667701925,0.16434468924,0.1690676168,NA
13,0.16723438237,0.16470077128,0.16937930428,NA
14,0.1677201157,0.16528541656,0.16987419808,NA
15,0.1681493566,0.16573535128,0.1704104826,NA
16,0.16857548233,0.16602702592,0.1709926692,NA
17,0.16899525714,0.16643701592,0.17145476728,NA
18,0.1694140172,0.16669701656,0.17190110748,NA
19,0.16987666041,0.16724898556,0.17233414888,NA
20,0.17033838482,0.16773625404,0.17273662176,NA
21,0.1707259686,0.16791147324,0.17345688884,NA
22,0.17112993515,0.16823849476,0.17389395288,NA
23,0.17157850121,0.1688246878,0.17444767372,NA
24,0.17205103129,0.16920345432,0.17491934352,NA
25,0.17249892792,0.16949071376,0.17530419708,NA
26,0.17286721388,0.17001799148,0.17581154508,NA
27,0.1733006409,0.17027188844,0.17603358252,NA
28,0.17372336944,0.17060648936,0.17664640052,NA
29,0.17417763166,0.17122790068,0.17709803,NA
30,0.17454807303,0.17131930936,0.17735344184,NA
31,0.17489755366,0.17188041476,0.17812943172,NA
32,0.17529477732,0.17232230264,0.1785965046,NA
33,0.17573677722,0.17256887088,0.17895616988,NA
34,0.17616458964,0.17307314544,0.17959352596,NA
35,0.17659789459,0.17368072552,0.1796582368,NA
36,0.17702221476,0.17427727924,0.1803386646,NA
37,0.17743235487,0.17457587444,0.18045862064,NA
38,0.17786920979,0.1750190052,0.18098205032,NA
39,0.17826615688,0.1752561874,0.18183778964,NA
40,0.17864992267,0.17544918404,0.18178519392,NA
41,0.17902280397,0.17576981532,0.18226334176,NA
42,0.17946594187,0.17633003856,0.18284821948,NA
43,0.17984065702,0.17645677696,0.18286971692,NA
44,0.18022809229,0.17695031312,0.18327661084,NA
45,0.18065326234,0.17742493004,0.18379765552,NA
46,0.18111643697,0.17766996392,0.18442965772,NA
47,0.18156721765,0.1779299928,0.18488251864,NA
48,0.1819329876,0.17830230076,0.1852661644,NA
49,0.18231384108,0.17859951892,0.18568143296,NA
50,0.18268493104,0.17876308824,0.18590625908,NA
51,0.18299273149,0.17979640292,0.18617735188,NA
52,0.18346756784,0.17981921508,0.18677847216,NA
53,0.18383939796,0.18023024288,0.18743971168,NA
54,0.18431457337,0.18051095756,0.18813428752,NA
55,0.18465194202,0.18100282488,0.1885238812,NA
56,0.18507634069,0.18132355684,0.1890022894,NA
57,0.18549303154,0.18178966164,0.18933957056,NA
58,0.18588119563,0.18233858144,0.18942531124,NA
59,0.18627453571,0.18268946544,0.1899925926,NA
60,0.18662004444,0.18320635792,0.19022538508,NA
61,0.18699072063,0.1836803374,0.1907978256,NA
62,0.18746708485,0.18409645692,0.19154471728,NA
63,0.18783047263,0.18436253344,0.19194247616,NA
64,0.18820684972,0.18481580344,0.191632503,NA
65,0.18859124415,0.18522987344,0.19213564184,NA
66,0.18896283163,0.18560358604,0.19270970204,NA
67,0.18935453755,0.18608339568,0.19299512436,NA
68,0.18974004118,0.18673705608,0.19317320124,NA
69,0.19008581156,0.18693559608,0.19359862124,NA
70,0.19044111205,0.18707144964,0.19394395636,NA
71,0.19078076653,0.187728814,0.19440656448,NA
72,0.1912187567,0.18816302192,0.19517953272,NA
73,0.19155420565,0.18871064412,0.19538387748,NA
74,0.19196212225,0.18892057888,0.19600376976,NA
75,0.19230596622,0.18915285632,0.19614387324,NA
76,0.19272224855,0.18959556112,0.19669429896,NA
77,0.19319690864,0.19014866508,0.19723352364,NA
78,0.19353499986,0.19004935868,0.19741362164,NA
79,0.19394099618,0.19054255444,0.19774022904,NA
80,0.19432322486,0.19107978336,0.19830675564,NA
81,0.19464140232,0.19159187468,0.19878542512,NA
82,0.19505567195,0.19211284544,0.19912301348,NA
83,0.19541264188,0.192376207,0.19900848832,NA
84,0.19580153537,0.19238046976,0.19950486112,NA
85,0.19615389847,0.19273600632,0.19977167828,NA
86,0.19651679095,0.19295885164,0.20025776612,NA
87,0.19689285552,0.19349829468,0.20066308812,NA
88,0.1972913175,0.1939608138,0.20118239336,NA
89,0.19767252498,0.19428888244,0.20151147616,NA
90,0.19801708153,0.19450312168,0.20212694192,NA
91,0.1983838985,0.19477573692,0.20259281044,NA
92,0.19874082058,0.1953917326,0.2030974508,NA
93,0.19909496045,0.19551795092,0.2034979998,NA
94,0.19955111927,0.1961670584,0.20394962848,NA
95,0.19988007667,0.19655120344,0.2039520522,NA
96,0.20026124501,0.1968114566,0.2043476388,NA
97,0.20058009674,0.1971966632,0.20483382436,NA
98,0.20094604936,0.19760595288,0.2052108538,NA
99,0.20134549823,0.1980776136,0.20536118316,NA
100,0.20168905876,0.19841107308,0.20578129692,NA
101,0.20194445879,0.19867341384,0.20608231008,NA
102,0.20231275407,0.19888705376,0.20658052548,NA
103,0.20266919831,0.19941893944,0.2064955716,NA
104,0.20295281519,0.19967561532,0.20684187456,NA
105,0.20326653769,0.1997870444,0.20767954396,NA
106,0.20356686546,0.2002533864,0.2079658664,NA
107,0.20377445264,0.20056914972,0.20799153344,NA
108,0.2040868941,0.20070518424,0.20832683836,NA
109,0.20446548567,0.201041403,0.2093313158,NA
110,0.20473639979,0.20116256288,0.20907996324,NA
111,0.20502238177,0.20138474728,0.20953539896,NA
112,0.20521080656,0.201642492,0.20938860616,NA
113,0.20554116952,0.20171900764,0.20962441804,NA
114,0.20584902387,0.20186700404,0.21005105,NA
115,0.20608288949,0.202036303,0.20992365744,NA
116,0.20643140165,0.20258428364,0.21050242396,NA
117,0.2066774525,0.2029812062,0.21114622248,NA
118,0.20698208239,0.20320697912,0.2116301996,NA
119,0.20707232827,0.2037701918,0.21190839648,NA
120,0.20715029133,0.20369599324,0.21111436096,NA
121,0.20734932137,0.20384579004,0.21153295828,NA
122,0.20740295956,0.20400777988,0.21146003196,NA
123,0.20753740102,0.20319778424,0.21186226832,NA
124,0.20765357923,0.20356049804,0.21219530068,NA
125,0.20783390245,0.20391429296,0.21241774052,NA
126,0.20774116862,0.20368070248,0.21228140092,NA
127,0.20777939678,0.203558739,0.21191905684,NA
128,0.20795480917,0.20377030168,0.2123891074,NA
129,0.20803519006,0.20374509032,0.21272524844,NA
130,0.20815730705,0.20381568748,0.21229820768,NA
131,0.20827999821,0.20335482908,0.21320135312,NA
132,0.2083449985,0.20382343104,0.21301719436,NA
133,0.20850012397,0.20377052996,0.21277483236,NA
134,0.20857745684,0.20376341808,0.21268783344,NA
135,0.20874537846,0.20353095984,0.2130747728,NA
136,0.20880718165,0.2035472374,0.21327971632,NA
137,0.20898251059,0.20353141432,0.21356675648,NA
138,0.20909102487,0.20365588768,0.21335009092,NA
139,0.20925300819,0.20420819524,0.21334621176,NA
140,0.20949824625,0.20371337344,0.21423198612,NA
141,0.20973707974,0.20378975068,0.21462978664,NA
142,0.20966358743,0.20412795604,0.2142052436,NA
143,0.20964903253,0.20445415612,0.2144866278,NA
144,0.20978453182,0.20432927616,0.2150894518,NA
145,0.20981340726,0.20420399724,0.2149034434,NA
146,0.2099274212,0.2043958516,0.21471286856,NA
147,0.2099387651,0.20385759072,0.21487517016,NA
148,0.21004172499,0.2040896138,0.21478128896,NA
149,0.21011527367,0.20422562036,0.21474843416,NA
150,0.21021485835,0.20454042772,0.21486532688,NA
151,0.21035380582,0.20479801972,0.21547493556,NA
152,0.21048422768,0.20492159168,0.21569695628,NA
153,0.21060042599,0.20516490108,0.21605510888,NA
154,0.21081355118,0.20528607372,0.21650359132,NA
155,0.21106661484,0.20517904636,0.21641163,NA
156,0.21137074511,0.20573334472,0.21673023824,NA
157,0.2116718952,0.20598771164,0.217111349,NA
158,0.21194995124,0.20616150416,0.21685229384,NA
159,0.21223244622,0.2064465766,0.21736975288,NA
160,0.21252912645,0.20691179612,0.21795198232,NA
161,0.21282067124,0.20713915068,0.21773604384,NA
162,0.21313739449,0.20748190796,0.21840189284,NA
163,0.2134727769,0.20727387332,0.2186425748,NA
164,0.21377142521,0.20787595284,0.21857192336,NA
165,0.21411462627,0.20845990728,0.21845693548,NA
166,0.21443948499,0.2088020352,0.21913519348,NA
167,0.21475911258,0.20937864996,0.21964355688,NA
168,0.21508938543,0.20973439472,0.22000408624,NA
169,0.21543188491,0.2094776256,0.22050569316,NA
170,0.21579370939,0.21000020896,0.22053456776,NA
171,0.21612760511,0.21053361692,0.22098603288,NA
172,0.2163844128,0.21111854252,0.22139447464,NA
173,0.21675685341,0.21162445304,0.22142580576,NA
174,0.21705820185,0.21172182276,0.22189496756,NA
175,0.21737136611,0.2116497476,0.22220249096,NA
176,0.21761768667,0.21189060852,0.22225379008,NA
177,0.21782154853,0.2122021272,0.22281222792,NA
178,0.2180883898,0.21227822916,0.22300697296,NA
179,0.2184736258,0.2128505132,0.22363853616,NA
180,0.21881814761,0.21310656772,0.22382905148,NA
181,0.21911909768,0.21351016484,0.22418419964,NA
182,0.21941525151,0.21346698116,0.22473132064,NA
183,0.21970311425,0.2137488824,0.22545689228,NA
184,0.21999696081,0.2139583532,0.22584156864,NA
185,0.22031057449,0.214368947,0.22561038404,NA
186,0.22061486789,0.21455274708,0.22562482616,NA
187,0.22090775217,0.21492903964,0.22622735748,NA
188,0.22120587497,0.21545539716,0.22636267364,NA
189,0.2215267881,0.2157637238,0.22655674052,NA
190,0.22183124695,0.21633489856,0.22697069176,NA
191,0.2221519598,0.21604869928,0.22731119672,NA
192,0.22243608193,0.2167231356,0.2276093874,NA
193,0.22273301579,0.2168115732,0.22776632324,NA
194,0.22299572018,0.21709632256,0.2283623768,NA
195,0.22326489157,0.21727030248,0.22921661976,NA
196,0.22356414495,0.21767678856,0.22946530992,NA
197,0.22390134923,0.21826259292,0.22926939336,NA
198,0.224209299,0.21820282828,0.22933652856,NA
199,0.22448703184,0.2182817782,0.22949878408,NA
200,0.22484282574,0.2187376278,0.23008683748,NA
201,0.22510313358,0.21890615344,0.23052618232,NA
202,0.22544099091,0.21904392744,0.23077543624,NA
203,0.22571258188,0.21949354112,0.23104720444,NA
204,0.22602681264,0.21975912476,0.231302819,NA
205,0.22626000485,0.2198112258,0.23177491492,NA
206,0.22650623021,0.2202593552,0.23170383272,NA
207,0.22681113389,0.22077831104,0.23188301792,NA
208,0.22717233209,0.22138572692,0.23248113852,NA
209,0.22747489618,0.22197633888,0.23247778112,NA
210,0.22785312314,0.22207313228,0.23328802772,NA
211,0.22815544537,0.22237326132,0.23342944124,NA
212,0.22841236145,0.22249428484,0.23359952616,NA
213,0.22863822675,0.22265009724,0.23405060284,NA
214,0.22897186318,0.2233529692,0.23454076484,NA
215,0.22924431008,0.22345554408,0.23473360352,NA
216,0.2295574477,0.22334002156,0.2350070664,NA
217,0.22991569017,0.2236279398,0.23528355024,NA
218,0.23016176795,0.22442829796,0.23549857632,NA
219,0.23045129133,0.22449263476,0.23563209188,NA
220,0.23082268435,0.22530490528,0.2361289172,NA
221,0.23102274478,0.22540059372,0.23616523352,NA
222,0.23131832218,0.2258767226,0.2363595012,NA
223,0.23156618227,0.22596037484,0.236301786,NA
224,0.23177959272,0.22627561956,0.23676738736,NA
225,0.23204927489,0.22626456392,0.23703161908,NA
226,0.23231506158,0.22657980872,0.23733499984,NA
227,0.23260341568,0.22702071052,0.23783944336,NA
228,0.23286478485,0.22699848932,0.23813037104,NA
229,0.23315194175,0.22742565972,0.23876134224,NA
230,0.23346012425,0.22787784472,0.2393594814,NA
231,0.23375488742,0.2278794314,0.23920550328,NA
232,0.23407193033,0.22835312552,0.239555836,NA
233,0.23433649443,0.22861665856,0.23955713256,NA
234,0.23459762045,0.22871238264,0.2397981468,NA
235,0.23486516646,0.22935130232,0.23963061708,NA
236,0.23512353132,0.22952385208,0.23978802872,NA
237,0.23534255448,0.23001225864,0.23988840628,NA
238,0.23556133429,0.2299772196,0.2402291976,NA
239,0.23579474047,0.2301618742,0.24068173192,NA
240,0.23605604484,0.2301881702,0.24073604516,NA
241,0.23635882789,0.2309486122,0.24127666476,NA
242,0.23658808925,0.23112565368,0.24201264164,NA
243,0.23690483925,0.23117560148,0.2423045638,NA
244,0.23720724215,0.23113415284,0.24249326892,NA
245,0.23756436795,0.23131847036,0.24254432292,NA
246,0.23782010808,0.23154998692,0.24301127488,NA
247,0.23805517106,0.23181889576,0.24353909584,NA
248,0.23829510206,0.23199864236,0.24374959252,NA
249,0.2385550683,0.23226769716,0.24414566992,NA
250,0.23884239847,0.232425139,0.24423076344,NA
251,0.23908579708,0.23287601548,0.2445043922,NA
252,0.23927514719,0.23342522536,0.2449782772,NA
253,0.23959220552,0.23303652888,0.2453874146,NA
254,0.23980282978,0.23313167632,0.2456286844,NA
255,0.24011810344,0.23349084332,0.24563345732,NA
256,0.24035723125,0.23379453816,0.24576147216,NA
257,0.24063008577,0.23444373092,0.24610703092,NA
258,0.24083613558,0.23448787232,0.24623076944,NA
259,0.2411053496,0.23465014248,0.24626218012,NA
260,0.24136662489,0.23484173336,0.24713613552,NA
261,0.24164711576,0.23517664144,0.24732221768,NA
262,0.24198132422,0.23539711668,0.24772858052,NA
263,0.24222124786,0.23597539408,0.24744785888,NA
264,0.24250416558,0.23665553868,0.24756566756,NA
265,0.24274617768,0.23664155276,0.24807816948,NA
266,0.24298224865,0.23681415612,0.24824563212,NA
267,0.24316227142,0.23715444116,0.2483801628,NA
268,0.24346630294,0.23753566856,0.24877572216,NA
269,0.24374941274,0.23816400984,0.24938864276,NA
270,0.24397923264,0.23792126104,0.2493093598,NA
271,0.24419865543,0.23848247552,0.24979907776,NA
272,0.24440561951,0.2391373932,0.2497971236,NA
273,0.24468478018,0.23905088876,0.24996571304,NA
274,0.24499237902,0.23923202244,0.250065449,NA
275,0.2452956985,0.2396393518,0.25042802028,NA
276,0.24546939206,0.23976442988,0.25084814104,NA
277,0.2457229409,0.2400342552,0.25118580064,NA
278,0.24596195885,0.23995441268,0.25127451292,NA
279,0.2462271212,0.2404953854,0.25164268712,NA
280,0.24652377298,0.24044907604,0.25188298292,NA
281,0.24668560144,0.24051804676,0.25194442824,NA
282,0.2469789661,0.241320803,0.25228645076,NA
283,0.24723207691,0.24142628928,0.25241368496,NA
284,0.24748673173,0.2418667984,0.25270375516,NA
285,0.24779946118,0.24172746528,0.25289094276,NA
286,0.24802575837,0.2422323322,0.25301210864,NA
287,0.24823098243,0.24250774484,0.25330532236,NA
288,0.24843467939,0.24228628848,0.25364766644,NA
289,0.24868377599,0.24273008712,0.25425343372,NA
290,0.24897847311,0.2427495962,0.25446384644,NA
291,0.24918122481,0.2431937908,0.25464157088,NA
292,0.24942764989,0.24294710984,0.25472476412,NA
293,0.24961315598,0.2435652554,0.25474449416,NA
294,0.24989129741,0.24405433736,0.2552813234,NA
295,0.2500912084,0.24435378296,0.25527601408,NA
296,0.25036727304,0.24440300816,0.25530964476,NA
297,0.25063814546,0.24494724264,0.25568203212,NA
298,0.25086036652,0.24483043444,0.2560327446,NA
299,0.25103714551,0.24500117236,0.2562908942,NA
300,0.25124831904,0.24554572892,0.25637923324,NA
301,0.25145284399,0.24591208212,0.25664270916,NA
302,0.2517122973,0.24555061096,0.25668128992,NA
303,0.25191996459,0.24609296336,0.25717147984,NA
304,0.25214427813,0.24610373524,0.25741405492,NA
