year,mean,LQ,UQ,NA
0,0.17812964,0.17599152,0.18025056,NA
1,0.1777881977,0.17572657416,0.17992490948,NA
2,0.17564678302,0.1734701142,0.17781346844,NA
3,0.1725003595,0.17053519308,0.17473568628,NA
4,0.16893574513,0.16664751024,0.17103458632,NA
5,0.16612498628,0.1638088028,0.1682593144,NA
6,0.16474203184,0.16236434896,0.16675019512,NA
7,0.16458969018,0.16206487948,0.16663461024,NA
8,0.16484504945,0.16240458868,0.16695141632,NA
9,0.16529868401,0.16276970492,0.16763831608,NA
10,0.1657353454,0.16295202428,0.1680352334,NA
11,0.1662194326,0.16356983028,0.16858748316,NA
12,0.16663960151,0.16409287768,0.16888054332,NA
13,0.16713695959,0.16449236852,0.16948201208,NA
14,0.16753360835,0.16503059212,0.17006514444,NA
15,0.16799333685,0.16558490036,0.17046451372,NA
16,0.1684155809,0.16599325708,0.17070613692,NA
17,0.16886937989,0.16640098444,0.17116659984,NA
18,0.16930959836,0.16671520108,0.1718392282,NA
19,0.16973795555,0.16715537956,0.17222462624,NA
20,0.17019449876,0.16748959892,0.17269622776,NA
21,0.17060316779,0.16809327052,0.17314661084,NA
22,0.17098835451,0.16827297252,0.17377593232,NA
23,0.17142852424,0.16873500624,0.17405048816,NA
24,0.17186463072,0.16910002312,0.1744690688,NA
25,0.17228961613,0.16922816216,0.17482038104,NA
26,0.1725884783,0.16933420336,0.17514824996,NA
27,0.17301171588,0.16989263704,0.17578577372,NA
28,0.1734958184,0.1704709718,0.176288037,NA
29,0.17392979166,0.1710509704,0.17681337936,NA
30,0.17430656555,0.17125251772,0.1770400724,NA
31,0.17464742427,0.17161389564,0.17734049464,NA
32,0.17506682295,0.17204113024,0.17788950144,NA
33,0.17552623789,0.17224422568,0.17831690008,NA
34,0.17596509199,0.17280774948,0.17882485676,NA
35,0.17632886514,0.17300017136,0.17937620404,NA
36,0.17680153431,0.17346011016,0.17989389348,NA
37,0.17718611263,0.17379320392,0.18022704052,NA
38,0.17761329192,0.17406879248,0.18056361968,NA
39,0.17798663848,0.17462899884,0.18129162428,NA
40,0.17846603869,0.17491389272,0.18159499084,NA
41,0.17882687942,0.17543736492,0.1818374718,NA
42,0.17919367772,0.17598689876,0.18204415492,NA
43,0.17963055726,0.17658346212,0.1828458662,NA
