year,mean,LQ,UQ,NA
0,0.17831637,0.17618988,0.180068,NA
1,0.1780188954,0.17595737492,0.17968148132,NA
2,0.17592017818,0.17386591848,0.17772717268,NA
3,0.17277684071,0.17067883416,0.17462617352,NA
4,0.16920096981,0.16688817216,0.17099825388,NA
5,0.16636117207,0.16387031844,0.16815122996,NA
6,0.16498767357,0.16235422328,0.166726347,NA
7,0.16478326019,0.16257727836,0.1667455442,NA
8,0.16506323739,0.16281641564,0.16710694932,NA
9,0.16557421481,0.16327457296,0.1675444866,NA
10,0.16602993973,0.16376916128,0.16803002532,NA
11,0.16643750922,0.16414411088,0.16860175132,NA
12,0.16690062601,0.16450079456,0.1690878386,NA
13,0.16737540269,0.16494505068,0.16972315584,NA
14,0.16782353283,0.16543259156,0.17009683508,NA
15,0.16824629054,0.16586600968,0.170508407,NA
16,0.16865967218,0.1661080006,0.1710144576,NA
17,0.16908330293,0.16660386708,0.17186020884,NA
18,0.16952027531,0.16708515944,0.17278938256,NA
19,0.16994703956,0.16725450116,0.17323986568,NA
20,0.17038947707,0.1676518684,0.17345630796,NA
21,0.17082625561,0.16821091784,0.17387953496,NA
22,0.17123142271,0.16874462356,0.17419483772,NA
23,0.17172234402,0.16946741784,0.1747365624,NA
24,0.17217142734,0.16967632828,0.17552021632,NA
25,0.17266140742,0.17007265792,0.1758029104,NA
26,0.17305961658,0.17031816472,0.17622294824,NA
27,0.17348870913,0.17063841628,0.17648296444,NA
28,0.17396816208,0.17139571376,0.17704715712,NA
29,0.17445435729,0.17181255276,0.17785853324,NA
30,0.17488263469,0.17232638668,0.17849904004,NA
31,0.17526716095,0.17252615556,0.17854216736,NA
32,0.17566775631,0.172775349,0.17892769884,NA
33,0.17608641002,0.17329426956,0.17964063872,NA
34,0.17649534511,0.173799547,0.17986699888,NA
35,0.17693067841,0.17426334072,0.18014556624,NA
36,0.17734634021,0.17459084888,0.180626132,NA
37,0.17776861819,0.17488779792,0.18109242592,NA
38,0.1781721546,0.17512205352,0.18164463932,NA
