year,mean,LQ,UQ,NA
0,0.17795884,0.17532416,0.18002492,NA
1,0.1776478346,0.17505554196,0.17976555008,NA
2,0.17555430788,0.1730127792,0.17760333312,NA
3,0.17239482064,0.17000027888,0.17445035288,NA
4,0.16883150745,0.16652911132,0.17093358672,NA
5,0.16603046826,0.16392252176,0.16812529004,NA
6,0.16465759415,0.16237020132,0.16687520008,NA
7,0.16444712427,0.16208825872,0.16650580964,NA
8,0.1646910161,0.16257827388,0.16699780224,NA
9,0.16510665512,0.16303860032,0.16723430172,NA
10,0.16555015817,0.16347120976,0.16778922708,NA
11,0.16596871172,0.16363347084,0.1682655606,NA
12,0.16652165617,0.16407131568,0.16883485404,NA
13,0.16693062544,0.16468237064,0.16916647356,NA
14,0.16735097646,0.165040788,0.16982936424,NA
15,0.16784301747,0.16549225344,0.17003546612,NA
16,0.16827536828,0.165825873,0.17051683072,NA
17,0.1687752945,0.16637434748,0.17122355084,NA
18,0.16920536393,0.16697337504,0.17188119448,NA
19,0.16966952018,0.16730530672,0.17221339908,NA
20,0.17007695577,0.16765143248,0.17259791668,NA
21,0.17050469145,0.16809551136,0.17292465024,NA
22,0.17092840353,0.1682422914,0.17359125952,NA
23,0.17135246698,0.16871428048,0.17390600088,NA
24,0.1718405486,0.16882357448,0.17436773232,NA
25,0.17228916765,0.16968329416,0.17463603088,NA
26,0.17262498983,0.16994742536,0.17512137612,NA
27,0.17314251683,0.1705972804,0.1756337024,NA
28,0.17357452744,0.1705790628,0.1761471644,NA
29,0.17399731668,0.17113270792,0.17654690812,NA
30,0.17443774677,0.17160214324,0.17690088176,NA
31,0.17486908317,0.17201321576,0.1778355254,NA
32,0.17524848127,0.17228913752,0.1781628446,NA
33,0.17567237598,0.17241998292,0.17852218292,NA
34,0.17606644996,0.17298599112,0.179129083,NA
35,0.17649351712,0.1734807446,0.17949216984,NA
36,0.17688296526,0.17387834912,0.17977882808,NA
37,0.17733205089,0.17449080436,0.18030434848,NA
38,0.17780595826,0.17485764848,0.18079398252,NA
39,0.17817933212,0.17520819452,0.18112381936,NA
40,0.17851541521,0.1753847322,0.18137053012,NA
41,0.1789261806,0.17587019004,0.18158767732,NA
42,0.1793709911,0.17639456752,0.18229439868,NA
43,0.17981460412,0.17670038344,0.18278395316,NA
44,0.18029685922,0.1771763774,0.18328267156,NA
45,0.18078158633,0.17751443172,0.18365086192,NA
46,0.18122151639,0.17806414568,0.18402565364,NA
47,0.18160809006,0.17855035628,0.18455991948,NA
48,0.18206994503,0.17893702956,0.18520539216,NA
