year,mean,LQ,UQ,NA
0,0.17807787,0.17573476,0.180088,NA
1,0.17776960224,0.17534055632,0.17980842472,NA
2,0.17564637818,0.17320702816,0.17759372564,NA
3,0.17242862279,0.16996655284,0.17430783776,NA
4,0.16889128911,0.16668419264,0.1708556358,NA
5,0.16609487668,0.16394898628,0.16816310916,NA
6,0.16476878948,0.16245996,0.16680614908,NA
7,0.16450131361,0.16240187184,0.16663330516,NA
8,0.16474628806,0.162313233,0.1667294752,NA
9,0.16507891575,0.16275290452,0.1672971768,NA
10,0.16551152435,0.16317989568,0.16772756288,NA
11,0.16596461713,0.16359187932,0.1680839288,NA
12,0.16638240836,0.16404523368,0.168862642,NA
13,0.16689399021,0.16464765956,0.16958947944,NA
14,0.16732776356,0.16481311596,0.16992250816,NA
15,0.16773111005,0.16528107616,0.17000203028,NA
16,0.16817812041,0.165497222,0.1706817708,NA
17,0.16863123654,0.165886129,0.17126090272,NA
18,0.16913274945,0.16671862476,0.17153507124,NA
19,0.16958365159,0.16724688684,0.17232937404,NA
20,0.16995937366,0.16744615292,0.17250628484,NA
21,0.17039320183,0.1678445034,0.17296705716,NA
22,0.17082814228,0.1682273802,0.17337314636,NA
23,0.1713235962,0.16879434724,0.17426005964,NA
24,0.17177848073,0.16912212632,0.17470273624,NA
25,0.17219882105,0.16938361504,0.17539731156,NA
26,0.17252100532,0.16960060384,0.17550928344,NA
27,0.17296520161,0.16991565116,0.17593336032,NA
28,0.17339436323,0.17050923216,0.17661304988,NA
29,0.17378803475,0.17057815828,0.17677596928,NA
30,0.17423431556,0.17088521888,0.1771701352,NA
31,0.17469285754,0.17125247564,0.17766051804,NA
32,0.17512145033,0.17198225832,0.178202341,NA
33,0.17555693996,0.17268620224,0.17836317432,NA
34,0.1760554253,0.17315817844,0.1787948464,NA
35,0.17643187792,0.1735920644,0.17903402124,NA
36,0.17681356499,0.17405928756,0.1794601488,NA
37,0.17717246859,0.17420325744,0.17974287896,NA
38,0.17758962437,0.17442782128,0.18023998328,NA
39,0.17801844218,0.17503501856,0.18078332944,NA
40,0.17849359969,0.17517288812,0.18097999476,NA
41,0.17895925675,0.1759123858,0.1818821756,NA
42,0.17934202333,0.17628007648,0.18225400048,NA
43,0.17973285182,0.17649280584,0.18264235004,NA
44,0.18013190955,0.17691451784,0.18310152024,NA
