3703,3647,3685,3,1,NA,NA,0,22,25,0.333333333333333,0.15,0,0,0,3,1,1
3717,3327,3471,3,1,NA,NA,0,22,25,0.333333333333333,0.1,1,0,0,2,0,1
3718,3289,2491,3,1,NA,NA,0,22,25,0.433333333333333,0.15,0,0,0,3,0,1
3735,3587,3080,3,1,NA,NA,0,22,25,0.4,0.2,1,0,0,4,1,1
3749,3694,3365,3,0,NA,NA,0,22,25,0.408333333333333,0.2,1,0,0,4,0,1
3752,3612,3222,3,1,NA,NA,0,22,25,0.35,0.05,1,0,0,1,0,1
3755,3698,2918,3,1,NA,NA,0,22,25,0.308333333333333,0.2,0,0,0,4,1,1
3757,3347,3607,3,1,NA,NA,0,22,25,0.366666666666667,0.15,0,0,0,3,1,1
3760,3659,3650,3,1,NA,NA,0,22,25,0.4,0.15,0,0,0,3,0,1
3769,3695,3035,3,1,NA,NA,0,22,25,0.358333333333333,0.2,0,0,0,4,2,1
3771,3591,2926,3,1,NA,NA,0,22,25,0.35,0.1,0,0,0,2,0,1
3776,3274,3617,3,0,NA,NA,0,22,25,0.366666666666667,0.1,0,0,0,2,0,1
3780,2855,3679,3,1,NA,NA,0,22,25,0.316666666666667,0.05,0,0,0,1,0,1
3784,3284,3631,3,0,NA,NA,0,22,25,0.383333333333333,0.1,0,0,0,2,0,1
3792,3448,3639,3,1,NA,NA,0,22,25,0.383333333333333,0.2,0,0,0,4,0,1
3793,3091,2848,3,1,NA,NA,0,22,25,0.375,0.05,0,0,0,1,0,1
3800,2832,3552,3,0,NA,NA,0,22,25,0.45,0.25,1,0,0,5,0,1
3802,2686,3487,3,1,NA,NA,0,22,25,0.316666666666667,0.2,0,0,1,4,0,1
3803,3427,3656,3,0,NA,NA,0,22,25,0.35,0.1,0,0,0,2,0,1
3813,3391,2801,3,1,NA,NA,0,22,25,0.341666666666667,0.15,0,0,0,3,1,1
3824,2909,2771,3,0,NA,NA,0,22,25,0.375,0.15,0,0,0,3,1,1
3831,3286,3000,3,0,NA,NA,0,22,25,0.383333333333333,0.1,1,0,0,2,1,1
3841,3450,3349,3,1,NA,NA,0,22,25,0.383333333333333,0.1,1,0,0,2,0,1
3843,3550,3590,3,0,NA,NA,0,22,25,0.45,0.15,0,0,0,3,0,1
3850,3511,3070,3,0,NA,NA,0,22,25,0.35,0.15,0,0,0,3,0,1
3854,3671,3506,3,1,NA,NA,0,22,25,0.4,0.2,3,0,0,4,1,1
3858,3604,3161,3,1,NA,NA,0,22,25,0.441666666666667,0.1,1,0,0,2,0,1
3863,3144,2539,3,0,NA,NA,0,22,25,0.375,0.35,0,0,1,7,3,1
3864,2556,3458,3,1,NA,NA,0,22,25,0.416666666666667,0.05,0,0,0,1,0,1
3867,3691,2846,3,0,NA,NA,0,22,25,0.333333333333333,0.25,0,0,1,5,1,1
3872,3643,3369,3,1,NA,NA,0,22,25,0.341666666666667,0.1,0,0,0,2,0,1
3875,3114,2570,3,0,NA,NA,0,22,25,0.425,0.1,1,0,0,2,0,1
3887,3537,3680,3,1,NA,NA,0,22,25,0.425,0.1,1,0,0,2,0,1
3889,3308,3240,3,0,NA,NA,0,22,25,0.391666666666667,0.15,0,0,0,3,1,1
3890,3308,3240,3,0,NA,NA,0,22,25,0.416666666666667,0.1,1,0,0,2,0,1
3895,2851,3162,3,0,NA,NA,0,22,25,0.358333333333333,0.05,0,0,0,1,0,1
3914,3355,3295,3,1,NA,NA,0,22,25,0.333333333333333,0.15,0,0,0,3,0,1
3915,3413,3660,3,0,NA,NA,0,22,25,0.4,0.15,1,0,0,3,0,1
3920,3342,3124,3,1,NA,NA,0,22,25,0.383333333333333,0.2,0,0,0,4,1,1
3926,3406,3357,3,0,NA,NA,0,22,25,0.4,0.1,0,0,0,2,0,1
3928,3598,3370,3,0,NA,NA,0,22,25,0.375,0.15,1,0,0,3,0,1
3935,2867,3147,3,0,NA,NA,0,22,25,0.375,0.15,0,0,0,3,1,1
3937,3231,3650,3,0,NA,NA,0,22,25,0.333333333333333,0.1,1,0,0,2,0,1
3948,3516,3476,2,1,NA,NA,0,23,25,0.316666666666667,0.15,1,0,0,3,0,1
3950,3923,3093,2,0,NA,NA,0,23,25,0.333333333333333,0.2,0,0,0,4,1,1
3956,3587,3032,2,1,NA,NA,0,23,25,0.4,0.15,0,0,0,3,1,1
3964,3283,3240,2,0,NA,NA,0,23,25,0.375,0.15,1,0,0,3,1,1
3966,3011,3893,2,1,NA,NA,0,23,25,0.35,0.1,0,0,0,2,1,1
3971,3634,3193,2,1,NA,NA,0,23,25,0.4,0.1,0,0,0,2,1,1
3987,3868,3314,2,0,NA,NA,0,23,25,0.433333333333333,0.05,1,0,0,1,0,1
3991,3635,3752,2,0,NA,NA,0,23,25,0.425,0.15,0,0,0,3,0,1
3992,3831,3290,2,0,NA,NA,0,23,25,0.425,0.2,2,0,0,4,1,1
4002,3637,3269,2,1,NA,NA,0,23,25,0.366666666666667,0.15,0,0,0,3,0,1
4005,3724,3822,2,1,NA,NA,0,23,25,0.341666666666667,0.2,0,0,0,4,1,1
4007,3706,3781,2,0,NA,NA,0,23,25,0.416666666666667,0.25,1,0,0,5,1,1
4011,3885,3071,2,0,NA,NA,0,23,25,0.35,0.2,0,0,0,4,1,1
4013,3391,3127,2,1,NA,NA,0,23,25,0.325,0.1,0,0,0,2,0,1
4018,3524,3113,2,0,NA,NA,0,23,25,0.325,0.2,0,0,0,4,1,1
4022,3061,3919,2,0,NA,NA,0,23,25,0.366666666666667,0.05,0,0,0,1,0,1
4027,3707,3837,2,1,NA,NA,0,23,25,0.416666666666667,0.05,0,0,0,1,0,1
4031,3758,3650,2,0,NA,NA,0,23,25,0.225,0.1,1,0,0,2,1,1
4035,3610,3779,2,1,NA,NA,0,23,25,0.383333333333333,0.1,0,0,0,2,0,1
4041,3550,3790,2,0,NA,NA,0,23,25,0.416666666666667,0.2,0,0,0,4,0,1
4045,3347,3708,2,1,NA,NA,0,23,25,0.35,0.05,1,0,0,1,0,1
4053,3584,3799,2,0,NA,NA,0,23,25,0.4,0.25,0,0,0,5,1,1
4056,3579,3682,2,0,NA,NA,0,23,25,0.341666666666667,0.1,0,0,0,2,0,1
4057,3567,3605,2,0,NA,NA,0,23,25,0.391666666666667,0.05,2,0,0,1,0,1
4061,3547,3351,2,0,NA,NA,0,23,25,0.325,0.2,0,0,1,4,1,1
4072,3749,3269,2,1,NA,NA,0,23,25,0.341666666666667,0.05,0,0,0,1,0,1
4073,3809,3879,2,0,NA,NA,0,23,25,0.375,0.2,0,0,0,4,0,1
4076,3274,3686,2,0,NA,NA,0,23,25,0.35,0.15,0,0,0,3,0,1
4078,3820,3727,2,0,NA,NA,0,23,25,0.358333333333333,0.15,0,0,0,3,0,1
4088,3884,3017,2,0,NA,NA,0,23,25,0.3,0.05,0,0,0,1,0,1
4103,3504,3251,2,1,NA,NA,0,23,25,0.35,0.05,1,0,0,1,0,1
4105,3439,3941,2,0,NA,NA,0,23,25,0.383333333333333,0.1,0,0,0,2,0,1
4107,3273,3788,2,0,NA,NA,0,23,25,0.391666666666667,0.1,0,0,0,2,0,1
4110,3511,2846,2,0,NA,NA,0,23,25,0.308333333333333,0.1,0,0,0,2,0,1
4117,2912,3617,2,0,NA,NA,0,23,25,0.35,0.15,1,0,0,3,0,1
4121,3040,3230,2,1,NA,NA,0,23,25,0.341666666666667,0.2,0,0,0,4,0,1
4128,3810,3910,2,1,NA,NA,0,23,25,0.383333333333333,0.1,0,0,0,2,0,1
4147,3753,3275,2,1,NA,NA,0,23,25,0.425,0.1,1,0,0,2,0,1
4158,3192,2918,2,0,NA,NA,0,23,25,0.3,0.15,0,0,0,3,0,1
4160,3396,3816,2,0,NA,NA,0,23,25,0.308333333333333,0.25,0,0,0,5,1,1
4169,3288,3670,2,0,NA,NA,0,23,25,0.433333333333333,0.15,0,0,0,3,0,1
4172,3850,3713,2,1,NA,NA,0,23,25,0.45,0.15,1,0,0,3,0,1
4181,3951,3678,1,0,NA,NA,0,24,25,0.35,0.05,1,0,0,1,0,1
4197,3361,3779,1,0,NA,NA,0,24,25,0.341666666666667,0.05,0,0,0,1,0,1
4209,3305,4081,1,1,NA,NA,0,24,25,0.416666666666667,0.1,0,0,0,2,0,1
4216,3928,3258,1,0,NA,NA,0,24,25,0.333333333333333,0.2,0,0,0,4,1,1
4219,3859,4121,1,1,NA,NA,0,24,25,0.341666666666667,0.05,0,0,0,1,0,1
4239,3579,3949,1,0,NA,NA,0,24,25,0.425,0.15,0,0,0,3,0,1
4254,3867,3919,1,1,NA,NA,0,24,25,0.4,0.15,1,0,0,3,0,1
4270,4055,4085,1,0,NA,NA,0,24,25,0.416666666666667,0.15,1,0,0,3,0,1
4276,3342,3727,1,0,NA,NA,0,24,25,0.316666666666667,0.05,0,0,0,1,0,1
4292,3632,3074,1,1,NA,NA,0,24,25,0.375,0.05,0,0,0,1,0,1
4302,3844,3905,1,1,NA,NA,0,24,25,0.333333333333333,0.1,0,0,0,2,0,1
4320,3683,3816,1,1,NA,NA,0,24,25,0.366666666666667,0.2,0,0,0,4,2,1
4327,4036,3424,1,1,NA,NA,0,24,25,0.316666666666667,0.15,0,0,0,3,1,1
4337,3583,3686,1,1,NA,NA,0,24,25,0.4,0.1,0,0,0,2,0,1
4342,3950,4071,1,0,NA,NA,0,24,25,0.35,0.2,0,0,0,4,1,1
4345,3891,3411,1,0,NA,NA,0,24,25,0.391666666666667,0.25,0,1,0,5,1,1
4346,4098,3968,1,1,NA,NA,0,24,25,0.441666666666667,0.15,0,0,0,3,0,1
4347,3801,4005,1,1,NA,NA,0,24,25,0.341666666666667,0.2,0,0,0,4,1,1
4366,3343,3649,1,0,NA,NA,0,24,25,0.35,0.1,0,0,0,2,0,1
4369,3368,3619,1,1,NA,NA,0,24,25,0.358333333333333,0.2,0,0,0,4,1,1
4375,3877,4074,1,1,NA,NA,0,24,25,0.266666666666667,0.05,1,0,0,1,0,1
4390,3562,3936,1,0,NA,NA,0,24,25,0.425,0.15,1,0,0,3,0,1
4392,4175,3727,1,1,NA,NA,0,24,25,0.333333333333333,0.2,0,0,0,4,0,1
4396,4125,3290,1,1,NA,NA,0,24,25,0.383333333333333,0.25,0,0,0,5,1,1
4399,4112,3936,1,0,NA,NA,0,24,25,0.35,0.15,0,0,0,3,0,1
3334,2993,3106,5,1,NA,NA,0,20,25,0.416666666666667,0.2,1,0,1,4,1,3
3615,2992,3202,4,0,NA,NA,0,21,25,0.391666666666667,0.25,2,0,0,5,1,3
3705,3562,3475,3,1,NA,NA,0,22,25,0.35,0.15,0,0,0,3,1,3
3739,3676,3193,3,1,NA,NA,0,22,25,0.408333333333333,0.2,0,0,0,4,1,3
3782,3148,3680,3,0,NA,NA,0,22,25,0.458333333333333,0.1,0,0,0,2,0,3
3870,3657,3654,3,0,NA,NA,0,22,25,0.35,0.15,0,0,0,3,1,3
4009,3546,3838,2,0,NA,NA,0,23,25,0.4,0.15,0,0,0,3,1,3
4083,3438,3401,2,0,NA,NA,0,23,25,0.325,0.1,1,0,0,2,1,3
4101,3671,3549,2,1,NA,NA,0,23,25,0.425,0.1,0,0,0,2,0,3
4114,3824,3737,2,0,NA,NA,0,23,25,0.341666666666667,0.15,1,0,0,3,0,3
4141,3345,3661,2,0,NA,NA,0,23,25,0.416666666666667,0.1,0,0,0,2,0,3
4149,3702,3601,2,0,NA,NA,0,23,25,0.308333333333333,0.15,0,0,0,3,0,3
4231,4047,3750,1,1,NA,NA,0,24,25,0.433333333333333,0.25,0,0,0,5,0,3
4273,3863,3656,1,1,NA,NA,0,24,25,0.325,0.25,0,0,0,5,2,3
4380,4150,3837,1,1,NA,NA,0,24,25,0.358333333333333,0.1,0,0,0,2,0,3
4411,3764,3565,1,0,NA,NA,0,24,25,0.375,0.05,2,0,0,1,0,3
4220,3849,4050,1,1,NA,NA,0,24,25,0.358333333333333,0.1,0,0,0,2,0,4
4278,3328,4128,1,0,NA,NA,0,24,25,0.458333333333333,0.15,1,0,0,3,1,4
4314,3754,3747,1,0,NA,NA,0,24,25,0.375,0.2,0,0,0,4,1,4
4185,4080,3757,1,1,NA,NA,0,24,25,0.433333333333333,0.25,0,0,0,5,1,2
4208,3691,4145,1,1,NA,NA,0,24,25,0.308333333333333,0.2,0,0,0,4,1,2
4212,3547,4027,1,1,NA,NA,0,24,25,0.4,0,1,0,0,0,0,2
4395,3800,3489,1,0,NA,NA,0,24,25,0.45,0.1,0,0,0,2,0,2
2690,2053,2095,7,1,NA,NA,0,17,24,0.325,0.05,1,0,0,1,0,1
2787,2676,2456,6,1,NA,NA,0,18,24,0.391666666666667,0.05,0,0,0,1,0,1
2806,2538,2716,6,0,NA,NA,0,18,24,0.416666666666667,0.2,1,0,0,4,1,1
2918,2344,2190,6,1,NA,NA,0,18,24,0.366666666666667,0.15,2,0,0,3,0,1
3008,2556,2890,5,1,NA,NA,0,19,24,0.391666666666667,0.2,1,0,0,4,0,1
3011,2854,2441,5,0,NA,NA,0,19,24,0.291666666666667,0.05,0,0,0,1,0,1
3016,2911,2798,5,1,NA,NA,0,19,24,0.341666666666667,0.15,0,0,0,3,1,1
3040,2868,2718,5,0,NA,NA,0,19,24,0.383333333333333,0.05,0,0,0,1,0,1
3062,2281,2035,5,1,NA,NA,0,19,24,0.4,0.05,0,0,0,1,0,1
3074,2236,2325,5,1,NA,NA,0,19,24,0.375,0.1,0,1,0,2,0,1
3105,2741,2137,5,0,NA,NA,0,19,24,0.366666666666667,0.15,1,0,0,3,0,1
3130,2895,2679,5,1,NA,NA,0,19,24,0.358333333333333,0.1,0,0,0,2,0,1
3131,2895,2679,5,0,NA,NA,0,19,24,0.375,0.1,0,0,0,2,0,1
3157,2742,2666,5,1,NA,NA,0,19,24,0.366666666666667,0.1,2,0,0,2,0,1
3162,2185,2951,5,1,NA,NA,0,19,24,0.3,0.1,0,0,0,2,0,1
3204,2322,2346,5,1,NA,NA,0,19,24,0.375,0.15,0,0,0,3,0,1
3226,3120,2976,4,1,NA,NA,0,20,24,0.441666666666667,0.2,0,0,0,4,1,1
3238,2869,3161,4,1,NA,NA,0,20,24,0.358333333333333,0.15,0,0,0,3,0,1
3242,2838,2807,4,0,NA,NA,0,20,24,0.391666666666667,0.25,0,0,1,5,2,1
3245,2921,2753,4,0,NA,NA,0,20,24,0.383333333333333,0.1,0,0,0,2,0,1
3247,2655,3017,4,1,NA,NA,0,20,24,0.408333333333333,0.1,1,0,0,2,0,1
3249,2552,2661,4,1,NA,NA,0,20,24,0.333333333333333,0.1,0,0,0,2,0,1
3257,2738,3157,4,0,NA,NA,0,20,24,0.316666666666667,0.15,0,0,0,3,1,1
3258,2738,3157,4,1,NA,NA,0,20,24,0.333333333333333,0.2,0,0,0,4,2,1
3261,2839,2420,4,0,NA,NA,0,20,24,0.441666666666667,0.1,0,0,0,2,1,1
3273,3050,3079,4,0,NA,NA,0,20,24,0.366666666666667,0.2,0,0,0,4,1,1
3274,2757,2259,4,0,NA,NA,0,20,24,0.341666666666667,0.05,0,0,0,1,0,1
3275,3173,2071,4,1,NA,NA,0,20,24,0.383333333333333,0.05,2,0,0,1,0,1
3285,3012,3057,4,0,NA,NA,0,20,24,0.4,0.15,0,0,0,3,0,1
3305,2957,3047,4,0,NA,NA,0,20,24,0.35,0.1,1,0,0,2,0,1
3316,2475,2723,4,1,NA,NA,0,20,24,0.408333333333333,0.1,0,0,0,2,1,1
3331,3112,2548,4,1,NA,NA,0,20,24,0.375,0.2,0,0,0,4,1,1
3339,2884,2569,4,0,NA,NA,0,20,24,0.366666666666667,0.1,0,0,0,2,1,1
3356,2390,2916,4,1,NA,NA,0,20,24,0.341666666666667,0.05,1,0,0,1,0,1
3360,2590,2853,4,1,NA,NA,0,20,24,0.341666666666667,0.05,0,0,0,1,0,1
3372,3137,2472,4,1,NA,NA,0,20,24,0.416666666666667,0.1,0,0,1,2,0,1
3381,3123,3184,4,0,NA,NA,0,20,24,0.391666666666667,0.25,0,0,0,5,1,1
3396,3207,2875,4,0,NA,NA,0,20,24,0.383333333333333,0.2,0,0,0,4,1,1
3405,3114,3038,4,0,NA,NA,0,20,24,0.333333333333333,0.1,0,0,0,2,0,1
3409,3196,3106,4,1,NA,NA,0,20,24,0.35,0.15,0,0,0,3,1,1
3423,2333,2931,4,0,NA,NA,0,20,24,0.333333333333333,0.05,0,0,0,1,0,1
3430,3170,2871,4,0,NA,NA,0,20,24,0.383333333333333,0.15,0,0,0,3,1,1
3439,2915,3063,4,0,NA,NA,0,20,24,0.3,0.05,0,0,0,1,0,1
3440,3029,3064,4,0,NA,NA,0,20,24,0.341666666666667,0.1,1,1,0,2,1,1
3446,2686,2583,4,0,NA,NA,0,20,24,0.3,0.05,0,0,0,1,0,1
3452,2826,2548,4,0,NA,NA,0,20,24,0.416666666666667,0.2,0,0,0,4,0,1
3465,3006,2715,3,0,NA,NA,0,21,24,0.375,0.15,2,0,0,3,1,1
3470,2940,3217,3,1,NA,NA,0,21,24,0.391666666666667,0.05,0,0,0,1,0,1
3476,2952,2951,3,1,NA,NA,0,21,24,0.433333333333333,0.1,1,0,0,2,0,1
3478,3086,2801,3,0,NA,NA,0,21,24,0.366666666666667,0.15,3,0,0,3,1,1
3482,2974,2887,3,0,NA,NA,0,21,24,0.341666666666667,0.25,0,0,0,5,2,1
3499,3018,3376,3,0,NA,NA,0,21,24,0.416666666666667,0.1,1,0,1,2,0,1
3501,2896,2764,3,1,NA,NA,0,21,24,0.425,0.05,1,0,0,1,0,1
3502,3045,2877,3,1,NA,NA,0,21,24,0.366666666666667,0.25,0,0,0,5,1,1
3511,3049,3047,3,0,NA,NA,0,21,24,0.383333333333333,0.15,0,0,0,3,1,1
3519,3241,2710,3,1,NA,NA,0,21,24,0.35,0.15,0,0,0,3,1,1
3524,2656,2953,3,0,NA,NA,0,21,24,0.425,0.15,0,0,0,3,1,1
3546,2886,3370,3,0,NA,NA,0,21,24,0.458333333333333,0.15,0,0,0,3,0,1
3547,2886,3370,3,0,NA,NA,0,21,24,0.45,0.1,1,0,0,2,0,1
3555,3004,3280,3,0,NA,NA,0,21,24,0.416666666666667,0.25,0,0,0,5,1,1
3556,3405,3157,3,0,NA,NA,0,21,24,0.416666666666667,0.1,1,0,0,2,0,1
3558,3220,2875,3,1,NA,NA,0,21,24,0.433333333333333,0.2,0,0,0,4,1,1
3562,3099,2928,3,0,NA,NA,0,21,24,0.383333333333333,0.15,0,0,0,3,0,1
3565,3105,3458,3,1,NA,NA,0,21,24,0.391666666666667,0.15,0,0,0,3,0,1
3593,2867,2710,3,1,NA,NA,0,21,24,0.358333333333333,0.15,0,0,0,3,1,1
3594,3260,2813,3,1,NA,NA,0,21,24,0.483333333333333,0.1,1,0,0,2,1,1
3595,3260,2813,3,0,NA,NA,0,21,24,0.433333333333333,0.1,1,0,0,2,1,1
3606,2462,3279,3,1,NA,NA,0,21,24,0.333333333333333,0.15,0,0,0,3,0,1
3610,3232,2414,3,0,NA,NA,0,21,24,0.375,0.05,0,0,0,1,0,1
3619,3122,3197,3,1,NA,NA,0,21,24,0.458333333333333,0.1,0,0,0,2,0,1
3634,3448,3184,3,0,NA,NA,0,21,24,0.3,0.2,2,0,0,4,0,1
3636,2915,3132,3,1,NA,NA,0,21,24,0.391666666666667,0.1,1,0,0,2,0,1
3645,3148,3437,3,1,NA,NA,0,21,24,0.383333333333333,0.2,0,0,0,4,2,1
3647,2745,3456,3,0,NA,NA,0,21,24,0.333333333333333,0.2,0,0,0,4,1,1
3651,3309,2764,3,0,NA,NA,0,21,24,0.491666666666667,0.15,2,0,0,3,0,1
3657,2757,3337,3,0,NA,NA,0,21,24,0.391666666666667,0.2,1,0,0,4,1,1
3658,3090,2801,3,1,NA,NA,0,21,24,0.325,0.05,1,0,0,1,0,1
3662,2728,3251,3,0,NA,NA,0,21,24,0.391666666666667,0.1,0,0,0,2,0,1
3667,3453,3084,3,0,NA,NA,0,21,24,0.358333333333333,0.15,0,0,0,3,1,1
3670,3352,2566,3,1,NA,NA,0,21,24,0.466666666666667,0.2,1,0,0,4,0,1
3675,3081,3268,3,1,NA,NA,0,21,24,0.35,0.2,1,0,0,4,1,1
3678,3428,2583,3,1,NA,NA,0,21,24,0.291666666666667,0.05,0,0,0,1,0,1
3681,3186,3053,3,1,NA,NA,0,21,24,0.4,0.1,1,0,0,2,0,1
3684,3014,2825,3,0,NA,NA,0,21,24,0.4,0.2,0,0,0,4,0,1
3686,3440,2722,3,1,NA,NA,0,21,24,0.383333333333333,0.15,0,0,0,3,1,1
3693,3328,3068,3,1,NA,NA,0,21,24,0.316666666666667,0.15,0,0,0,3,0,1
3694,3291,3031,3,0,NA,NA,0,21,24,0.391666666666667,0.2,2,0,0,4,2,1
3701,3135,2817,3,0,NA,NA,0,21,24,0.333333333333333,0.15,0,0,0,3,1,1
3704,3647,3685,2,0,NA,NA,0,22,24,0.316666666666667,0.3,0,0,0,6,2,1
3712,3520,3404,2,0,NA,NA,0,22,24,0.4,0.1,0,0,0,2,0,1
3713,3520,3404,2,1,NA,NA,0,22,24,0.358333333333333,0.05,0,0,0,1,0,1
3715,3490,3031,2,1,NA,NA,0,22,24,0.391666666666667,0.15,1,0,0,3,0,1
3720,3291,2929,2,1,NA,NA,0,22,24,0.391666666666667,0.15,1,0,0,3,1,1
3724,3533,3607,2,0,NA,NA,0,22,24,0.383333333333333,0.2,1,0,0,4,1,1
3726,3098,3690,2,1,NA,NA,0,22,24,0.4,0.15,2,0,0,3,1,1
3730,3108,2848,2,1,NA,NA,0,22,24,0.358333333333333,0.05,0,0,0,1,0,1
3733,3438,3151,2,1,NA,NA,0,22,24,0.375,0.1,0,0,0,2,0,1
3742,3555,3219,2,1,NA,NA,0,22,24,0.325,0.25,0,0,0,5,2,1
3745,2975,3240,2,0,NA,NA,0,22,24,0.366666666666667,0.15,1,1,0,3,1,1
3747,3465,3008,2,1,NA,NA,0,22,24,0.375,0.15,0,0,0,3,0,1
3748,3495,2539,2,0,NA,NA,0,22,24,0.408333333333333,0.15,0,0,0,3,1,1
3754,3417,3067,2,0,NA,NA,0,22,24,0.416666666666667,0.25,0,0,0,5,2,1
3759,3245,3313,2,1,NA,NA,0,22,24,0.425,0.1,0,0,0,2,0,1
3761,3390,3519,2,0,NA,NA,0,22,24,0.4,0.25,0,0,0,5,1,1
3770,2985,3307,2,0,NA,NA,0,22,24,0.366666666666667,0.15,1,0,0,3,0,1
3774,3637,2882,2,0,NA,NA,0,22,24,0.416666666666667,0.1,0,0,0,2,0,1
3788,3170,3696,2,1,NA,NA,0,22,24,0.375,0.05,0,0,0,1,0,1
3798,3059,3679,2,0,NA,NA,0,22,24,0.4,0.3,1,0,0,6,0,1
3799,2832,3552,2,1,NA,NA,0,22,24,0.391666666666667,0.2,1,0,0,4,0,1
3805,3187,3250,2,0,NA,NA,0,22,24,0.316666666666667,0.15,0,0,0,3,1,1
3807,3665,3306,2,0,NA,NA,0,22,24,0.416666666666667,0.15,0,0,0,3,1,1
3815,3396,3614,2,1,NA,NA,0,22,24,0.425,0.3,0,0,0,6,1,1
3816,3396,3614,2,1,NA,NA,0,22,24,0.4,0.3,0,0,0,6,2,1
3818,3516,2491,2,1,NA,NA,0,22,24,0.375,0.15,0,0,0,3,1,1
3819,3234,3470,2,1,NA,NA,0,22,24,0.366666666666667,0.1,1,0,0,2,0,1
3828,3584,2801,2,1,NA,NA,0,22,24,0.325,0.1,0,0,0,2,1,1
3830,3556,3594,2,1,NA,NA,0,22,24,0.441666666666667,0.1,0,0,0,2,1,1
3836,3220,3437,2,0,NA,NA,0,22,24,0.491666666666667,0.2,1,0,0,4,0,1
3838,3112,3386,2,1,NA,NA,0,22,24,0.4,0.05,0,0,0,1,0,1
3839,2745,3540,2,0,NA,NA,0,22,24,0.441666666666667,0.15,0,0,0,3,0,1
3842,2927,2972,2,1,NA,NA,0,22,24,0.383333333333333,0.2,0,0,0,4,1,1
3847,3498,3558,2,0,NA,NA,0,22,24,0.4,0.15,0,0,0,3,1,1
3848,2747,3532,2,0,NA,NA,0,22,24,0.475,0.15,0,0,0,3,0,1
