YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset
164,21,0.952380952380952,1.35927151357595,1.57142857142857,0.642857142857143,0.0865800865800866,1.35927151357595,2,1
165,21,0.761904761904762,1.17918454470714,0.666666666666667,0.833333333333333,0.0692640692640693,1.17918454470714,2,1
166,18,0.777777777777778,0.878203752021909,1.11111111111111,0.444444444444444,0.0707070707070707,0.878203752021909,2,1
167,15,0.333333333333333,0.487950036474267,0.333333333333333,0.333333333333333,0.0303030303030303,0.487950036474267,2,1
168,12,0.75,1.05528970602217,0.666666666666667,0.833333333333333,0.0681818181818182,1.05528970602217,2,1
169,22,1.18181818181818,1.91824234122117,2,0.615384615384615,0.107438016528926,1.91824234122117,2,1
170,14,1,1.79743406854583,1.16666666666667,0.875,0.0909090909090909,1.79743406854583,2,1
171,20,1.75,2.09949868703034,2.5,1,0.159090909090909,2.09949868703034,2,1
172,21,1.85714285714286,1.74027912375326,2.6,1.18181818181818,0.168831168831169,1.74027912375326,2,1
173,20,1.3,1.45457535854428,1.22222222222222,1.36363636363636,0.118181818181818,1.45457535854428,2,1
174,28,1.92857142857143,1.90376958278533,1.7,2.05555555555556,0.175324675324675,1.90376958278533,2,1
175,28,1.89285714285714,1.39680284974588,2.0625,1.66666666666667,0.172077922077922,1.39680284974588,2,1
176,24,2.16666666666667,1.57884566161117,1.85714285714286,2.6,0.196969696969697,1.57884566161117,2,1
177,17,2.11764705882353,1.61564046670262,1.88888888888889,2.375,0.192513368983957,1.61564046670262,2,1
178,15,2.73333333333333,2.40436111700227,2.11111111111111,3.66666666666667,0.248484848484848,2.40436111700227,2,1
179,12,2.41666666666667,1.67648622440092,2.85714285714286,1.8,0.21969696969697,1.67648622440092,2,1
180,16,2.4375,1.78768938390687,2.42857142857143,2.44444444444444,0.221590909090909,1.78768938390687,2,1
181,17,1.88235294117647,1.57648156273616,1.25,2.44444444444444,0.171122994652406,1.57648156273616,2,1
182,19,1.63157894736842,1.16478545071564,2,1.125,0.148325358851675,1.16478545071564,2,1
183,22,2.18181818181818,1.46827931806048,2.23076923076923,2.11111111111111,0.198347107438017,1.46827931806048,2,1
184,28,1.89285714285714,1.52362350055011,2.28571428571429,1.5,0.172077922077922,1.52362350055011,2,1
185,28,2.32142857142857,1.74384784055413,2.28571428571429,2.35714285714286,0.211038961038961,1.74384784055413,2,1
