year,popsize,propmig,He,Ho,Fis,nadults,sxratio,nmig,Fst,replicate,parameterset,numboff,FstVSource,FisVSource,k,nSNP,maxage,broodsize,maturity,years,r0,ratemort,nSNP.mig,nSNP.cons
0,500,0,0.469694756,0.251836,0.45609646226138,125,0.528,0,0.00322147138910577,1,1,0,NA,NA,500,500,9,2,1,250,1,0.0555555555555556,0,0
1,500,0.01,0.469552744,0.262664,0.453016992052053,308,0.518,5,-0.00137133681519035,1,1,26,0.00298059822872403,0.454871002330638,500,500,9,2,1,250,1,0.0555555555555556,0,0
2,498,0.0180722891566265,0.46947132707537,0.27304016064257,0.441978249045106,472,0.516064257028112,5,-0.00128006774422401,1,1,24,0.00298015489449711,0.453032006393866,500,500,9,2,1,250,1,0.0555555555555556,0,0
3,498,0.0240963855421687,0.469458936146191,0.284859437751004,0.429422056858816,471,0.508032128514056,5,-0.00116655209430726,1,1,27,0.0029866998581094,0.450939564193763,500,500,9,2,1,250,1,0.0555555555555556,0,0
4,499,0.0260521042084168,0.469504652591757,0.296016032064128,0.417556733963562,473,0.50501002004008,5,-0.00106011352494059,1,1,26,0.00295522996763322,0.448956778331088,500,500,9,2,1,250,1,0.0555555555555556,0,0
5,498,0.0321285140562249,0.469463601393526,0.307056224899598,0.405857231508203,470,0.5,5,-0.000955673411872866,1,1,27,0.00298307890640251,0.447012628619906,500,500,9,2,1,250,1,0.0555555555555556,0,0
6,498,0.036144578313253,0.469423710907889,0.315855421686747,0.396488691730149,475,0.512048192771084,5,-0.000862013134771133,1,1,23,0.00301964576337883,0.445451824995972,500,500,9,2,1,250,1,0.0555555555555556,0,0
7,499,0.0360721442885772,0.469157766434673,0.325559118236473,0.385931177774039,475,0.511022044088176,5,-0.000752672085713729,1,1,24,0.00308483130486925,0.443685760539484,500,500,9,2,1,250,1,0.0555555555555556,0,0
8,494,0.0425101214574899,0.469111807274337,0.346708502024291,0.363927455502369,448,0.491902834008097,5,-0.000583441436641306,1,1,46,0.00314194693841739,0.440081309328201,500,500,9,2,1,250,1,0.0555555555555556,0,0
9,460,0.0478260869565217,0.46869736294896,0.401139130434783,0.311756974555664,357,0.480434782608696,5,0.000188721968044827,1,1,102,0.00338645104076666,0.432111235064056,500,500,9,2,1,250,1,0.0555555555555556,0,0
10,433,0.0508083140877598,0.467626495421065,0.45866974595843,0.258947788283389,316,0.482678983833718,5,0.00138678918269373,1,1,116,0.00371115909854003,0.424375699732617,500,500,9,2,1,250,1,0.0555555555555556,0,0
11,483,0.0372670807453416,0.467247324134443,0.460790890269151,0.244260879758412,406,0.480331262939959,5,0.00167679098017113,1,1,76,0.00388699692010178,0.420597031920266,500,500,9,2,1,250,1,0.0555555555555556,0,0
12,497,0.0422535211267606,0.467195316769834,0.459388329979879,0.242484730337806,460,0.48692152917505,5,0.0018148313330524,1,1,36,0.00394970580136052,0.41989355671931,500,500,9,2,1,250,1,0.0555555555555556,0,0
13,498,0.0421686746987952,0.467138122772213,0.459273092369478,0.24233571237662,471,0.493975903614458,5,0.00187967623302249,1,1,27,0.00400235077274598,0.419841126723111,500,500,9,2,1,250,1,0.0555555555555556,0,0
14,500,0.042,0.46735334,0.459572,0.241741573197867,471,0.486,5,0.00195949118868189,1,1,29,0.00400385446196814,0.419676432958791,500,500,9,2,1,250,1,0.0555555555555556,0,0
15,497,0.0482897384305835,0.467317741458813,0.45810060362173,0.243952955338638,478,0.47887323943662,5,0.00200509482870433,1,1,19,0.00403091386233284,0.420133622626983,500,500,9,2,1,250,1,0.0555555555555556,0,0
16,498,0.0502008032128514,0.467411549813713,0.45744578313253,0.244501588748372,474,0.497991967871486,5,0.00208803607467246,1,1,24,0.00407044785418936,0.420192651840433,500,500,9,2,1,250,1,0.0555555555555556,0,0
17,495,0.0444444444444444,0.467154082236506,0.458,0.244377666068222,449,0.507070707070707,5,0.0023228562286355,1,1,46,0.00417319733868842,0.420267706762341,500,500,9,2,1,250,1,0.0555555555555556,0,0
18,477,0.0461215932914046,0.466289312571145,0.457069182389937,0.248797547781169,393,0.488469601677149,5,0.00274299286569749,1,1,83,0.00431935991061958,0.421542668738697,500,500,9,2,1,250,1,0.0555555555555556,0,0
19,462,0.0497835497835498,0.465983541350424,0.455415584415584,0.25381481733326,363,0.5,5,0.00295959241714692,1,1,99,0.00434952483894898,0.422791695296309,500,500,9,2,1,250,1,0.0555555555555556,0,0
20,475,0.0526315789473684,0.466034366759003,0.455747368421053,0.250441467420175,387,0.505263157894737,5,0.00325718113032879,1,1,87,0.00444399640726453,0.421875440354406,500,500,9,2,1,250,1,0.0555555555555556,0,0
21,492,0.0467479674796748,0.465464034304977,0.456146341463415,0.245666088962346,437,0.510162601626016,5,0.00343542894876158,1,1,55,0.00453378702882724,0.420620514381773,500,500,9,2,1,250,1,0.0555555555555556,0,0
22,497,0.0482897384305835,0.465343635252157,0.455790744466801,0.244822025720553,465,0.52112676056338,5,0.00348564653214133,1,1,31,0.00454094614242731,0.42033947823012,500,500,9,2,1,250,1,0.0555555555555556,0,0
23,497,0.0402414486921529,0.465150115987677,0.455746478873239,0.244713237509566,463,0.517102615694165,5,0.00361983207756673,1,1,33,0.00459968876861579,0.420327468356876,500,500,9,2,1,250,1,0.0555555555555556,0,0
24,499,0.0400801603206413,0.465148457235112,0.456645290581162,0.243304826030573,475,0.517034068136273,5,0.00365072242261514,1,1,24,0.00459608117999243,0.420035520031057,500,500,9,2,1,250,1,0.0555555555555556,0,0
25,500,0.046,0.464895812,0.455436,0.244169524154333,477,0.514,5,0.0037313843773703,1,1,22,0.00458032954683797,0.420157971101802,500,500,9,2,1,250,1,0.0555555555555556,0,0
26,497,0.0503018108651912,0.465012963090414,0.455167002012072,0.245220439993036,456,0.527162977867203,5,0.00381548791336974,1,1,41,0.00455329025535834,0.420415833944793,500,500,9,2,1,250,1,0.0555555555555556,0,0
