year,popsize,propmig,He,Ho,Fis,nadults,sxratio,nmig,Fst,replicate,parameterset,numboff,FstVSource,FisVSource,k,nSNP,maxage,broodsize,maturity,years,r0,ratemort,nSNP.mig,nSNP.cons
0,500,0,0.46898976,0.25524,0.457248048041801,131,0.474,0,0.00324146419610309,1,1,0,NA,NA,500,500,9,2,1,250,1,0.0555555555555556,0,0
1,499,0.00400801603206413,0.468877751494974,0.26710621242485,0.443866719456946,298,0.470941883767535,0,-0.00135474130881918,1,1,28,0.00304469251526951,0.455076676707356,500,500,9,2,1,250,1,0.0555555555555556,0,0
2,498,0.00803212851405622,0.468768084385736,0.278947791164659,0.431224143201566,467,0.477911646586345,0,-0.00126362115048569,1,1,31,0.00305168168619264,0.452975045190086,500,500,9,2,1,250,1,0.0555555555555556,0,0
3,499,0.00801603206412826,0.468810550961643,0.29089378757515,0.418508858441314,468,0.48496993987976,0,-0.00117698176693501,1,1,31,0.00311128220260737,0.450853634979212,500,500,9,2,1,250,1,0.0555555555555556,0,0
4,496,0.0120967741935484,0.468765194133715,0.30316935483871,0.405571184334812,462,0.485887096774194,0,-0.00106277443431722,1,1,34,0.00318782454086797,0.448720938171823,500,500,9,2,1,250,1,0.0555555555555556,0,0
5,497,0.0100603621730382,0.468913910019473,0.314639839034205,0.393429457550354,461,0.490945674044266,0,-0.000929499876081372,1,1,35,0.00328686268845698,0.446693787124703,500,500,9,2,1,250,1,0.0555555555555556,0,0
6,498,0.0140562248995984,0.468824438315511,0.326931726907631,0.380236612433751,462,0.487951807228916,0,-0.000812803309455131,1,1,36,0.00332701220121113,0.444490578407029,500,500,9,2,1,250,1,0.0555555555555556,0,0
7,499,0.0160320641282565,0.468798551009835,0.338997995991984,0.367297686173167,470,0.498997995991984,0,-0.000751215929228682,1,1,29,0.00333570841582683,0.442325544483693,500,500,9,2,1,250,1,0.0555555555555556,0,0
8,493,0.0202839756592292,0.468891585647339,0.364985801217039,0.340411729712069,435,0.513184584178499,0,-0.00045691004360177,1,1,57,0.00344805895763002,0.437944433129704,500,500,9,2,1,250,1,0.0555555555555556,0,0
9,476,0.0252100840336134,0.468558646988207,0.406831932773109,0.298744707950056,390,0.502100840336134,0,-4.75383679822623e-05,1,1,86,0.00356565198945115,0.431424380961004,500,500,9,2,1,250,1,0.0555555555555556,0,0
10,444,0.027027027027027,0.467696798149501,0.461522522522523,0.248910190513562,332,0.504504504504504,0,0.000953752432438663,1,1,112,0.00402057233836269,0.424250359360968,500,500,9,2,1,250,1,0.0555555555555556,0,0
11,487,0.0246406570841889,0.467587395485919,0.462049281314168,0.238017952590852,420,0.492813141683778,0,0.00121568826430447,1,1,67,0.00414337667279023,0.421205032122645,500,500,9,2,1,250,1,0.0555555555555556,0,0
12,497,0.0241448692152917,0.467625722139679,0.462913480885312,0.234865596964093,461,0.484909456740443,0,0.00132779461968571,1,1,36,0.00422953495732406,0.420375965204362,500,500,9,2,1,250,1,0.0555555555555556,0,0
13,497,0.0221327967806841,0.467585990793858,0.463951710261569,0.233728533243507,467,0.494969818913481,0,0.00149303687452689,1,1,30,0.00428021352825104,0.420188494650689,500,500,9,2,1,250,1,0.0555555555555556,0,0
14,498,0.0180722891566265,0.467271019822261,0.465325301204819,0.231781550690333,461,0.483935742971888,0,0.0016165072005988,1,1,36,0.00434620689335687,0.419844524997247,500,500,9,2,1,250,1,0.0555555555555556,0,0
15,496,0.0161290322580645,0.46725314207206,0.465729838709677,0.231792805010473,461,0.497983870967742,0,0.00168540199704543,1,1,35,0.00437390093386963,0.419909467434004,500,500,9,2,1,250,1,0.0555555555555556,0,0
16,496,0.0181451612903226,0.467109513202393,0.465,0.232451480665739,468,0.497983870967742,0,0.00173415750710188,1,1,28,0.00437312163023142,0.420023467535934,500,500,9,2,1,250,1,0.0555555555555556,0,0
17,492,0.0182926829268293,0.466833056547029,0.464873983739837,0.233276985064296,439,0.489837398373984,0,0.00206437531629679,1,1,53,0.00451029370074793,0.420293653090524,500,500,9,2,1,250,1,0.0555555555555556,0,0
18,481,0.0207900207900208,0.466652197215607,0.464636174636175,0.2359426107637,407,0.503118503118503,0,0.00241684512941501,1,1,74,0.00462719007791595,0.421078044429157,500,500,9,2,1,250,1,0.0555555555555556,0,0
19,465,0.0236559139784946,0.466537990519135,0.464606451612903,0.239712315122289,370,0.509677419354839,0,0.00257768926621573,1,1,95,0.00457135529194747,0.422184086405686,500,500,9,2,1,250,1,0.0555555555555556,0,0
20,478,0.0188284518828452,0.466148522434831,0.464514644351464,0.236375743968604,395,0.506276150627615,0,0.00292846676635925,1,1,82,0.00476542442013919,0.421257116607048,500,500,9,2,1,250,1,0.0555555555555556,0,0
21,494,0.0202429149797571,0.465892446196463,0.46346963562753,0.233541903233537,443,0.516194331983806,0,0.00315792579392356,1,1,51,0.00481636414681834,0.420306383368638,500,500,9,2,1,250,1,0.0555555555555556,0,0
22,496,0.0161290322580645,0.465729074531738,0.464282258064516,0.232086041944077,462,0.504032258064516,0,0.00324853335037059,1,1,34,0.00490249053992783,0.420008798997759,500,500,9,2,1,250,1,0.0555555555555556,0,0
23,495,0.0141414141414141,0.46562625446383,0.463793939393939,0.232750771397499,458,0.507070707070707,0,0.00339339159054721,1,1,36,0.00492107796246359,0.420153326007651,500,500,9,2,1,250,1,0.0555555555555556,0,0
