year,popsize,propmig,He,Ho,Fis,nadults,sxratio,nmig,Fst,replicate,parameterset,numboff,FstVSource,FisVSource,deltaK,propMigSNPs,Ho_allSNPs,project,group,k,nSNP,miggy,LBhet,LBp,maxage,broodsize,maturity,years,r0,nSNP.mig,nSNP.cons
86,707,0,0.152881917611846,0.153563070592774,-0.00122328850560055,468,0.507779349363508,0,0.0208074837503336,2,1,239,0.374512545950139,NA,1000,0,0.153563070592774,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
87,736,0,0.152732301545852,0.153052124505929,-0.000309295702146602,505,0.504076086956522,0,0.0208219812357002,2,1,231,0.374570118225791,NA,1000,0,0.153052124505929,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
88,726,0,0.152773078610709,0.152983971950914,-9.92241761459868e-06,500,0.505509641873278,0,0.0213129259509918,2,1,226,0.374802458621541,NA,1000,0,0.152983971950914,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
89,733,0,0.152571677609088,0.153016247054446,-0.00063990783465774,502,0.491132332878581,0,0.02157432241333,2,1,231,0.374903836129832,NA,1000,0,0.153016247054446,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
90,726,0,0.152657644162408,0.153327072376659,-0.00122780001140497,501,0.49862258953168,0,0.0220707259780102,2,1,225,0.375058421222387,NA,1000,0,0.153327072376659,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
91,721,0,0.152069387125539,0.152531837094944,-0.000673450332039426,489,0.490984743411928,0,0.022073245169347,2,1,232,0.375068889338799,NA,1000,0,0.152531837094944,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
92,710,0,0.151793753944924,0.152162612035851,-0.00041374858176543,474,0.461971830985915,0,0.0223831970000014,2,1,236,0.375147851012314,NA,1000,0,0.152162612035851,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
93,721,0,0.151378893651223,0.151653007186988,-0.000175962381014839,485,0.460471567267684,0,0.0224360418427058,2,1,236,0.375227792733989,NA,1000,0,0.151653007186988,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
94,737,0,0.151672646166211,0.152175897372641,-0.000805600601628577,504,0.474898236092266,0,0.0228096538694145,2,1,233,0.375327665566831,NA,1000,0,0.152175897372641,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
95,736,0,0.151691898307269,0.152131916996047,-0.000634397697374408,505,0.50679347826087,0,0.0231808820618887,2,1,231,0.375458610709366,NA,1000,0,0.152131916996047,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
96,699,0,0.15136531927613,0.151413707894395,0.000432571051714114,474,0.50071530758226,0,0.0236104093034856,2,1,225,0.375682552884872,NA,1000,0,0.151413707894395,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
97,717,0,0.151193280293349,0.151278052491442,0.000328403150298525,477,0.464435146443515,0,0.0239350609183111,2,1,240,0.375830508554017,NA,1000,0,0.151278052491442,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
98,714,0,0.151071677334035,0.150958747135218,0.000851860674989383,489,0.488795518207283,0,0.0239691455617937,2,1,225,0.375829178509657,NA,1000,0,0.150958747135218,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
99,720,0,0.150947083684063,0.151275252525253,-0.000319395766245768,483,0.504166666666667,0,0.0241955847009946,2,1,237,0.375916949432822,NA,1000,0,0.151275252525253,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
100,686,0,0.151070143933534,0.151563742380069,-0.000709164044164855,486,0.481049562682216,0,0.0243868895393351,2,1,200,0.37588054920077,NA,910,0,0.151563742380069,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
101,622,0,0.151058130179495,0.151195556854721,0.000251946820659864,492,0.47427652733119,0,0.0246043230074428,2,1,130,0.375804516608554,NA,820,0,0.151195556854721,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
102,522,0,0.150531429034699,0.150788923719958,6.62955112197996e-05,379,0.475095785440613,0,0.0248315437331441,2,1,143,0.375643468531105,NA,730,0,0.150788923719958,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
103,475,0,0.150190722739864,0.150507177033493,9.73326660983688e-07,346,0.484210526315789,0,0.0249587255869656,2,1,129,0.375633727652735,NA,640,0,0.150507177033493,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
104,410,0,0.150260150884214,0.150787139689579,-0.000290463848486995,307,0.504878048780488,0,0.0252492106861241,2,1,103,0.375611698034013,NA,550,0,0.150787139689579,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
105,330,0,0.149956052258118,0.151060606060606,-0.00100496817835756,252,0.515151515151515,0,0.0260519031403716,2,1,78,0.375800633079148,NA,460,0,0.151060606060606,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
106,268,0,0.149525367565159,0.151051560379919,-0.0012694870066486,208,0.503731343283582,0,0.0265713420704873,2,1,60,0.375897081057836,NA,370,0,0.151051560379919,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
107,209,0,0.149051293364496,0.150417572857764,-0.000688353100283948,184,0.502392344497608,0,0.0267326912158371,2,1,25,0.375817760233205,NA,280,0,0.150417572857764,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
108,128,0,0.148202903053977,0.149659090909091,-0.000184333799055329,128,0.53125,0,0.0270462460807919,2,1,-4,0.375783337532502,NA,190,0,0.149659090909091,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
109,63,0,0.147063606587416,0.149379509379509,4.51013202592464e-05,63,0.507936507936508,0,0.0263045647958479,2,1,-13,0.375248506573511,NA,100,0,0.149379509379509,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
110,43,0,0.143256797286002,0.146342494714588,0.000125014861297338,32,0.488372093023256,0,0.025924923926521,2,1,11,0.375093091634002,NA,100,0,0.146342494714588,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
111,35,0,0.141303153988868,0.145298701298701,8.36464598411361e-05,23,0.514285714285714,0,0.0294622539324818,2,1,12,0.37650350435412,NA,100,0,0.145298701298701,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
112,30,0,0.138284848484848,0.143272727272727,2.53804607367948e-05,21,0.533333333333333,0,0.0340638669821249,2,1,9,0.37813006813402,NA,100,0,0.143272727272727,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
113,30,0,0.136537373737374,0.143212121212121,-0.000278586375234713,20,0.566666666666667,0,0.0401286348524317,2,1,10,0.380793346614828,NA,100,0,0.143212121212121,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
114,31,0,0.132834168952795,0.13782991202346,-7.12661500211325e-06,21,0.580645161290323,0,0.0437392612600194,2,1,12,0.382391455388656,NA,100,0,0.13782991202346,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
115,31,0,0.130262037650175,0.134310850439883,0.000168614559630627,21,0.709677419354839,0,0.0509209083441242,2,1,10,0.385185016960075,NA,100,0,0.134310850439883,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
116,32,0,0.129109996448864,0.130482954545455,0.000657541932803894,23,0.6875,0,0.0580777099239139,2,1,9,0.388403499196677,NA,100,0,0.130482954545455,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
117,28,0,0.127562036178108,0.128603896103896,0.000749131536207192,22,0.75,0,0.0611370018512917,2,1,7,0.389491392469354,NA,100,0,0.128603896103896,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
118,21,0,0.124256854256854,0.127445887445887,0.00052565383110527,14,0.666666666666667,0,0.0709771468363133,2,1,7,0.393327230095446,NA,100,0,0.127445887445887,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
119,23,0,0.121726241622272,0.12699604743083,0.00019625718868804,14,0.521739130434783,0,0.0792412105552562,2,1,9,0.396907593273643,NA,100,0,0.12699604743083,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
120,25,0,0.122206545454545,0.132,-0.000550975453206772,17,0.44,0,0.0841193440531806,2,1,8,0.399263539867536,NA,100,0,0.132,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
121,24,0,0.118880997474747,0.126136363636364,-0.000124406707949321,16,0.5,0,0.0896144698423237,2,1,8,0.401305978908594,NA,100,0,0.126136363636364,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
122,25,0,0.118154909090909,0.124545454545455,-3.78955644834226e-05,16,0.52,0,0.0949094185872367,2,1,9,0.403659409835049,NA,100,0,0.124545454545455,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
123,23,0,0.114505928853755,0.117391304347826,0.000527470939960178,15,0.608695652173913,0,0.10267936522524,2,1,8,0.406581559179013,NA,100,0,0.117391304347826,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
124,20,0,0.116540909090909,0.117454545454545,0.000821189058616858,14,0.6,0,0.105110667428302,2,1,6,0.407547671910199,NA,100,0,0.117454545454545,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
125,20,0,0.112567045454545,0.111954545454545,0.0010063177649111,14,0.55,0,0.118221420657473,2,1,6,0.41339076525957,NA,100,0,0.111954545454545,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
126,21,0,0.10830550401979,0.110562770562771,0.0006434424589755,13,0.619047619047619,0,0.127364190320549,2,1,8,0.41739338152543,NA,100,0,0.110562770562771,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
127,17,0,0.104982698961938,0.110053475935829,0.000410194972520645,11,0.529411764705882,0,0.134318545090764,2,1,6,0.420533998888134,NA,100,0,0.110053475935829,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
128,15,0,0.104333333333333,0.11169696969697,0.000263599869556963,12,0.533333333333333,0,0.13455199119198,2,1,3,0.420849570094989,NA,100,0,0.11169696969697,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
129,9,0,0.0959820426487093,0.112323232323232,4.23031943740323e-05,9,0.555555555555556,0,0.139893324617455,2,1,3,0.423317747323779,NA,100,0,0.112323232323232,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
0,1000,0,0.161330407727273,0.177535,0,248,0.516,0,0,3,1,0,0.36442342899303,-0.000114451865396021,1000,0,0.161395454545455,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
1,895,0,0.161378950265427,0.177392788217369,-0.000114147829918667,522,0.51731843575419,0,-0.000491614872272029,3,1,16,0.364430559405905,NA,1000,0,0.161525647536821,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
2,800,0,0.161371252840909,0.174889659090909,-7.90901275405368e-05,672,0.52,0,-0.000410505203917679,3,1,128,0.364389268474915,NA,1000,0,0.161520454545455,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
3,737,0,0.161528965788147,0.171531392623659,1.50429306785974e-05,564,0.504748982360923,0,-0.000258623188156388,3,1,173,0.364420215919294,NA,1000,0,0.161654126063895,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
4,683,0,0.161643519217739,0.167802875016638,-0.000619146797495833,469,0.465592972181552,0,-5.00318727424157e-05,3,1,214,0.36451433644783,NA,1000,0,0.162031146013576,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
5,692,0,0.161118012440048,0.164025223331582,-0.000659925078559341,452,0.478323699421965,0,0.000290075769300842,3,1,240,0.364680829429404,NA,1000,0,0.161517341040462,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
6,709,0,0.160822307152684,0.162084882677266,-0.00101324027328329,473,0.454160789844852,0,0.00060946055097569,3,1,236,0.364894375757632,NA,1000,0,0.161351455314784,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
7,715,0,0.160630817243786,0.161236236490782,-0.000622673344914177,477,0.47972027972028,0,0.000880162034487912,3,1,238,0.365044850116382,NA,1000,0,0.161005721551176,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
8,722,0,0.159978380307088,0.16046159657517,-0.00085965100004516,488,0.505540166204986,0,0.00117702798319326,3,1,234,0.365327123926015,NA,1000,0,0.160440695039033,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
9,720,0,0.160102078949214,0.160531565656566,-0.000771383325105562,484,0.518055555555556,0,0.00148119872127695,3,1,236,0.365435077531612,NA,1000,0,0.160531565656566,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
10,727,0,0.159666725950705,0.160171314242841,-0.000977475448201433,493,0.507565337001376,0,0.0016557536712577,3,1,234,0.365518055889228,NA,1000,0,0.160171314242841,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
11,737,0,0.159994303631266,0.160324411002837,-0.000528135846967322,512,0.496607869742198,0,0.0018568503800312,3,1,225,0.36551798712438,NA,1000,0,0.160324411002837,end_9.18.23_LL1b,04,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
