year,popsize,propmig,He,Ho,Fis,nadults,sxratio,nmig,Fst,replicate,parameterset,numboff,FstVSource,FisVSource,deltaK,propMigSNPs,Ho_allSNPs,project,group,k,nSNP,miggy,LBhet,LBp,maxage,broodsize,maturity,years,r0,nSNP.mig,nSNP.cons
20,717,0,0.159893482363064,0.160602256878408,-0.00127298928818871,479,0.535564853556485,0,0.00480888081466489,1,1,238,0.367121650027396,NA,1000,0,0.160602256878408,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
21,705,0,0.159845754054808,0.160627981947131,-0.0014402923295519,475,0.523404255319149,0,0.0052198372721079,1,1,230,0.367297284387594,NA,1000,0,0.160627981947131,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
22,718,0,0.159418683267369,0.160121549759433,-0.00126171926607836,481,0.50974930362117,0,0.00545715078741297,1,1,237,0.36744047534351,NA,1000,0,0.160121549759433,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
23,730,0,0.159335328988894,0.159916562889166,-0.000963610555285171,498,0.510958904109589,0,0.00572567745288713,1,1,232,0.367503289010323,NA,1000,0,0.159916562889166,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
24,727,0,0.159061818057975,0.159432287107665,-0.000406069575416414,500,0.508940852819807,0,0.00584893427313455,1,1,227,0.367632220831111,NA,1000,0,0.159432287107665,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
25,718,0,0.159004730226827,0.159290959736642,-0.000176331034552578,485,0.505571030640669,0,0.00602652655223155,1,1,233,0.367743845488493,NA,1000,0,0.159290959736642,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
26,736,0,0.158681739640617,0.158945158102767,-0.000133304213040554,521,0.509510869565217,0,0.00624968630077447,1,1,215,0.367972988030293,NA,1000,0,0.158945158102767,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
27,731,0,0.158672767354585,0.159279940305932,-0.001036323336746,503,0.529411764705882,0,0.00653307499798904,1,1,228,0.368172248401796,NA,1000,0,0.159279940305932,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
28,728,0,0.158801903796753,0.159463036963037,-0.00117301004801657,506,0.531593406593407,0,0.00692186431204623,1,1,222,0.368335778122245,NA,1000,0,0.159463036963037,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
29,710,0,0.158847092027195,0.15948271446863,-0.00107535464392581,484,0.509859154929577,0,0.00731628638977431,1,1,226,0.368465395927261,NA,1000,0,0.15948271446863,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
30,715,0,0.15863962585412,0.159079465988557,-0.000574529963385804,479,0.485314685314685,0,0.00765566894366429,1,1,236,0.368686128204089,NA,1000,0,0.159079465988557,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
31,740,0,0.158398563151604,0.158627764127764,-4.63018659106187e-05,505,0.478378378378378,0,0.00785404323110423,1,1,235,0.368830712958353,NA,1000,0,0.158627764127764,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
32,716,0,0.158421790369441,0.158777298120874,-0.000356387812587716,486,0.476256983240223,0,0.00800625988432868,1,1,230,0.368860048108191,NA,1000,0,0.158777298120874,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
33,685,0,0.158536472616839,0.159068347710683,-0.000769826832945922,451,0.508029197080292,0,0.00829024648823791,1,1,234,0.368926922621861,NA,1000,0,0.159068347710683,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
34,706,0,0.158822924471383,0.159614988411022,-0.00147310546085869,467,0.507082152974504,0,0.00863635394552112,1,1,239,0.369064221486536,NA,1000,0,0.159614988411022,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
35,732,0,0.158810114718809,0.159624937903626,-0.00158569867025511,503,0.504098360655738,0,0.00889905129649847,1,1,229,0.369132329629295,NA,1000,0,0.159624937903626,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
36,728,0,0.158863396219165,0.159562937062937,-0.00127381634745997,497,0.504120879120879,0,0.00914828667915195,1,1,231,0.369235239396409,NA,1000,0,0.159562937062937,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
37,726,0,0.158883780948616,0.159415226646632,-0.000828414293926671,500,0.495867768595041,0,0.00935760820385238,1,1,226,0.369325974873946,NA,1000,0,0.159415226646632,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
38,728,0,0.159057113902581,0.159240759240759,8.42834496031851e-05,494,0.505494505494505,0,0.00974070981829886,1,1,234,0.369445619837955,NA,1000,0,0.159240759240759,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
39,735,0,0.159035661908548,0.159236858379716,3.28424426161712e-05,506,0.496598639455782,0,0.00999704049027639,1,1,229,0.369577975154999,NA,1000,0,0.159236858379716,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
40,726,0,0.158822984127181,0.159062108690208,-6.03939413216544e-05,497,0.506887052341598,0,0.0103904328300679,1,1,229,0.369835341259182,NA,1000,0,0.159062108690208,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
41,711,0,0.159463533661312,0.159822273366577,-0.000356755988295615,485,0.490857946554149,0,0.0107709517674943,1,1,226,0.369807144666876,NA,1000,0,0.159822273366577,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
42,711,0,0.15933600546403,0.159822273366577,-0.000687712720638813,473,0.49507735583685,0,0.0110144914197238,1,1,238,0.369867631016715,NA,1000,0,0.159822273366577,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
43,726,0,0.158894522025114,0.159381417480591,-0.000711314607940103,492,0.513774104683196,0,0.0111670776429629,1,1,234,0.370064235249996,NA,1000,0,0.159381417480591,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
44,723,0,0.158589977702682,0.159194014837168,-0.00101557302784896,492,0.496542185338866,0,0.01134228312466,1,1,231,0.370205027041683,NA,1000,0,0.159194014837168,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
45,729,0,0.158173430181508,0.158666916074323,-0.000735229206843425,493,0.49519890260631,0,0.0116844015229911,1,1,236,0.370359525568379,NA,1000,0,0.158666916074323,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
46,722,0,0.158111704595157,0.158733316544951,-0.00106208936232907,489,0.508310249307479,0,0.0120901676633325,1,1,233,0.370481358715177,NA,1000,0,0.158733316544951,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
47,712,0,0.158166416624106,0.15866317671093,-0.000720273285331077,478,0.509831460674157,0,0.0122920882528884,1,1,234,0.370536848595381,NA,1000,0,0.15866317671093,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
48,712,0,0.15797588993154,0.158430796731359,-0.000611932403566492,473,0.519662921348315,0,0.0124031676108663,1,1,239,0.370620731124137,NA,1000,0,0.158430796731359,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
49,720,0,0.157776983375421,0.158010101010101,-4.13687350288507e-05,483,0.505555555555556,0,0.0126501836223433,1,1,237,0.37066876512399,NA,1000,0,0.158010101010101,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
50,748,0,0.158082748291344,0.158317938745746,-6.92554156808085e-05,516,0.49331550802139,0,0.0128197506395697,1,1,232,0.370733175014916,NA,1000,0,0.158317938745746,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
51,746,0,0.15784622381191,0.158033146478187,6.11558274515345e-05,546,0.487935656836461,0,0.0127724007614573,1,1,200,0.370715583781479,NA,1000,0,0.158033146478187,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
52,727,0,0.157314457158023,0.157881705639615,-0.000930246707110145,499,0.50343878954608,0,0.0129238127255224,1,1,228,0.370876873543116,NA,1000,0,0.157881705639615,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
53,722,0,0.157319042978492,0.158227146814404,-0.00181898737214046,489,0.513850415512465,0,0.0132217262834756,1,1,233,0.370946718418396,NA,1000,0,0.158227146814404,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
54,730,0,0.157019934662823,0.157953922789539,-0.00190754969351676,496,0.515068493150685,0,0.0134458936533424,1,1,234,0.37103045926653,NA,1000,0,0.157953922789539,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
55,722,0,0.156922307574793,0.157856962981617,-0.00189139772353405,493,0.527700831024931,0,0.0137567108231193,1,1,229,0.37112797335046,NA,1000,0,0.157856962981617,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
56,718,0,0.157108783754711,0.157843757913396,-0.00135710663347102,485,0.511142061281337,0,0.0142938690862771,1,1,233,0.371339752435859,NA,1000,0,0.157843757913396,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
57,697,0,0.156487621678479,0.157129255249772,-0.00107859641557368,460,0.507890961262554,0,0.0146923713544184,1,1,237,0.371596677040582,NA,1000,0,0.157129255249772,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
58,710,0,0.156743045211087,0.157152368758003,-0.000494255943951796,473,0.507042253521127,0,0.0151162380056687,1,1,237,0.371752234100888,NA,1000,0,0.157152368758003,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
59,722,0,0.156099071104845,0.156743893225888,-0.00113205400714747,495,0.450138504155125,0,0.0150636396900718,1,1,227,0.371842637356248,NA,1000,0,0.156743893225888,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
60,736,0,0.156013460082274,0.156736660079051,-0.00136547857325684,503,0.445652173913043,0,0.0152347707205919,1,1,233,0.371965830171035,NA,1000,0,0.156736660079051,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
61,722,0,0.156080239108886,0.156596575169982,-0.000793116931364623,492,0.469529085872576,0,0.0154437297374919,1,1,230,0.372057975092567,NA,1000,0,0.156596575169982,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
62,720,0,0.155877901409933,0.15642297979798,-0.000866719665348112,488,0.490277777777778,0,0.0154974463883756,1,1,232,0.372155957577974,NA,1000,0,0.15642297979798,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
63,723,0,0.155698008997883,0.156104614610839,-0.000505884233526844,489,0.49792531120332,0,0.0156145015617933,1,1,234,0.372248950881002,NA,1000,0,0.156104614610839,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
64,723,0,0.155836632887648,0.15610209983654,-0.000132536109859395,491,0.49792531120332,0,0.015883449810324,1,1,232,0.372392579872791,NA,1000,0,0.15610209983654,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
65,727,0,0.155708154141022,0.155759659872452,0.000431031244692759,498,0.510316368638239,0,0.0160746479545803,1,1,229,0.372448014788841,NA,1000,0,0.155759659872452,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
66,734,0,0.155848806408568,0.156097349516968,-9.72477025314141e-05,505,0.480926430517711,0,0.0163970686980796,1,1,229,0.37256111395536,NA,1000,0,0.156097349516968,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
67,722,0,0.15564431812078,0.155693779904306,0.000438608504828103,499,0.484764542936288,0,0.0164612446941838,1,1,223,0.372656415706675,NA,1000,0,0.155693779904306,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
68,703,0,0.15555475793366,0.15542092331566,0.000923706300950655,472,0.487908961593172,0,0.0166202807867751,1,1,231,0.372750953693672,NA,1000,0,0.15542092331566,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
69,705,0,0.155599454938703,0.155517730496454,0.000787836011856032,468,0.506382978723404,0,0.0171037888422912,1,1,237,0.373013439646565,NA,1000,0,0.155517730496454,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
70,714,0,0.155608098854515,0.155742296918768,0.000219715605549703,477,0.5,0,0.0173784678848537,1,1,237,0.373199301314478,NA,1000,0,0.155742296918768,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
71,717,0,0.15560838333794,0.155841257765944,-4.17830459606539e-05,489,0.489539748953975,0,0.0176811522138035,1,1,228,0.373305890599379,NA,1000,0,0.155841257765944,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
72,716,0,0.155844839069828,0.155964956830879,0.000255684914198491,490,0.476256983240223,0,0.0179121933627163,1,1,226,0.373300793620442,NA,1000,0,0.155964956830879,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
73,736,0,0.155886659676276,0.156143774703557,-0.000121771002342067,505,0.471467391304348,0,0.0181028921769783,1,1,231,0.37337047321722,NA,1000,0,0.156143774703557,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
74,720,0,0.15612696934624,0.156598484848485,-0.00067200754125879,494,0.468055555555556,0,0.0182507959038131,1,1,226,0.373358030455289,NA,1000,0,0.156598484848485,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
75,725,0,0.156167219111447,0.156877742946708,-0.00131062916102206,492,0.481379310344828,0,0.0183119861359552,1,1,233,0.373376534330452,NA,1000,0,0.156877742946708,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
76,735,0,0.156400809427049,0.156833642547928,-0.00058806669070485,519,0.506122448979592,0,0.0188381905978612,1,1,216,0.373567986428745,NA,1000,0,0.156833642547928,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
77,694,0,0.155757651572406,0.15593266963584,0.000127219164324587,462,0.515850144092219,0,0.0192779659715695,1,1,232,0.373865561677321,NA,1000,0,0.15593266963584,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
78,707,0,0.155033432823986,0.155545840298316,-0.000764765240808917,470,0.514851485148515,0,0.0194617424587274,1,1,237,0.374144447632766,NA,1000,0,0.155545840298316,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
79,726,0,0.154902428250816,0.155570999248685,-0.00120743063952426,492,0.512396694214876,0,0.0197250377343545,1,1,234,0.37425917615793,NA,1000,0,0.155570999248685,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
80,723,0,0.155156396004952,0.155726141078838,-0.000939304450961318,487,0.489626556016597,0,0.0197700191344358,1,1,236,0.374190027914465,NA,1000,0,0.155726141078838,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
81,699,0,0.154796817853422,0.155463649369229,-0.00115488668565951,465,0.494992846924177,0,0.0196918726954805,1,1,234,0.374208951545277,NA,1000,0,0.155463649369229,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
82,699,0,0.154981361441786,0.155557289634543,-0.000918077210190704,462,0.525035765379113,0,0.0199854158794266,1,1,237,0.374389186884962,NA,1000,0,0.155557289634543,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
83,720,0,0.155036047102974,0.155753787878788,-0.00132603774819102,480,0.518055555555556,0,0.0203037831848348,1,1,240,0.374567731458016,NA,1000,0,0.155753787878788,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
84,709,0,0.154800743865936,0.155296832927298,-0.000725772429396015,478,0.50916784203103,0,0.0205909170790125,1,1,231,0.374712204461203,NA,1000,0,0.155296832927298,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
85,726,0,0.155004220540215,0.155391935887804,-0.000461351484417405,491,0.509641873278237,0,0.0208848986031767,1,1,235,0.374850095911394,NA,1000,0,0.155391935887804,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
86,719,0,0.15473813392992,0.154898217220888,0.000147380773072711,484,0.502086230876217,0,0.020947479024399,1,1,235,0.374879394087092,NA,1000,0,0.154898217220888,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
87,717,0,0.154277068933412,0.154267782426778,0.00059540405482637,491,0.468619246861925,0,0.0211052535503492,1,1,226,0.375031369798762,NA,1000,0,0.154267782426778,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
88,709,0,0.153964116226973,0.154149249903834,8.75863287926854e-05,477,0.495063469675599,0,0.0215270024949057,1,1,232,0.375216144594795,NA,1000,0,0.154149249903834,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
89,705,0,0.153746443154954,0.154059316569955,-0.000244081308316874,466,0.483687943262411,0,0.0218071709131115,1,1,239,0.375339912534862,NA,1000,0,0.154059316569955,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
90,723,0,0.15400745719275,0.154561800578398,-0.000903045963342948,486,0.506224066390041,0,0.0220299417648193,1,1,237,0.375437082112095,NA,1000,0,0.154561800578398,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
91,714,0,0.154089116038572,0.15456200662083,-0.000674219261132606,484,0.518207282913165,0,0.0223104410074985,1,1,230,0.375539392724806,NA,1000,0,0.15456200662083,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
92,712,0,0.153996824824115,0.154129213483146,0.000224188768297239,478,0.51685393258427,0,0.0226838530235205,1,1,234,0.375694599894981,NA,1000,0,0.154129213483146,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
93,714,0,0.153738754860233,0.154045072574484,-0.000236045247831648,482,0.529411764705882,0,0.0231396543598002,1,1,232,0.375933700953882,NA,1000,0,0.154045072574484,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
94,691,0,0.153547917470681,0.15392316800421,-0.000391348612209868,454,0.519536903039074,0,0.0234674061901902,1,1,237,0.376139736066624,NA,1000,0,0.15392316800421,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
95,701,0,0.15363477263801,0.153764751653482,0.000237067204271935,464,0.514978601997147,0,0.0239488872094794,1,1,237,0.376322017202631,NA,1000,0,0.153764751653482,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
96,719,0,0.153993556046341,0.15417878366418,7.99755378640592e-05,484,0.525730180806676,0,0.024242614198788,1,1,235,0.376370121631883,NA,1000,0,0.15417878366418,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
97,707,0,0.153795745406022,0.154140414041404,-0.000329391601470319,470,0.531824611032532,0,0.0245806785915976,1,1,237,0.376479732605204,NA,1000,0,0.154140414041404,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
98,707,0,0.154020099524602,0.154406583515494,-0.00043841532069952,469,0.533239038189533,0,0.024799900884908,1,1,238,0.376547528253081,NA,1000,0,0.154406583515494,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
99,731,0,0.153643786265703,0.154107698047507,-0.000674795111612532,497,0.503419972640219,0,0.0250097876132585,1,1,234,0.37667823034393,NA,1000,0,0.154107698047507,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
100,680,0,0.153243585836741,0.153431818181818,0.000100696279643979,482,0.488235294117647,0,0.0251603340124216,1,1,198,0.376685190785968,NA,910,0,0.153431818181818,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
101,643,0,0.153136173330381,0.153342287572459,8.56918942584608e-05,507,0.488335925349922,0,0.0254804105601359,1,1,136,0.376759252404471,NA,820,0,0.153342287572459,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
102,529,0,0.152457124191627,0.152608695652174,0.000309224199974529,395,0.483931947069943,0,0.0257406403553159,1,1,134,0.376769617576642,NA,730,0,0.152608695652174,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
103,462,0,0.152126936424457,0.152357339630067,0.000210166978299412,334,0.493506493506494,0,0.0261135108453698,1,1,128,0.376856161447094,NA,640,0,0.152357339630067,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
104,401,0,0.152111347679317,0.152929041033779,-0.000777651363529609,290,0.486284289276808,0,0.0262602133144461,1,1,111,0.37687893089317,NA,550,0,0.152929041033779,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
105,346,0,0.152615842342028,0.153447188649501,-0.000617315500068481,257,0.459537572254335,0,0.0266170556364985,1,1,89,0.376887008537795,NA,460,0,0.153447188649501,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
106,276,0,0.153059117880124,0.153995388669302,-0.000503341810559857,214,0.442028985507246,0,0.0269678640682915,1,1,62,0.376915471220156,NA,370,0,0.153995388669302,end_9.18.23_LL1b,03,1000,1000,b,0.05,0.05,9,2,1,350,1,100,0
