YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset,col,mig
245,49,1.224489796,1.342654493,1.24,1.208333333,0.12244898,1.342654493,1,a,red,0.5
246,51,0.764705882,0.991730514,0.64,0.884615385,0.076470588,0.991730514,1,a,red,0.5
247,55,0.563636364,0.739460173,0.517241379,0.615384615,0.056363636,0.739460173,1,a,red,0.5
248,59,0.186440678,0.434486469,0.264705882,0.08,0.018644068,0.434486469,1,a,red,0.5
249,61,0,0,0,0,0,0,1,a,red,0.5
250,58,0,0,0,0,0,0,1,a,red,0.5
-1,122,1.032786885,1.396183856,1.208955224,0.818181818,0.093889717,1.396183856,2,a,red,0.5
0,448,0.955357143,1.155772539,1.041860465,0.875536481,0.086850649,1.155772539,2,a,red,0.5
1,24,1.208333333,1.413572922,1.2,1.222222222,0.109848485,1.413572922,2,a,red,0.5
2,33,1.303030303,1.530621779,0.933333333,1.611111111,0.1184573,1.530621779,2,a,red,0.5
3,30,2.033333333,1.731718965,2,2.090909091,0.184848485,1.731718965,2,a,red,0.5
4,35,1.771428571,1.554608222,2.166666667,1.352941176,0.161038961,1.554608222,2,a,red,0.5
5,40,1.375,1.530669369,1.722222222,1.090909091,0.125,1.530669369,2,a,red,0.5
6,35,2.228571429,2.263335829,1.944444444,2.529411765,0.202597403,2.263335829,2,a,red,0.5
7,40,2.425,1.933344385,2.111111111,2.681818182,0.220454545,1.933344385,2,a,red,0.5
8,53,2,1.797434069,2.416666667,1.655172414,0.181818182,1.797434069,2,a,red,0.5
9,87,2,2.005805527,1.609756098,2.347826087,0.181818182,2.005805527,2,a,red,0.5
10,112,1.973214286,1.473243779,2.326923077,1.666666667,0.179383117,1.473243779,2,a,red,0.5
11,67,1.746268657,1.271402037,1.628571429,1.875,0.158751696,1.271402037,2,a,red,0.5
12,37,1.945945946,1.246014668,2,1.875,0.176904177,1.246014668,2,a,red,0.5
13,32,1.96875,1.149596703,1.5625,2.375,0.178977273,1.149596703,2,a,red,0.5
14,38,1.947368421,1.334518203,2.095238095,1.764705882,0.177033493,1.334518203,2,a,red,0.5
15,31,1.709677419,1.188656059,1.684210526,1.75,0.15542522,1.188656059,2,a,red,0.5
16,40,2.425,1.959689928,2.533333333,2.36,0.220454545,1.959689928,2,a,red,0.5
17,50,2.36,1.746833871,2.384615385,2.333333333,0.214545455,1.746833871,2,a,red,0.5
18,75,2.08,1.633765341,2.135135135,2.026315789,0.189090909,1.633765341,2,a,red,0.5
19,95,1.842105263,1.800211509,1.588235294,2.136363636,0.167464115,1.800211509,2,a,red,0.5
20,78,1.961538462,1.232064129,2.142857143,1.813953488,0.178321678,1.232064129,2,a,red,0.5
21,51,1.921568627,1.998430757,1.730769231,2.12,0.174688057,1.998430757,2,a,red,0.5
22,38,1.921052632,1.382938097,1.75,2.214285714,0.174641148,1.382938097,2,a,red,0.5
23,38,1.894736842,1.429221555,2,1.80952381,0.172248804,1.429221555,2,a,red,0.5
24,32,2.34375,1.334634782,2.125,2.5625,0.213068182,1.334634782,2,a,red,0.5
25,39,2,1.235441536,1.954545455,2.058823529,0.181818182,1.235441536,2,a,red,0.5
26,47,2.170212766,1.403708581,2.185185185,2.15,0.19729207,1.403708581,2,a,red,0.5
27,67,1.925373134,1.317865961,1.472222222,2.451612903,0.175033921,1.317865961,2,a,red,0.5
28,84,1.845238095,1.524846803,1.822222222,1.871794872,0.167748918,1.524846803,2,a,red,0.5
29,82,1.597560976,1.303932855,1.510638298,1.714285714,0.145232816,1.303932855,2,a,red,0.5
30,59,2.016949153,1.686575038,2.35483871,1.642857143,0.183359014,1.686575038,2,a,red,0.5
