YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset,col,mig
43,35,1.8,1.430754634,1.933333333,1.7,0.163636364,1.430754634,15,b,blue,0
44,45,2.2,1.56088553,2.142857143,2.25,0.2,1.56088553,15,b,blue,0
45,58,1.810344828,1.369554884,2.103448276,1.517241379,0.164576803,1.369554884,15,b,blue,0
46,73,1.98630137,1.359055541,2.121212121,1.875,0.180572852,1.359055541,15,b,blue,0
47,78,2,1.562548701,2.341463415,1.621621622,0.181818182,1.562548701,15,b,blue,0
48,73,1.876712329,1.353444222,1.833333333,1.918918919,0.170610212,1.353444222,15,b,blue,0
49,58,2.120689655,1.590294977,2.071428571,2.166666667,0.192789969,1.590294977,15,b,blue,0
50,45,2,1.770978158,1.636363636,2.347826087,0.181818182,1.770978158,15,b,blue,0
51,31,2,1.390443574,1.80952381,2.4,0.181818182,1.390443574,15,b,blue,0
52,36,2.138888889,1.533488605,2.142857143,2.133333333,0.194444444,1.533488605,15,b,blue,0
53,45,2.422222222,1.630517053,2.2,2.7,0.22020202,1.630517053,15,b,blue,0
54,52,1.923076923,1.384028701,1.766666667,2.136363636,0.174825175,1.384028701,15,b,blue,0
55,70,2.071428571,1.544709799,1.857142857,2.285714286,0.188311688,1.544709799,15,b,blue,0
56,73,1.726027397,1.455452144,1.928571429,1.451612903,0.156911582,1.455452144,15,b,blue,0
57,73,2.04109589,1.485469961,2.0625,2.024390244,0.185554172,1.485469961,15,b,blue,0
58,64,1.796875,1.299324458,1.566666667,2,0.163352273,1.299324458,15,b,blue,0
59,49,2,1.527525232,1.833333333,2.263157895,0.181818182,1.527525232,15,b,blue,0
60,35,1.685714286,1.022437358,1.75,1.545454545,0.153246753,1.022437358,15,b,blue,0
61,35,2.257142857,1.482106155,1.75,2.684210526,0.205194805,1.482106155,15,b,blue,0
62,47,2.234042553,1.462766378,2.043478261,2.416666667,0.203094778,1.462766378,15,b,blue,0
63,51,1.901960784,1.220735876,1.818181818,1.965517241,0.172905526,1.220735876,15,b,blue,0
64,64,2.3125,1.521016786,2.125,2.625,0.210227273,1.521016786,15,b,blue,0
65,70,1.828571429,1.569375659,1.547619048,2.25,0.166233766,1.569375659,15,b,blue,0
66,71,2.042253521,1.55321436,1.825,2.322580645,0.185659411,1.55321436,15,b,blue,0
67,65,1.907692308,1.331388806,1.882352941,1.935483871,0.173426573,1.331388806,15,b,blue,0
68,54,1.740740741,1.456089169,2,1.548387097,0.158249158,1.456089169,15,b,blue,0
69,41,2.12195122,1.363728748,1.961538462,2.4,0.192904656,1.363728748,15,b,blue,0
70,34,2.470588235,1.561570579,2.375,2.555555556,0.22459893,1.561570579,15,b,blue,0
71,47,2.425531915,1.611705562,2.111111111,2.85,0.220502901,1.611705562,15,b,blue,0
72,49,2.102040816,1.805603523,1.818181818,2.333333333,0.19109462,1.805603523,15,b,blue,0
73,61,1.590163934,1.145673735,1.5,1.677419355,0.144560358,1.145673735,15,b,blue,0
74,66,1.96969697,1.300528851,2.026315789,1.892857143,0.179063361,1.300528851,15,b,blue,0
75,69,1.739130435,1.632862642,1.527777778,1.96969697,0.158102767,1.632862642,15,b,blue,0
76,64,1.984375,1.37427831,1.823529412,2.166666667,0.180397727,1.37427831,15,b,blue,0
77,58,2,1.324532357,1.878787879,2.16,0.181818182,1.324532357,15,b,blue,0
78,46,1.608695652,1.290620193,1.47826087,1.739130435,0.146245059,1.290620193,15,b,blue,0
79,36,2.055555556,1.329757109,2.4,1.625,0.186868687,1.329757109,15,b,blue,0
80,45,2.288888889,1.307708305,2.19047619,2.375,0.208080808,1.307708305,15,b,blue,0
81,49,2.244897959,1.534744988,2.260869565,2.230769231,0.204081633,1.534744988,15,b,blue,0
82,57,1.877192982,1.427662618,2.2,1.625,0.170653907,1.427662618,15,b,blue,0
83,64,1.78125,1.31497782,1.666666667,1.96,0.161931818,1.31497782,15,b,blue,0
84,69,2.130434783,1.464411581,1.806451613,2.394736842,0.193675889,1.464411581,15,b,blue,0
85,63,2.031746032,1.575705208,2.193548387,1.875,0.184704185,1.575705208,15,b,blue,0
86,62,2.048387097,1.530321078,2.054054054,2.04,0.186217009,1.530321078,15,b,blue,0
87,50,1.88,1.611691974,1.92,1.84,0.170909091,1.611691974,15,b,blue,0
88,39,2.128205128,1.454204199,1.75,2.391304348,0.193473193,1.454204199,15,b,blue,0
89,43,2.534883721,1.453220352,2.62962963,2.375,0.230443975,1.453220352,15,b,blue,0
90,48,1.708333333,1.166159971,2,1.5,0.15530303,1.166159971,15,b,blue,0
91,54,2.074074074,1.564365588,1.954545455,2.15625,0.188552189,1.564365588,15,b,blue,0
92,63,1.920634921,1.495170584,2.03030303,1.8,0.174603175,1.495170584,15,b,blue,0
93,67,1.776119403,1.41229338,1.833333333,1.72972973,0.1614654,1.41229338,15,b,blue,0
94,65,2,1.520690633,1.96875,2.03030303,0.181818182,1.520690633,15,b,blue,0
95,60,1.766666667,1.522338374,1.555555556,1.939393939,0.160606061,1.522338374,15,b,blue,0
96,53,1.811320755,1.428509225,2.142857143,1.44,0.164665523,1.428509225,15,b,blue,0
97,44,2.090909091,1.840351102,1.857142857,2.304347826,0.190082645,1.840351102,15,b,blue,0
98,41,1.756097561,1.240574218,2,1.411764706,0.159645233,1.240574218,15,b,blue,0
99,48,1.75,1.229080265,2.181818182,1.384615385,0.159090909,1.229080265,15,b,blue,0
100,48,2.0625,1.464563692,2.363636364,1.807692308,0.1875,1.464563692,15,b,blue,0
101,51,2.078431373,1.507887758,1.916666667,2.222222222,0.188948307,1.507887758,15,b,blue,0
102,59,1.762711864,1.381390891,1.772727273,1.756756757,0.160246533,1.381390891,15,b,blue,0
103,59,1.86440678,1.395283028,1.967741935,1.75,0.169491525,1.395283028,15,b,blue,0
104,55,1.709090909,1.61787157,1.863636364,1.606060606,0.155371901,1.61787157,15,b,blue,0
105,48,2.1875,1.482611985,2.56,1.782608696,0.198863636,1.482611985,15,b,blue,0
106,40,1.85,1.350213658,2.222222222,1.545454545,0.168181818,1.350213658,15,b,blue,0
107,35,1.857142857,1.166766702,1.5,2.095238095,0.168831169,1.166766702,15,b,blue,0
108,39,1.615384615,1.330124344,1.529411765,1.681818182,0.146853147,1.330124344,15,b,blue,0
109,40,2.125,1.324086526,1.894736842,2.333333333,0.193181818,1.324086526,15,b,blue,0
110,44,1.772727273,1.411969371,2.2,1.416666667,0.161157025,1.411969371,15,b,blue,0
111,49,1.836734694,1.404560115,2,1.619047619,0.166975881,1.404560115,15,b,blue,0
112,53,1.641509434,1.241809158,1.931034483,1.291666667,0.14922813,1.241809158,15,b,blue,0
113,49,1.530612245,1.400922922,1.272727273,1.740740741,0.139146568,1.400922922,15,b,blue,0
114,44,1.931818182,1.370753099,1.75,2.15,0.175619835,1.370753099,15,b,blue,0
115,33,2.484848485,1.716122303,2.769230769,2.3,0.225895317,1.716122303,15,b,blue,0
116,30,1.733333333,1.284746945,1.666666667,1.833333333,0.157575758,1.284746945,15,b,blue,0
117,31,1.580645161,1.148163564,1.75,1.4,0.143695015,1.148163564,15,b,blue,0
118,34,1.764705882,1.304045536,1.8,1.736842105,0.160427807,1.304045536,15,b,blue,0
119,33,1.636363636,1.410190187,2,1.4,0.148760331,1.410190187,15,b,blue,0
120,41,1.731707317,1.565637095,1.761904762,1.7,0.157427938,1.565637095,15,b,blue,0
121,45,1.622222222,1.336360201,1.791666667,1.428571429,0.147474747,1.336360201,15,b,blue,0
122,43,1.837209302,1.572535601,1.45,2.173913043,0.167019027,1.572535601,15,b,blue,0
123,39,1.743589744,1.499437591,1.904761905,1.555555556,0.158508159,1.499437591,15,b,blue,0
124,25,1.96,1.567375726,2.142857143,1.727272727,0.178181818,1.567375726,15,b,blue,0
125,24,1.708333333,1.573673815,1.666666667,1.75,0.15530303,1.573673815,15,b,blue,0
126,24,2,1.414213562,1.75,2.25,0.181818182,1.414213562,15,b,blue,0
127,26,1.769230769,1.365509203,1.833333333,1.714285714,0.160839161,1.365509203,15,b,blue,0
128,25,1.84,1.106044002,2.071428571,1.545454545,0.167272727,1.106044002,15,b,blue,0
129,30,2.1,1.295882072,1.833333333,2.277777778,0.190909091,1.295882072,15,b,blue,0
130,37,1.540540541,1.215515314,1.636363636,1.5,0.14004914,1.215515314,15,b,blue,0
131,35,1.628571429,1.456945118,2,1.380952381,0.148051948,1.456945118,15,b,blue,0
132,31,1.64516129,1.403528579,1.642857143,1.647058824,0.149560117,1.403528579,15,b,blue,0
133,22,2.227272727,1.601541465,2.142857143,2.375,0.202479339,1.601541465,15,b,blue,0
134,17,1.764705882,1.147247345,2.2,1.583333333,0.160427807,1.147247345,15,b,blue,0
135,16,1.25,1.290994449,1,1.444444444,0.113636364,1.290994449,15,b,blue,0
136,19,1.631578947,1.422459775,1.545454545,1.75,0.148325359,1.422459775,15,b,blue,0
137,18,1.5,0.923548145,1.363636364,1.714285714,0.136363636,0.923548145,15,b,blue,0
138,20,0.95,0.825577947,0.8,1.4,0.086363636,0.825577947,15,b,blue,0
139,25,1.04,0.978093383,1.235294118,0.625,0.094545455,0.978093383,15,b,blue,0
140,30,1.133333333,1.04166092,0.866666667,1.4,0.103030303,1.04166092,15,b,blue,0
141,24,1.25,1.188715053,1.083333333,1.416666667,0.113636364,1.188715053,15,b,blue,0
142,16,1,0.730296743,1.111111111,0.857142857,0.090909091,0.730296743,15,b,blue,0
143,8,1,0.755928946,1.25,0.75,0.090909091,0.755928946,15,b,blue,0
144,5,0.6,0.547722558,0,1,0.054545455,0.547722558,15,b,blue,0
145,5,0.8,0.447213595,1,0.75,0.072727273,0.447213595,15,b,blue,0
146,3,0.333333333,0.577350269,0.5,0,0.03030303,0.577350269,15,b,blue,0
147,6,2.166666667,2.926886856,1,8,0.196969697,2.926886856,15,b,blue,0
148,8,1.875,1.642080562,2,1,0.170454545,1.642080562,15,b,blue,0
149,14,0.785714286,0.974961256,0.777777778,0.8,0.071428571,0.974961256,15,b,blue,0
150,12,0.166666667,0.389249472,0.333333333,0.111111111,0.015151515,0.389249472,15,b,blue,0
151,16,0.8125,0.75,1,0.5,0.073863636,0.75,15,b,blue,0
152,16,0.9375,1.436140662,1,0.875,0.085227273,1.436140662,15,b,blue,0
153,13,0.153846154,0.375533808,0.4,0,0.013986014,0.375533808,15,b,blue,0
154,21,0.857142857,0.853563957,1.4,0.363636364,0.077922078,0.853563957,15,b,blue,0
155,17,0.647058824,1.221739358,1,0.142857143,0.058823529,1.221739358,15,b,blue,0
156,16,0.5,0.894427191,0.333333333,0.6,0.045454545,0.894427191,15,b,blue,0
157,19,0.684210526,1.204280863,0.5,0.888888889,0.062200957,1.204280863,15,b,blue,0
158,15,0.533333333,0.915475416,3,0.357142857,0.048484848,0.915475416,15,b,blue,0
159,16,0.625,0.957427108,0.363636364,1.2,0.056818182,0.957427108,15,b,blue,0
160,19,0.842105263,1.213953957,0.272727273,1.625,0.076555024,1.213953957,15,b,blue,0
161,16,0.6875,0.87321246,0.636363636,0.8,0.0625,0.87321246,15,b,blue,0
162,18,0.555555556,1.096637761,1,0.272727273,0.050505051,1.096637761,15,b,blue,0
163,17,1,1.802775638,0.666666667,1.8,0.090909091,1.802775638,15,b,blue,0
164,19,0.736842105,0.733492806,0.909090909,0.5,0.066985646,0.733492806,15,b,blue,0
165,15,0.866666667,1.552264091,0.625,1.142857143,0.078787879,1.552264091,15,b,blue,0
166,14,0.642857143,1.008208072,0.625,0.666666667,0.058441558,1.008208072,15,b,blue,0
167,18,0.388888889,0.777544316,0.166666667,0.5,0.035353535,0.777544316,15,b,blue,0
168,14,0.714285714,1.266647388,1,0.555555556,0.064935065,1.266647388,15,b,blue,0
169,19,0.894736842,1.100239208,0.857142857,0.916666667,0.081339713,1.100239208,15,b,blue,0
170,18,1.111111111,1.3234931,2,0.666666667,0.101010101,1.3234931,15,b,blue,0
171,19,1.526315789,1.866917276,1.125,1.818181818,0.138755981,1.866917276,15,b,blue,0
172,23,1.52173913,1.410014997,1.642857143,1.333333333,0.138339921,1.410014997,15,b,blue,0
173,29,1.75862069,1.825516999,1.916666667,1.647058824,0.159874608,1.825516999,15,b,blue,0
174,25,2.16,1.545962483,2.090909091,2.214285714,0.196363636,1.545962483,15,b,blue,0
175,22,2.227272727,1.631003728,2.133333333,2.428571429,0.202479339,1.631003728,15,b,blue,0
176,21,2.714285714,1.978455386,3.375,2.307692308,0.246753247,1.978455386,15,b,blue,0
177,17,1.352941176,1.169464432,1.181818182,1.666666667,0.122994652,1.169464432,15,b,blue,0
178,16,1.8125,1.641899307,1.625,2,0.164772727,1.641899307,15,b,blue,0
179,17,2.411764706,1.769845457,3,1.888888889,0.219251337,1.769845457,15,b,blue,0
180,14,2.642857143,1.78054196,2.5,2.75,0.24025974,1.78054196,15,b,blue,0
181,16,2.1875,1.515200757,2.125,2.25,0.198863636,1.515200757,15,b,blue,0
182,23,2.782608696,2.043982782,2.384615385,3.3,0.252964427,2.043982782,15,b,blue,0
183,27,2.259259259,2.011363728,2.153846154,2.357142857,0.205387205,2.011363728,15,b,blue,0
184,24,1.791666667,1.250362266,2.5,1.285714286,0.162878788,1.250362266,15,b,blue,0
185,22,2.363636364,1.002162165,2.333333333,2.384615385,0.214876033,1.002162165,15,b,blue,0
186,23,2.217391304,1.444630237,2.083333333,2.363636364,0.201581028,1.444630237,15,b,blue,0
187,23,1.782608696,1.704446637,1.5,1.933333333,0.162055336,1.704446637,15,b,blue,0
188,21,2.285714286,1.45405836,2.9,1.727272727,0.207792208,1.45405836,15,b,blue,0
189,20,2.55,1.637552731,3,2.181818182,0.231818182,1.637552731,15,b,blue,0
190,20,2.45,2.187885304,3.142857143,2.076923077,0.222727273,2.187885304,15,b,blue,0
191,29,1.965517241,1.475581208,1.8,2.142857143,0.178683386,1.475581208,15,b,blue,0
192,28,2.5,1.527525232,2.333333333,2.8,0.227272727,1.527525232,15,b,blue,0
193,31,1.838709677,1.572615109,1.888888889,1.769230769,0.167155425,1.572615109,15,b,blue,0
194,26,2.423076923,2.023325519,1.727272727,2.933333333,0.22027972,2.023325519,15,b,blue,0
195,29,2.103448276,1.519981851,2.058823529,2.166666667,0.191222571,1.519981851,15,b,blue,0
196,27,2.185185185,1.177906782,2.428571429,1.923076923,0.198653199,1.177906782,15,b,blue,0
197,29,2.24137931,1.327058305,2,2.5,0.203761755,1.327058305,15,b,blue,0
198,24,1.916666667,1.665941871,1.947368421,1.8,0.174242424,1.665941871,15,b,blue,0
199,26,2,1.058300524,1.785714286,2.25,0.181818182,1.058300524,15,b,blue,0
200,32,2.0625,1.389766748,2,2.117647059,0.1875,1.389766748,15,b,blue,0
201,35,2.085714286,1.401080016,1.846153846,2.227272727,0.18961039,1.401080016,15,b,blue,0
202,37,2.243243243,1.570658132,2.052631579,2.444444444,0.203931204,1.570658132,15,b,blue,0
203,31,2.193548387,1.301777115,2.214285714,2.176470588,0.19941349,1.301777115,15,b,blue,0
204,34,2.088235294,1.959710044,2.555555556,1.5625,0.189839572,1.959710044,15,b,blue,0
205,33,2.242424242,1.732597455,2.315789474,2.142857143,0.203856749,1.732597455,15,b,blue,0
206,36,2.333333333,1.373213125,2.4375,2.25,0.212121212,1.373213125,15,b,blue,0
207,31,2.516129032,1.58894027,2.933333333,2.125,0.228739003,1.58894027,15,b,blue,0
208,32,2.125,1.718025874,1.666666667,2.529411765,0.193181818,1.718025874,15,b,blue,0
209,36,2.305555556,1.348426479,1.857142857,2.590909091,0.20959596,1.348426479,15,b,blue,0
210,42,2,1.561737619,2.25,1.666666667,0.181818182,1.561737619,15,b,blue,0
211,42,2.30952381,1.334131585,2.090909091,2.55,0.20995671,1.334131585,15,b,blue,0
212,37,2.216216216,1.455547532,2.6,1.764705882,0.201474201,1.455547532,15,b,blue,0
213,41,1.756097561,1.62450743,1.4,2.095238095,0.159645233,1.62450743,15,b,blue,0
214,38,1.894736842,1.466554589,2.333333333,1.5,0.172248804,1.466554589,15,b,blue,0
215,41,2.43902439,1.775510919,3.117647059,1.958333333,0.22172949,1.775510919,15,b,blue,0
216,40,2.175,1.483023592,2.333333333,2,0.197727273,1.483023592,15,b,blue,0
217,38,2.105263158,1.720927997,2.055555556,2.15,0.19138756,1.720927997,15,b,blue,0
218,40,1.85,1.369072304,1.941176471,1.782608696,0.168181818,1.369072304,15,b,blue,0
219,46,2.565217391,1.746770657,2.388888889,2.678571429,0.233201581,1.746770657,15,b,blue,0
220,46,1.97826087,1.406163108,2.263157895,1.777777778,0.179841897,1.406163108,15,b,blue,0
221,46,1.97826087,1.497985765,2,1.956521739,0.179841897,1.497985765,15,b,blue,0
222,46,2.391304348,1.497824509,1.909090909,2.833333333,0.217391304,1.497824509,15,b,blue,0
223,45,2.466666667,1.56088553,2.347826087,2.590909091,0.224242424,1.56088553,15,b,blue,0
224,47,2.127659574,1.408314152,2.285714286,1.894736842,0.193423598,1.408314152,15,b,blue,0
225,45,2,1.477097892,2.12,1.85,0.181818182,1.477097892,15,b,blue,0
226,45,2.355555556,1.653585025,2.290322581,2.5,0.214141414,1.653585025,15,b,blue,0
227,48,2,1.399087849,2.173913043,1.84,0.181818182,1.399087849,15,b,blue,0
228,49,1.836734694,1.343920552,1.5,2.16,0.166975881,1.343920552,15,b,blue,0
229,53,2.264150943,1.508322341,1.933333333,2.695652174,0.205831904,1.508322341,15,b,blue,0
230,52,2.076923077,1.453139318,2.227272727,1.966666667,0.188811189,1.453139318,15,b,blue,0
231,53,2.169811321,1.43762423,1.576923077,2.740740741,0.197255575,1.43762423,15,b,blue,0
232,49,2.081632653,1.255599702,1.851851852,2.363636364,0.189239332,1.255599702,15,b,blue,0
233,52,1.903846154,1.417808519,1.741935484,2.142857143,0.173076923,1.417808519,15,b,blue,0
234,52,2.346153846,1.725070222,2.392857143,2.291666667,0.213286713,1.725070222,15,b,blue,0
235,52,1.75,1.5450744,1.413793103,2.173913043,0.159090909,1.5450744,15,b,blue,0
236,55,1.909090909,1.190591625,1.972222222,1.789473684,0.173553719,1.190591625,15,b,blue,0
237,52,2.134615385,1.609150868,2.066666667,2.227272727,0.194055944,1.609150868,15,b,blue,0
238,57,1.719298246,1.398396862,1.47826087,1.882352941,0.156299841,1.398396862,15,b,blue,0
239,60,2.216666667,1.473973836,2.258064516,2.172413793,0.201515152,1.473973836,15,b,blue,0
240,62,1.838709677,1.27000127,1.970588235,1.678571429,0.167155425,1.27000127,15,b,blue,0
241,50,2.06,1.503872552,1.821428571,2.363636364,0.187272727,1.503872552,15,b,blue,0
242,53,1.754716981,1.238883809,1.892857143,1.6,0.159519726,1.238883809,15,b,blue,0
243,51,1.764705882,1.379684533,1.652173913,1.857142857,0.160427807,1.379684533,15,b,blue,0
244,53,1.471698113,1.338825168,1.380952381,1.53125,0.133790738,1.338825168,15,b,blue,0
245,55,1.163636364,1.118259831,1.038461538,1.275862069,0.105785124,1.118259831,15,b,blue,0
246,51,0.764705882,0.838766601,0.923076923,0.6,0.069518717,0.838766601,15,b,blue,0
247,55,0.545454545,0.765413996,0.68,0.433333333,0.049586777,0.765413996,15,b,blue,0
248,61,0.213114754,0.520088265,0.1875,0.24137931,0.019374069,0.520088265,15,b,blue,0
249,62,0,0,0,0,0,0,15,b,blue,0
250,52,0,0,0,0,0,0,15,b,blue,0
-1,NA,NA,NA,NA,NA,NA,NA,16,b,blue,0
0,448,0.950892857,1.138034377,0.911894273,0.990950226,0.086444805,1.138034377,16,b,blue,0
1,31,1.516129032,1.78644839,1.375,1.666666667,0.137829912,1.78644839,16,b,blue,0
2,30,1.8,1.972220873,1.375,2.285714286,0.163636364,1.972220873,16,b,blue,0
3,39,1.948717949,1.66936354,1.9375,1.956521739,0.177156177,1.66936354,16,b,blue,0
4,35,2.171428571,1.790263114,2.5,1.823529412,0.197402597,1.790263114,16,b,blue,0
5,32,2.59375,2.38082901,2.647058824,2.533333333,0.235795455,2.38082901,16,b,blue,0
6,35,1.771428571,1.986509121,2,1.466666667,0.161038961,1.986509121,16,b,blue,0
7,37,2.081081081,1.769783075,2.35,1.764705882,0.189189189,1.769783075,16,b,blue,0
8,49,2.346938776,1.809132163,2.12,2.583333333,0.213358071,1.809132163,16,b,blue,0
9,99,1.848484848,1.296491627,1.771929825,1.952380952,0.168044077,1.296491627,16,b,blue,0
10,109,1.596330275,1.408435342,1.760869565,1.476190476,0.145120934,1.408435342,16,b,blue,0
11,67,2.029850746,1.641969893,1.851851852,2.15,0.184531886,1.641969893,16,b,blue,0
12,43,2.046511628,1.430176286,2.071428571,2,0.186046512,1.430176286,16,b,blue,0
13,34,2.029411765,1.266952778,1.954545455,2.166666667,0.184491979,1.266952778,16,b,blue,0
14,28,2.035714286,1.400585667,1.916666667,2.125,0.185064935,1.400585667,16,b,blue,0
15,33,1.939393939,1.390579779,1.571428571,2.210526316,0.17630854,1.390579779,16,b,blue,0
16,37,2.72972973,1.367248832,2.608695652,2.928571429,0.248157248,1.367248832,16,b,blue,0
17,46,2.02173913,1.626026246,1.678571429,2.555555556,0.183794466,1.626026246,16,b,blue,0
18,84,1.916666667,1.441287354,1.69047619,2.142857143,0.174242424,1.441287354,16,b,blue,0
19,95,1.757894737,1.506834003,1.916666667,1.595744681,0.159808612,1.506834003,16,b,blue,0
20,82,1.926829268,1.358834721,1.727272727,2.157894737,0.175166297,1.358834721,16,b,blue,0
21,54,2.259259259,1.717668288,1.866666667,2.75,0.205387205,1.717668288,16,b,blue,0
22,37,2.486486486,1.55673486,2.28,2.916666667,0.226044226,1.55673486,16,b,blue,0
23,32,2.3125,1.574750364,2.307692308,2.315789474,0.210227273,1.574750364,16,b,blue,0
24,30,2,1.364576478,1.846153846,2.117647059,0.181818182,1.364576478,16,b,blue,0
25,37,2.027027027,1.166344872,2,2.047619048,0.184275184,1.166344872,16,b,blue,0
26,44,2.204545455,1.407282479,2,2.6,0.200413223,1.407282479,16,b,blue,0
27,74,1.756756757,1.301325045,1.621621622,1.891891892,0.15970516,1.301325045,16,b,blue,0
28,86,2.104651163,1.246445013,2.195121951,2.022222222,0.191331924,1.246445013,16,b,blue,0
29,84,1.761904762,1.55709838,1.75,1.777777778,0.16017316,1.55709838,16,b,blue,0
30,62,2.048387097,1.260073109,2.032258065,2.064516129,0.186217009,1.260073109,16,b,blue,0
31,45,2.022222222,1.252068995,1.913043478,2.136363636,0.183838384,1.252068995,16,b,blue,0
32,36,1.722222222,1.233140268,2.133333333,1.428571429,0.156565657,1.233140268,16,b,blue,0
33,30,2.2,1.562491379,2.388888889,1.916666667,0.2,1.562491379,16,b,blue,0
34,36,2.166666667,1.594633859,1.85,2.5625,0.196969697,1.594633859,16,b,blue,0
35,42,2.095238095,1.679278646,2.666666667,1.866666667,0.19047619,1.679278646,16,b,blue,0
36,67,2.089552239,1.443179815,2.052631579,2.137931034,0.189959294,1.443179815,16,b,blue,0
37,79,1.987341772,1.497807551,2,1.978723404,0.180667434,1.497807551,16,b,blue,0
38,83,2.108433735,1.514257833,1.869565217,2.405405405,0.191675794,1.514257833,16,b,blue,0
39,71,1.873239437,1.520616205,2.151515152,1.631578947,0.170294494,1.520616205,16,b,blue,0
40,50,1.84,1.314906686,1.826086957,1.851851852,0.167272727,1.314906686,16,b,blue,0
41,39,1.923076923,1.264590955,1.944444444,1.904761905,0.174825175,1.264590955,16,b,blue,0
42,31,2,1.290994449,2.411764706,1.5,0.181818182,1.290994449,16,b,blue,0
43,35,2.6,1.769014348,2.526315789,2.6875,0.236363636,1.769014348,16,b,blue,0
44,42,2.142857143,1.616552015,2.5,1.818181818,0.194805195,1.616552015,16,b,blue,0
45,59,2.016949153,1.624080912,2.206896552,1.833333333,0.183359014,1.624080912,16,b,blue,0
46,74,1.932432432,1.537932085,1.789473684,2.083333333,0.175675676,1.537932085,16,b,blue,0
47,79,1.987341772,1.463168943,1.974358974,2,0.180667434,1.463168943,16,b,blue,0
48,75,1.973333333,1.314917872,1.742857143,2.175,0.179393939,1.314917872,16,b,blue,0
49,56,1.803571429,1.299225544,1.875,1.708333333,0.163961039,1.299225544,16,b,blue,0
50,46,1.804347826,1.240422244,2.181818182,1.458333333,0.164031621,1.240422244,16,b,blue,0
51,34,2.294117647,1.38234346,2.117647059,2.470588235,0.20855615,1.38234346,16,b,blue,0
52,31,2.258064516,1.611784558,2.538461538,2.055555556,0.205278592,1.611784558,16,b,blue,0
53,42,1.785714286,1.200319354,1.904761905,1.666666667,0.162337662,1.200319354,16,b,blue,0
54,54,2.092592593,1.508072849,2.35483871,1.739130435,0.19023569,1.508072849,16,b,blue,0
55,70,2.042857143,1.398090979,1.666666667,2.279069767,0.185714286,1.398090979,16,b,blue,0
56,76,1.960526316,1.628420826,1.902439024,2.028571429,0.178229665,1.628420826,16,b,blue,0
57,75,1.986666667,1.278653571,2.257142857,1.75,0.180606061,1.278653571,16,b,blue,0
58,60,2.033333333,1.540049159,1.933333333,2.133333333,0.184848485,1.540049159,16,b,blue,0
59,52,1.730769231,1.359287365,1.818181818,1.666666667,0.157342657,1.359287365,16,b,blue,0
60,35,2.285714286,1.619212382,2.133333333,2.4,0.207792208,1.619212382,16,b,blue,0
61,33,1.787878788,1.293193135,2.0625,1.529411765,0.162534435,1.293193135,16,b,blue,0
62,40,2.275,1.413986907,2.192307692,2.428571429,0.206818182,1.413986907,16,b,blue,0
63,52,2.557692308,1.564476503,2.76,2.37037037,0.232517483,1.564476503,16,b,blue,0
64,65,1.938461538,1.379276566,1.6,2.228571429,0.176223776,1.379276566,16,b,blue,0
65,73,1.835616438,1.414348089,1.684210526,2,0.166874222,1.414348089,16,b,blue,0
66,73,1.753424658,1.46041111,1.783783784,1.722222222,0.159402242,1.46041111,16,b,blue,0
67,66,1.878787879,1.330299579,2.176470588,1.5625,0.170798898,1.330299579,16,b,blue,0
68,55,1.545454545,1.214391813,1.9,1.12,0.140495868,1.214391813,16,b,blue,0
69,37,2.027027027,1.423736994,2.090909091,1.933333333,0.184275184,1.423736994,16,b,blue,0
70,37,2.189189189,1.506243263,2.529411765,1.9,0.199017199,1.506243263,16,b,blue,0
71,40,2.75,1.931519928,2.066666667,3.16,0.25,1.931519928,16,b,blue,0
72,48,2.083333333,1.635163253,2.476190476,1.777777778,0.189393939,1.635163253,16,b,blue,0
73,62,1.951612903,1.603555674,2.08,1.864864865,0.177419355,1.603555674,16,b,blue,0
74,68,2.176470588,1.969477364,2.34375,2.027777778,0.197860963,1.969477364,16,b,blue,0
75,73,1.890410959,1.242328055,1.947368421,1.828571429,0.171855542,1.242328055,16,b,blue,0
76,67,1.731343284,1.188098679,1.625,1.828571429,0.157394844,1.188098679,16,b,blue,0
77,60,2.033333333,1.583459704,2.034482759,2.032258065,0.184848485,1.583459704,16,b,blue,0
78,43,1.976744186,1.908481971,1.666666667,2.368421053,0.179704017,1.908481971,16,b,blue,0
79,37,1.918918919,1.705845805,1.52173913,2.571428571,0.174447174,1.705845805,16,b,blue,0
80,40,2.175,1.567089414,1.954545455,2.444444444,0.197727273,1.567089414,16,b,blue,0
81,45,2.2,1.829058377,2.285714286,2.125,0.2,1.829058377,16,b,blue,0
82,58,1.913793103,1.739978652,1.966666667,1.857142857,0.173981191,1.739978652,16,b,blue,0
83,66,1.984848485,1.294870641,1.870967742,2.085714286,0.180440771,1.294870641,16,b,blue,0
84,70,2.157142857,1.500103516,2.268292683,2,0.196103896,1.500103516,16,b,blue,0
85,68,1.661764706,1.265032524,1.84375,1.5,0.151069519,1.265032524,16,b,blue,0
86,62,1.903225806,1.387410342,1.740740741,2.028571429,0.173020528,1.387410342,16,b,blue,0
87,47,1.978723404,1.648310884,2.041666667,1.913043478,0.179883946,1.648310884,16,b,blue,0
88,40,2.05,1.413306724,2.043478261,2.058823529,0.186363636,1.413306724,16,b,blue,0
