YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset,col,mig
183,26,1.884615385,1.306198242,2.214285714,1.5,0.188461538,1.306198242,3,d,springgreen,5
184,31,2.032258065,1.559569833,1.764705882,2.357142857,0.203225806,1.559569833,3,d,springgreen,5
185,24,2.166666667,1.274044115,2.466666667,1.666666667,0.216666667,1.274044115,3,d,springgreen,5
186,22,1.727272727,1.120451362,1.846153846,1.555555556,0.172727273,1.120451362,3,d,springgreen,5
187,22,1.909090909,1.269011273,1.923076923,1.888888889,0.190909091,1.269011273,3,d,springgreen,5
188,14,1.714285714,1.437335753,1.8,1.5,0.171428571,1.437335753,3,d,springgreen,5
189,19,3.105263158,2.514286664,1.7,4.666666667,0.310526316,2.514286664,3,d,springgreen,5
190,20,1.65,1.225818738,1.5,1.714285714,0.165,1.225818738,3,d,springgreen,5
191,22,2.136363636,1.726418107,2.272727273,2,0.213636364,1.726418107,3,d,springgreen,5
192,27,1.814814815,1.359780441,1.533333333,2.166666667,0.181481481,1.359780441,3,d,springgreen,5
193,33,2.242424242,1.458387445,2.352941176,2.125,0.224242424,1.458387445,3,d,springgreen,5
194,27,1.740740741,1.129758061,1.7,1.764705882,0.174074074,1.129758061,3,d,springgreen,5
195,31,2.096774194,1.46866921,2.5,1.666666667,0.209677419,1.46866921,3,d,springgreen,5
196,24,1.833333333,1.372609912,1.545454545,2.076923077,0.183333333,1.372609912,3,d,springgreen,5
197,23,2.304347826,1.39592858,2.066666667,2.75,0.230434783,1.39592858,3,d,springgreen,5
198,25,1.76,1.128420725,1.923076923,1.583333333,0.176,1.128420725,3,d,springgreen,5
199,23,2.173913043,1.52709391,2.083333333,2.272727273,0.217391304,1.52709391,3,d,springgreen,5
200,27,1.777777778,1.187542172,2,1.571428571,0.177777778,1.187542172,3,d,springgreen,5
201,32,2.125,1.408499545,2.166666667,2.1,0.2125,1.408499545,3,d,springgreen,5
202,38,1.921052632,1.682687345,1.619047619,2.294117647,0.192105263,1.682687345,3,d,springgreen,5
203,30,2.133333333,1.676065453,1.769230769,2.411764706,0.213333333,1.676065453,3,d,springgreen,5
204,38,2.131578947,1.527602832,1.933333333,2.260869565,0.213157895,1.527602832,3,d,springgreen,5
205,30,1.866666667,1.382983615,2.052631579,1.545454545,0.186666667,1.382983615,3,d,springgreen,5
206,31,1.903225806,1.757931336,2.071428571,1.764705882,0.190322581,1.757931336,3,d,springgreen,5
207,30,2.133333333,1.332183412,2,2.266666667,0.213333333,1.332183412,3,d,springgreen,5
208,30,2,1.640016821,2.222222222,1.666666667,0.2,1.640016821,3,d,springgreen,5
209,33,1.909090909,1.507556723,1.833333333,2,0.190909091,1.507556723,3,d,springgreen,5
210,36,1.888888889,1.140871291,1.95,1.8125,0.188888889,1.140871291,3,d,springgreen,5
211,41,1.804878049,1.819608642,1.913043478,1.666666667,0.180487805,1.819608642,3,d,springgreen,5
212,36,2.055555556,1.491776399,2.142857143,2,0.205555556,1.491776399,3,d,springgreen,5
213,40,2,1.679438246,2.2,1.8,0.2,1.679438246,3,d,springgreen,5
214,38,2.236842105,1.422487553,2.588235294,1.952380952,0.223684211,1.422487553,3,d,springgreen,5
215,39,1.743589744,1.427510692,1.176470588,2.181818182,0.174358974,1.427510692,3,d,springgreen,5
216,34,1.705882353,1.467411899,2.105263158,1.2,0.170588235,1.467411899,3,d,springgreen,5
217,37,1.810810811,1.371087116,2,1.65,0.181081081,1.371087116,3,d,springgreen,5
218,37,2.540540541,1.574000469,3.066666667,2.181818182,0.254054054,1.574000469,3,d,springgreen,5
219,47,2.14893617,1.301816848,2.5,1.84,0.214893617,1.301816848,3,d,springgreen,5
220,43,1.906976744,1.460820929,2.058823529,1.807692308,0.190697674,1.460820929,3,d,springgreen,5
221,43,1.697674419,1.16567748,1.666666667,1.736842105,0.169767442,1.16567748,3,d,springgreen,5
222,49,1.632653061,1.379823019,1.625,1.64,0.163265306,1.379823019,3,d,springgreen,5
223,43,2.302325581,1.640773391,2.19047619,2.409090909,0.230232558,1.640773391,3,d,springgreen,5
224,42,2.333333333,1.281513333,2.75,1.777777778,0.233333333,1.281513333,3,d,springgreen,5
225,38,2.289473684,1.829309347,1.777777778,2.75,0.228947368,1.829309347,3,d,springgreen,5
226,47,2.468085106,1.791902849,2.304347826,2.625,0.246808511,1.791902849,3,d,springgreen,5
227,44,2.181818182,1.908033534,2,2.421052632,0.218181818,1.908033534,3,d,springgreen,5
228,50,1.86,1.565051998,1.967741935,1.684210526,0.186,1.565051998,3,d,springgreen,5
229,51,1.607843137,1.312683227,1.476190476,1.7,0.160784314,1.312683227,3,d,springgreen,5
230,51,1.823529412,1.195087986,1.56,2.076923077,0.182352941,1.195087986,3,d,springgreen,5
231,53,2,1.519109051,2.12,1.892857143,0.2,1.519109051,3,d,springgreen,5
232,51,2.411764706,1.626978434,2.307692308,2.52,0.241176471,1.626978434,3,d,springgreen,5
233,45,2,1.507556723,1.862068966,2.25,0.2,1.507556723,3,d,springgreen,5
234,43,2.11627907,1.530784149,2,2.263157895,0.211627907,1.530784149,3,d,springgreen,5
235,49,1.87755102,1.393925109,1.583333333,2.16,0.187755102,1.393925109,3,d,springgreen,5
236,51,1.764705882,1.408378291,1.793103448,1.727272727,0.176470588,1.408378291,3,d,springgreen,5
237,54,2.092592593,1.431037604,1.8,2.458333333,0.209259259,1.431037604,3,d,springgreen,5
238,57,1.912280702,1.467270325,1.666666667,2.185185185,0.19122807,1.467270325,3,d,springgreen,5
239,59,1.762711864,1.343425666,1.685714286,1.875,0.176271186,1.343425666,3,d,springgreen,5
240,56,1.821428571,1.33630621,1.7,1.961538462,0.182142857,1.33630621,3,d,springgreen,5
241,52,1.711538462,1.333380467,1.785714286,1.625,0.171153846,1.333380467,3,d,springgreen,5
242,50,1.52,1.281580657,1.172413793,2,0.152,1.281580657,3,d,springgreen,5
243,44,1.454545455,1.130024603,1.608695652,1.285714286,0.145454545,1.130024603,3,d,springgreen,5
244,48,1.25,1.081763729,1.130434783,1.36,0.125,1.081763729,3,d,springgreen,5
245,52,1,1.06642154,0.8,1.185185185,0.1,1.06642154,3,d,springgreen,5
246,55,0.854545455,1.007714352,0.703703704,1,0.085454545,1.007714352,3,d,springgreen,5
247,57,0.649122807,0.990873137,0.75,0.551724138,0.064912281,0.990873137,3,d,springgreen,5
248,55,0.254545455,0.439620283,0.3,0.2,0.025454545,0.439620283,3,d,springgreen,5
249,55,0,0,0,0,0,0,3,d,springgreen,5
250,51,0,0,0,0,0,0,3,d,springgreen,5
-1,1214,1.042833608,1.253444603,1,1.089500861,0.086902801,1.253444603,4,d,springgreen,5
0,464,0.844827586,1.096654628,0.879464286,0.8125,0.070402299,1.096654628,4,d,springgreen,5
1,23,1.173913043,1.230379613,0.818181818,1.5,0.097826087,1.230379613,4,d,springgreen,5
2,25,1.68,1.994158135,1.6,1.8,0.14,1.994158135,4,d,springgreen,5
3,30,1.866666667,1.676065453,1.9,1.85,0.155555556,1.676065453,4,d,springgreen,5
4,30,2.133333333,1.795268366,1.923076923,2.294117647,0.177777778,1.795268366,4,d,springgreen,5
5,30,2,1.485562705,2.692307692,1.470588235,0.166666667,1.485562705,4,d,springgreen,5
6,30,2.666666667,2.122674522,2.421052632,3.090909091,0.222222222,2.122674522,4,d,springgreen,5
7,24,2.041666667,1.232853412,2.2,1.777777778,0.170138889,1.232853412,4,d,springgreen,5
8,50,2.2,1.665986256,2.28,2.12,0.183333333,1.665986256,4,d,springgreen,5
9,91,1.758241758,1.839931516,1.975,1.588235294,0.146520147,1.839931516,4,d,springgreen,5
10,114,1.657894737,1.166106504,1.559322034,1.763636364,0.138157895,1.166106504,4,d,springgreen,5
11,71,1.816901408,1.437357289,1.868421053,1.757575758,0.151408451,1.437357289,4,d,springgreen,5
12,38,2,1.542199202,2.176470588,1.857142857,0.166666667,1.542199202,4,d,springgreen,5
13,33,2.545454545,1.88896316,2.3125,2.764705882,0.212121212,1.88896316,4,d,springgreen,5
14,28,1.892857143,1.499117906,2.333333333,1.384615385,0.157738095,1.499117906,4,d,springgreen,5
15,30,2.6,1.693802089,2.357142857,2.8125,0.216666667,1.693802089,4,d,springgreen,5
16,24,2.125,1.226961606,2.4,1.666666667,0.177083333,1.226961606,4,d,springgreen,5
17,43,1.953488372,1.71760476,1.75,2.130434783,0.162790698,1.71760476,4,d,springgreen,5
18,75,1.826666667,1.796192169,2,1.638888889,0.152222222,1.796192169,4,d,springgreen,5
19,96,1.645833333,1.313726453,1.586956522,1.7,0.137152778,1.313726453,4,d,springgreen,5
20,82,1.597560976,1.350443513,1.513513514,1.666666667,0.133130081,1.350443513,4,d,springgreen,5
21,53,1.660377358,1.223855764,1.548387097,1.818181818,0.13836478,1.223855764,4,d,springgreen,5
22,36,2.194444444,1.635664032,1.772727273,2.857142857,0.18287037,1.635664032,4,d,springgreen,5
23,33,2.060606061,1.367922557,1.588235294,2.5625,0.171717172,1.367922557,4,d,springgreen,5
24,30,1.966666667,1.32569652,2.066666667,1.866666667,0.163888889,1.32569652,4,d,springgreen,5
25,27,1.888888889,1.577079417,1.571428571,2.230769231,0.157407407,1.577079417,4,d,springgreen,5
26,37,1.918918919,1.139648542,1.807692308,2.181818182,0.15990991,1.139648542,4,d,springgreen,5
27,65,2.107692308,1.34771887,2.189189189,2,0.175641026,1.34771887,4,d,springgreen,5
28,85,1.647058824,1.202238808,1.465116279,1.833333333,0.137254902,1.202238808,4,d,springgreen,5
29,86,1.674418605,1.458781607,1.846153846,1.531914894,0.139534884,1.458781607,4,d,springgreen,5
30,66,1.954545455,1.440425345,1.805555556,2.133333333,0.162878788,1.440425345,4,d,springgreen,5
31,46,1.97826087,2.005427418,2.074074074,1.842105263,0.164855072,2.005427418,4,d,springgreen,5
32,34,2.029411765,1.566414437,2.846153846,1.523809524,0.169117647,1.566414437,4,d,springgreen,5
33,28,2.428571429,1.913472148,2.214285714,2.642857143,0.202380952,1.913472148,4,d,springgreen,5
34,29,2,1.511857892,2.727272727,1.555555556,0.166666667,1.511857892,4,d,springgreen,5
35,37,1.837837838,1.756156053,2,1.75,0.153153153,1.756156053,4,d,springgreen,5
36,57,1.98245614,1.541001855,2.185185185,1.8,0.165204678,1.541001855,4,d,springgreen,5
37,78,1.576923077,1.222295379,1.388888889,1.738095238,0.131410256,1.222295379,4,d,springgreen,5
38,81,1.75308642,1.383210615,1.769230769,1.738095238,0.146090535,1.383210615,4,d,springgreen,5
39,71,1.76056338,1.616564158,1.725,1.806451613,0.146713615,1.616564158,4,d,springgreen,5
40,52,1.903846154,1.458707666,2,1.821428571,0.158653846,1.458707666,4,d,springgreen,5
41,38,1.973684211,1.60214117,2,1.933333333,0.164473684,1.60214117,4,d,springgreen,5
42,29,2.448275862,1.843641716,2.615384615,2.3125,0.204022989,1.843641716,4,d,springgreen,5
43,29,2.103448276,1.779743713,1.75,2.238095238,0.175287356,1.779743713,4,d,springgreen,5
44,34,2.147058824,1.500148537,2.5,1.9,0.178921569,1.500148537,4,d,springgreen,5
45,54,2.12962963,1.671586031,2.458333333,1.866666667,0.177469136,1.671586031,4,d,springgreen,5
46,70,1.642857143,1.454983583,1.5,1.794117647,0.136904762,1.454983583,4,d,springgreen,5
47,78,1.730769231,1.36441869,1.75,1.7,0.144230769,1.36441869,4,d,springgreen,5
48,73,1.876712329,1.536095388,1.696969697,2.025,0.156392694,1.536095388,4,d,springgreen,5
49,58,1.827586207,1.428260272,1.72,1.909090909,0.152298851,1.428260272,4,d,springgreen,5
50,48,1.9375,1.706137232,2.066666667,1.722222222,0.161458333,1.706137232,4,d,springgreen,5
51,29,2.034482759,2.026304846,1.5625,2.615384615,0.16954023,2.026304846,4,d,springgreen,5
52,26,2.076923077,1.572846513,2.666666667,1.272727273,0.173076923,1.572846513,4,d,springgreen,5
53,38,2.052631579,1.229092577,1.882352941,2.19047619,0.171052632,1.229092577,4,d,springgreen,5
54,51,2.196078431,1.811293547,2.074074074,2.333333333,0.183006536,1.811293547,4,d,springgreen,5
55,68,1.882352941,1.398607108,1.864864865,1.903225806,0.156862745,1.398607108,4,d,springgreen,5
56,71,1.422535211,1.380082522,1.53125,1.333333333,0.118544601,1.380082522,4,d,springgreen,5
57,74,1.567567568,1.481216467,1.43902439,1.727272727,0.130630631,1.481216467,4,d,springgreen,5
58,60,1.9,1.386374372,1.84,1.942857143,0.158333333,1.386374372,4,d,springgreen,5
59,49,2.265306122,1.524460426,2.6,1.916666667,0.18877551,1.524460426,4,d,springgreen,5
60,32,2.28125,1.528954418,2.388888889,2.142857143,0.190104167,1.528954418,4,d,springgreen,5
61,24,2.125,1.392916864,2.0625,2.25,0.177083333,1.392916864,4,d,springgreen,5
62,40,2.3,1.620382987,2.090909091,2.555555556,0.191666667,1.620382987,4,d,springgreen,5
63,47,1.85106383,1.459283973,1.705882353,1.933333333,0.154255319,1.459283973,4,d,springgreen,5
64,64,1.828125,1.363407118,1.827586207,1.828571429,0.15234375,1.363407118,4,d,springgreen,5
65,69,1.884057971,1.409382759,2.1875,1.621621622,0.157004831,1.409382759,4,d,springgreen,5
66,74,1.648648649,1.175461815,1.444444444,1.842105263,0.137387387,1.175461815,4,d,springgreen,5
67,69,2.057971014,1.464120475,2.194444444,1.909090909,0.171497585,1.464120475,4,d,springgreen,5
68,57,1.719298246,1.319556013,1.947368421,1.605263158,0.143274854,1.319556013,4,d,springgreen,5
69,34,1.558823529,1.352689274,1.736842105,1.333333333,0.129901961,1.352689274,4,d,springgreen,5
70,22,1.818181818,1.220318602,1.666666667,2,0.151515152,1.220318602,4,d,springgreen,5
71,41,1.975609756,1.387223934,2.1,1.636363636,0.164634146,1.387223934,4,d,springgreen,5
72,44,2.090909091,1.491342174,2.25,2,0.174242424,1.491342174,4,d,springgreen,5
73,61,2.245901639,1.233636058,2.125,2.379310345,0.18715847,1.233636058,4,d,springgreen,5
74,64,1.90625,1.329980905,1.857142857,1.944444444,0.158854167,1.329980905,4,d,springgreen,5
75,70,1.914285714,1.200758904,1.6875,2.105263158,0.15952381,1.200758904,4,d,springgreen,5
76,70,1.485714286,1.099971767,1.428571429,1.542857143,0.123809524,1.099971767,4,d,springgreen,5
77,62,2.161290323,1.580553424,2.090909091,2.24137931,0.180107527,1.580553424,4,d,springgreen,5
78,35,1.657142857,1.433688315,1.8,1.466666667,0.138095238,1.433688315,4,d,springgreen,5
79,27,2.37037037,2.02195922,1.833333333,3.444444444,0.197530864,2.02195922,4,d,springgreen,5
80,40,1.5,1.260850344,1.423076923,1.642857143,0.125,1.260850344,4,d,springgreen,5
81,44,2.340909091,1.59859214,2.269230769,2.444444444,0.195075758,1.59859214,4,d,springgreen,5
82,56,1.642857143,1.19739978,1.542857143,1.80952381,0.136904762,1.19739978,4,d,springgreen,5
83,63,2.222222222,1.590743835,1.78125,2.677419355,0.185185185,1.590743835,4,d,springgreen,5
84,65,1.861538462,1.50910697,1.666666667,2,0.155128205,1.50910697,4,d,springgreen,5
85,69,2,1.434860108,2,2,0.166666667,1.434860108,4,d,springgreen,5
86,64,1.8125,1.331844407,1.633333333,1.970588235,0.151041667,1.331844407,4,d,springgreen,5
87,45,1.688888889,1.443200708,1.769230769,1.578947368,0.140740741,1.443200708,4,d,springgreen,5
88,32,2,1.545023228,1.823529412,2.2,0.166666667,1.545023228,4,d,springgreen,5
89,41,1.707317073,1.487344991,1.772727273,1.631578947,0.142276423,1.487344991,4,d,springgreen,5
90,39,1.58974359,1.250640861,1.4,1.789473684,0.132478632,1.250640861,4,d,springgreen,5
91,52,2.25,1.758731718,2,2.464285714,0.1875,1.758731718,4,d,springgreen,5
92,58,2.017241379,1.444789541,2.148148148,1.903225806,0.168103448,1.444789541,4,d,springgreen,5
93,66,1.848484848,1.438401081,1.947368421,1.714285714,0.154040404,1.438401081,4,d,springgreen,5
94,68,1.852941176,1.295972013,1.727272727,1.971428571,0.154411765,1.295972013,4,d,springgreen,5
95,67,1.746268657,1.449590157,1.783783784,1.7,0.145522388,1.449590157,4,d,springgreen,5
96,50,1.52,1.11098412,1.346153846,1.708333333,0.126666667,1.11098412,4,d,springgreen,5
97,40,1.85,1.369072304,1.473684211,2.19047619,0.154166667,1.369072304,4,d,springgreen,5
98,38,1.815789474,1.312214204,2.15,1.444444444,0.151315789,1.312214204,4,d,springgreen,5
99,39,1.769230769,1.266190691,2.266666667,1.458333333,0.147435897,1.266190691,4,d,springgreen,5
100,43,1.930232558,1.298265305,1.75,2.157894737,0.160852713,1.298265305,4,d,springgreen,5
101,47,1.680851064,1.33687473,1.913043478,1.458333333,0.140070922,1.33687473,4,d,springgreen,5
102,56,1.410714286,1.202675589,1.64,1.225806452,0.117559524,1.202675589,4,d,springgreen,5
103,59,1.966101695,1.413800231,2.115384615,1.848484848,0.163841808,1.413800231,4,d,springgreen,5
104,57,1.578947368,1.322165005,1.68,1.5,0.131578947,1.322165005,4,d,springgreen,5
105,48,1.8125,1.409032413,1.733333333,1.848484848,0.151041667,1.409032413,4,d,springgreen,5
106,38,1.657894737,1.168882945,1.666666667,1.65,0.138157895,1.168882945,4,d,springgreen,5
107,33,2.03030303,1.758636697,2.35,1.538461538,0.169191919,1.758636697,4,d,springgreen,5
108,33,1.636363636,1.270289874,1.769230769,1.55,0.136363636,1.270289874,4,d,springgreen,5
109,35,1.428571429,1.170362294,1.461538462,1.409090909,0.119047619,1.170362294,4,d,springgreen,5
110,36,2.222222222,1.806513787,2.571428571,1.733333333,0.185185185,1.806513787,4,d,springgreen,5
111,49,1.693877551,1.530306092,1.652173913,1.730769231,0.141156463,1.530306092,4,d,springgreen,5
112,53,1.811320755,1.441908508,1.923076923,1.703703704,0.150943396,1.441908508,4,d,springgreen,5
113,48,1.6875,1.416562366,1.421052632,1.862068966,0.140625,1.416562366,4,d,springgreen,5
114,42,1.547619048,0.992714459,2.0625,1.230769231,0.128968254,0.992714459,4,d,springgreen,5
115,33,1.333333333,1.471960144,1.470588235,1.1875,0.111111111,1.471960144,4,d,springgreen,5
116,28,1.678571429,1.278122797,1.642857143,1.714285714,0.139880952,1.278122797,4,d,springgreen,5
117,26,2.153846154,1.61721508,2.5625,1.5,0.179487179,1.61721508,4,d,springgreen,5
118,30,1.966666667,1.809616712,1.5,2.375,0.163888889,1.809616712,4,d,springgreen,5
119,25,1.88,1.201388086,2,1.727272727,0.156666667,1.201388086,4,d,springgreen,5
120,40,1.525,1.280775006,1.833333333,1.272727273,0.127083333,1.280775006,4,d,springgreen,5
121,47,1.723404255,1.097469969,1.947368421,1.571428571,0.143617021,1.097469969,4,d,springgreen,5
122,41,1.292682927,1.07805154,1.2,1.380952381,0.107723577,1.07805154,4,d,springgreen,5
123,37,1.378378378,1.381451558,1.5,1.32,0.114864865,1.381451558,4,d,springgreen,5
124,30,1.366666667,1.129031728,1.083333333,1.555555556,0.113888889,1.129031728,4,d,springgreen,5
125,21,1.904761905,1.757975026,1.555555556,2.166666667,0.158730159,1.757975026,4,d,springgreen,5
126,19,2.052631579,1.470966584,2,2.111111111,0.171052632,1.470966584,4,d,springgreen,5
127,19,1.421052632,1.216360211,1.5,1.333333333,0.118421053,1.216360211,4,d,springgreen,5
128,19,1.210526316,1.031662486,1.444444444,1,0.100877193,1.031662486,4,d,springgreen,5
129,33,1.454545455,1.393980566,1.409090909,1.545454545,0.121212121,1.393980566,4,d,springgreen,5
130,35,1.6,1.034692338,1.727272727,1.384615385,0.133333333,1.034692338,4,d,springgreen,5
131,33,1.454545455,1.348399725,1.352941176,1.5625,0.121212121,1.348399725,4,d,springgreen,5
132,33,1.060606061,0.966287805,0.928571429,1.157894737,0.088383838,0.966287805,4,d,springgreen,5
133,23,1.347826087,1.433644296,1.9,0.923076923,0.112318841,1.433644296,4,d,springgreen,5
134,21,1.761904762,1.445847914,2.090909091,1.4,0.146825397,1.445847914,4,d,springgreen,5
135,8,1.125,0.83452296,1.25,1,0.09375,0.83452296,4,d,springgreen,5
136,6,2,1.788854382,1.333333333,2.666666667,0.166666667,1.788854382,4,d,springgreen,5
137,9,1.222222222,1.301708279,1.5,1,0.101851852,1.301708279,4,d,springgreen,5
138,20,1.6,1.313893371,1.833333333,1.5,0.133333333,1.313893371,4,d,springgreen,5
139,27,1.037037037,1.125969035,0.857142857,1.230769231,0.086419753,1.125969035,4,d,springgreen,5
140,23,0.565217391,0.662370876,0.6,0.538461538,0.047101449,0.662370876,4,d,springgreen,5
141,26,0.769230769,0.764601455,0.785714286,0.75,0.064102564,0.764601455,4,d,springgreen,5
142,20,0.85,0.812727701,0.8,0.9,0.070833333,0.812727701,4,d,springgreen,5
143,13,0.538461538,0.518874522,0.666666667,0.25,0.044871795,0.518874522,4,d,springgreen,5
144,NA,NA,NA,NA,NA,NA,NA,4,d,springgreen,5
145,NA,NA,NA,NA,NA,NA,NA,4,d,springgreen,5
146,NA,NA,NA,NA,NA,NA,NA,4,d,springgreen,5
147,2,3,0,3,NA,0.25,0,4,d,springgreen,5
148,6,0.5,0.836660027,1,0.25,0.041666667,0.836660027,4,d,springgreen,5
149,10,0.8,0.788810638,0.833333333,0.75,0.066666667,0.788810638,4,d,springgreen,5
150,12,0.666666667,0.887625365,0.714285714,0.6,0.055555556,0.887625365,4,d,springgreen,5
151,19,0.736842105,0.991189256,0.375,1,0.061403509,0.991189256,4,d,springgreen,5
152,23,0.652173913,0.884651737,1,0.428571429,0.054347826,0.884651737,4,d,springgreen,5
153,17,0.411764706,0.618346942,0.75,0.111111111,0.034313725,0.618346942,4,d,springgreen,5
154,20,0.9,1.020835571,1.2,0.6,0.075,1.020835571,4,d,springgreen,5
155,16,0.1875,0.403112887,0.166666667,0.2,0.015625,0.403112887,4,d,springgreen,5
156,16,0.5,0.816496581,0.571428571,0.444444444,0.041666667,0.816496581,4,d,springgreen,5
157,17,0.411764706,0.71228712,0.571428571,0.3,0.034313725,0.71228712,4,d,springgreen,5
158,15,0.666666667,0.723746864,0.333333333,0.888888889,0.055555556,0.723746864,4,d,springgreen,5
159,15,0.6,0.91025899,0.444444444,0.833333333,0.05,0.91025899,4,d,springgreen,5
160,16,0.9375,1.481834449,0.857142857,1,0.078125,1.481834449,4,d,springgreen,5
161,18,0.611111111,0.849836586,0.714285714,0.545454545,0.050925926,0.849836586,4,d,springgreen,5
162,19,0.736842105,1.240165995,0.923076923,0.333333333,0.061403509,1.240165995,4,d,springgreen,5
163,20,0.35,0.587142949,0.428571429,0.307692308,0.029166667,0.587142949,4,d,springgreen,5
164,20,0.45,0.686332741,0.666666667,0.357142857,0.0375,0.686332741,4,d,springgreen,5
165,15,1.066666667,1.579632266,1.1,1,0.088888889,1.579632266,4,d,springgreen,5
166,16,0.875,1.024695077,0.777777778,1,0.072916667,1.024695077,4,d,springgreen,5
167,15,0.733333333,1.486446706,1,0.428571429,0.061111111,1.486446706,4,d,springgreen,5
168,14,1,1.176696811,1.4,0.777777778,0.083333333,1.176696811,4,d,springgreen,5
169,22,0.636363636,1.048602451,0.636363636,0.636363636,0.053030303,1.048602451,4,d,springgreen,5
170,19,0.842105263,1.537066394,1.166666667,0.692307692,0.070175439,1.537066394,4,d,springgreen,5
171,16,0.8125,1.108677891,0.857142857,0.777777778,0.067708333,1.108677891,4,d,springgreen,5
172,19,1.052631579,1.393384537,1,1.166666667,0.087719298,1.393384537,4,d,springgreen,5
173,26,2,1.743559577,2.454545455,1.666666667,0.166666667,1.743559577,4,d,springgreen,5
174,25,1.36,1.468559385,1.375,1.352941176,0.113333333,1.468559385,4,d,springgreen,5
175,29,1.413793103,1.296072126,1.583333333,1.294117647,0.117816092,1.296072126,4,d,springgreen,5
176,19,2.263157895,1.240165995,2.375,2.181818182,0.188596491,1.240165995,4,d,springgreen,5
177,16,2.8125,1.905037182,2.25,3,0.234375,1.905037182,4,d,springgreen,5
178,9,2.444444444,2.185812841,2,2.666666667,0.203703704,2.185812841,4,d,springgreen,5
179,10,1.9,1.791957341,3.25,1,0.158333333,1.791957341,4,d,springgreen,5
180,9,2.111111111,1.900292375,3,1.4,0.175925926,1.900292375,4,d,springgreen,5
181,12,2.25,1.712255291,3.5,2,0.1875,1.712255291,4,d,springgreen,5
182,18,1.777777778,1.555088632,2,1.555555556,0.148148148,1.555088632,4,d,springgreen,5
183,27,1.592592593,1.550663859,1.5,1.777777778,0.132716049,1.550663859,4,d,springgreen,5
184,30,1.733333333,1.25762045,1.736842105,1.727272727,0.144444444,1.25762045,4,d,springgreen,5
185,24,1.708333333,1.041702898,1.583333333,1.833333333,0.142361111,1.041702898,4,d,springgreen,5
186,18,2,0.766964989,2,2,0.166666667,0.766964989,4,d,springgreen,5
187,18,2.055555556,1.474178624,2.125,2,0.171296296,1.474178624,4,d,springgreen,5
188,15,2,1.463850109,1.333333333,3,0.166666667,1.463850109,4,d,springgreen,5
189,16,2.125,1.258305739,1.857142857,2.333333333,0.177083333,1.258305739,4,d,springgreen,5
190,18,2.388888889,2.090282528,2.857142857,2.090909091,0.199074074,2.090282528,4,d,springgreen,5
191,22,2.454545455,1.792239162,3.2,1.833333333,0.204545455,1.792239162,4,d,springgreen,5
192,29,1.551724138,0.948163898,1.8,1.285714286,0.129310345,0.948163898,4,d,springgreen,5
193,31,2.096774194,1.220787689,2.235294118,1.928571429,0.174731183,1.220787689,4,d,springgreen,5
194,30,1.766666667,1.45467933,2.6,1.35,0.147222222,1.45467933,4,d,springgreen,5
195,24,2.083333333,1.100065874,1.888888889,2.2,0.173611111,1.100065874,4,d,springgreen,5
196,26,1.653846154,1.354763675,1.692307692,1.615384615,0.137820513,1.354763675,4,d,springgreen,5
197,21,2.428571429,1.719634513,2.538461538,2.25,0.202380952,1.719634513,4,d,springgreen,5
198,21,1.857142857,1.352246808,2.2,1.545454545,0.154761905,1.352246808,4,d,springgreen,5
199,27,2.148148148,1.747607237,2,2.333333333,0.179012346,1.747607237,4,d,springgreen,5
200,26,1.423076923,1.238485427,1.25,1.5,0.118589744,1.238485427,4,d,springgreen,5
201,31,1.870967742,1.607107868,1.875,1.866666667,0.155913978,1.607107868,4,d,springgreen,5
202,36,2.083333333,1.696635326,2.833333333,1.708333333,0.173611111,1.696635326,4,d,springgreen,5
203,41,1.926829268,1.367301062,1.913043478,1.944444444,0.160569106,1.367301062,4,d,springgreen,5
204,33,2.03030303,1.31064985,1.823529412,2.25,0.169191919,1.31064985,4,d,springgreen,5
205,32,2.09375,1.488869998,1.833333333,2.428571429,0.174479167,1.488869998,4,d,springgreen,5
206,23,1.913043478,1.831865504,2.076923077,1.7,0.15942029,1.831865504,4,d,springgreen,5
207,26,2.730769231,1.866712454,2.642857143,2.833333333,0.227564103,1.866712454,4,d,springgreen,5
208,34,2.058823529,1.347077116,1.772727273,2.583333333,0.171568627,1.347077116,4,d,springgreen,5
209,31,1.870967742,1.258092087,2.466666667,1.3125,0.155913978,1.258092087,4,d,springgreen,5
210,33,2.272727273,1.484771179,2,2.6,0.189393939,1.484771179,4,d,springgreen,5
211,42,1.833333333,1.286262627,2.043478261,1.578947368,0.152777778,1.286262627,4,d,springgreen,5
212,49,1.87755102,1.536129512,1.925925926,1.818181818,0.156462585,1.536129512,4,d,springgreen,5
213,41,1.780487805,1.294453458,1.222222222,2.217391304,0.148373984,1.294453458,4,d,springgreen,5
214,38,1.815789474,1.574376979,2.090909091,1.703703704,0.151315789,1.574376979,4,d,springgreen,5
215,29,2.103448276,1.566270082,2.222222222,1.909090909,0.175287356,1.566270082,4,d,springgreen,5
216,29,1.620689655,1.424625091,2.058823529,1,0.135057471,1.424625091,4,d,springgreen,5
217,39,2.179487179,1.393061658,2.095238095,2.277777778,0.181623932,1.393061658,4,d,springgreen,5
218,36,2.361111111,1.658790916,2,2.764705882,0.196759259,1.658790916,4,d,springgreen,5
