0,500,0,0.468776988,0.256092,0.4597985,133,0.544,0,0.00318708,61,1,0,NA,NA,500,500,9,2,1,250,1,0.055555556,0,0
1,497,0.002012072,0.468788153,0.267239437,0.442661981,299,0.541247485,1,-0.001378649,61,1,26,0.003020799,0.457393004,500,500,9,2,1,250,1,0.055555556,0,0
2,498,0.004016064,0.468653727,0.280140562,0.428846785,465,0.532128514,1,-0.00127774,61,1,33,0.003037173,0.455093886,500,500,9,2,1,250,1,0.055555556,0,0
3,497,0.004024145,0.468388026,0.292498994,0.4155757,465,0.535211268,1,-0.001155489,61,1,32,0.003066798,0.452895373,500,500,9,2,1,250,1,0.055555556,0,0
4,496,0.006048387,0.468332942,0.306270161,0.400957315,457,0.536290323,1,-0.001027069,61,1,39,0.003090293,0.450476252,500,500,9,2,1,250,1,0.055555556,0,0
5,495,0.008080808,0.468289134,0.320448485,0.385941984,449,0.535353535,1,-0.000900137,61,1,46,0.003105196,0.447995566,500,500,9,2,1,250,1,0.055555556,0,0
6,495,0.008080808,0.468084028,0.333951515,0.371478476,455,0.529292929,1,-0.000713252,61,1,40,0.003108055,0.445600502,500,500,9,2,1,250,1,0.055555556,0,0
7,498,0.010040161,0.467879083,0.346240964,0.358001506,465,0.534136546,1,-0.000591668,61,1,33,0.003176933,0.443327297,500,500,9,2,1,250,1,0.055555556,0,0
8,494,0.008097166,0.467347461,0.366497976,0.336539523,448,0.530364372,1,-0.000345852,61,1,46,0.003280547,0.439840276,500,500,9,2,1,250,1,0.055555556,0,0
9,471,0.008492569,0.467004359,0.412738854,0.291253562,382,0.501061571,1,0.000163481,61,1,89,0.003455464,0.4328956,500,500,9,2,1,250,1,0.055555556,0,0
10,447,0.008948546,0.466066478,0.467190157,0.240064358,336,0.505592841,1,0.001113758,61,1,110,0.003852424,0.425360721,500,500,9,2,1,250,1,0.055555556,0,0
11,490,0.006122449,0.465767597,0.467591837,0.228898887,423,0.516326531,1,0.001356955,61,1,67,0.004044408,0.422210567,500,500,9,2,1,250,1,0.055555556,0,0
12,498,0.006024096,0.465609599,0.467851406,0.226631815,465,0.514056225,1,0.001481279,61,1,33,0.004113852,0.421584276,500,500,9,2,1,250,1,0.055555556,0,0
13,497,0.00804829,0.465571473,0.467050302,0.227686006,463,0.511066398,1,0.001550387,61,1,34,0.004161816,0.421792436,500,500,9,2,1,250,1,0.055555556,0,0
14,495,0.008080808,0.465535676,0.467705051,0.227421873,454,0.498989899,1,0.00175691,61,1,41,0.004288014,0.42181425,500,500,9,2,1,250,1,0.055555556,0,0
15,497,0.010060362,0.46545921,0.466599598,0.228074163,458,0.505030181,1,0.001909268,61,1,39,0.004368167,0.421860576,500,500,9,2,1,250,1,0.055555556,0,0
16,496,0.012096774,0.465403295,0.465495968,0.229434735,465,0.497983871,1,0.002031085,61,1,31,0.004430676,0.422119657,500,500,9,2,1,250,1,0.055555556,0,0
17,493,0.012170385,0.465534263,0.465634888,0.230085334,450,0.505070994,1,0.002148283,61,1,43,0.004465445,0.422318271,500,500,9,2,1,250,1,0.055555556,0,0
18,481,0.01039501,0.465295491,0.465180873,0.233175199,402,0.494802495,1,0.002614975,61,1,78,0.004724478,0.423213593,500,500,9,2,1,250,1,0.055555556,0,0
19,466,0.010729614,0.464775746,0.463296137,0.238312834,371,0.489270386,1,0.00298857,61,1,95,0.004932019,0.424532144,500,500,9,2,1,250,1,0.055555556,0,0
20,481,0.012474012,0.464804842,0.462540541,0.235551566,400,0.463617464,1,0.003295049,61,1,81,0.005119428,0.423617669,500,500,9,2,1,250,1,0.055555556,0,0
21,495,0.01010101,0.464698035,0.462707071,0.232056263,447,0.454545455,1,0.003363346,61,1,48,0.005191913,0.422608643,500,500,9,2,1,250,1,0.055555556,0,0
22,497,0.012072435,0.464679615,0.462104628,0.232229563,462,0.474849095,1,0.003573823,61,1,35,0.005238133,0.422574995,500,500,9,2,1,250,1,0.055555556,0,0
23,494,0.010121457,0.464559065,0.46182996,0.233104221,455,0.479757085,1,0.003702024,61,1,39,0.00531894,0.422817767,500,500,9,2,1,250,1,0.055555556,0,0
24,495,0.01010101,0.464440331,0.462173737,0.232413455,455,0.478787879,1,0.003829121,61,1,40,0.005415507,0.422676317,500,500,9,2,1,250,1,0.055555556,0,0
25,497,0.012072435,0.464482242,0.462607646,0.231530442,465,0.480885312,1,0.003937985,61,1,32,0.005464152,0.422465989,500,500,9,2,1,250,1,0.055555556,0,0
26,496,0.014112903,0.464314471,0.462358871,0.23188543,455,0.465725806,1,0.004157129,61,1,41,0.005570466,0.422561864,500,500,9,2,1,250,1,0.055555556,0,0
27,486,0.010288066,0.463923326,0.462460905,0.233757661,416,0.477366255,1,0.004418552,61,1,70,0.005597109,0.423196889,500,500,9,2,1,250,1,0.055555556,0,0
28,476,0.008403361,0.463368649,0.462743697,0.235367362,390,0.483193277,1,0.005111512,61,1,86,0.005906578,0.423789738,500,500,9,2,1,250,1,0.055555556,0,0
29,479,0.010438413,0.46310937,0.462626305,0.234569502,395,0.51565762,1,0.005450282,61,1,83,0.005992215,0.42357485,500,500,9,2,1,250,1,0.055555556,0,0
30,492,0.008130081,0.462877908,0.463471545,0.230440289,430,0.522357724,1,0.005808964,61,1,62,0.006223012,0.422498266,500,500,9,2,1,250,1,0.055555556,0,0
31,497,0.00804829,0.46261916,0.463678068,0.228851475,457,0.513078471,1,0.005894846,61,1,40,0.006295887,0.422086603,500,500,9,2,1,250,1,0.055555556,0,0
32,495,0.006060606,0.462486767,0.464080808,0.228773619,457,0.523232323,1,0.005982924,61,1,38,0.006332671,0.422141882,500,500,9,2,1,250,1,0.055555556,0,0
33,495,0.006060606,0.462519453,0.463373737,0.229555616,455,0.525252525,1,0.006086935,61,1,40,0.006337412,0.422269704,500,500,9,2,1,250,1,0.055555556,0,0
34,498,0.008032129,0.462575999,0.462522088,0.229823912,464,0.524096386,1,0.006057017,61,1,34,0.006296101,0.422217053,500,500,9,2,1,250,1,0.055555556,0,0
35,496,0.010080645,0.462467303,0.461177419,0.231629788,458,0.528225806,1,0.006077761,61,1,38,0.006301617,0.422582053,500,500,9,2,1,250,1,0.055555556,0,0
36,490,0.012244898,0.462312207,0.461155102,0.232903765,427,0.528571429,1,0.006208148,61,1,63,0.006396284,0.422985011,500,500,9,2,1,250,1,0.055555556,0,0
37,481,0.014553015,0.462123491,0.460528067,0.235509597,405,0.521829522,1,0.006287836,61,1,76,0.006349151,0.423697662,500,500,9,2,1,250,1,0.055555556,0,0
38,480,0.010416667,0.461615894,0.46075,0.235102336,396,0.51875,1,0.006503989,61,1,84,0.006502106,0.423678837,500,500,9,2,1,250,1,0.055555556,0,0
39,487,0.01026694,0.461342629,0.46025462,0.233764751,418,0.521560575,1,0.006763222,61,1,69,0.006656265,0.423251895,500,500,9,2,1,250,1,0.055555556,0,0
40,495,0.012121212,0.461554454,0.459733333,0.232651291,448,0.521212121,1,0.006910386,61,1,47,0.006751321,0.422812571,500,500,9,2,1,250,1,0.055555556,0,0
41,495,0.01010101,0.461269152,0.460072727,0.232054006,456,0.507070707,1,0.007070088,61,1,39,0.006814909,0.422723789,500,500,9,2,1,250,1,0.055555556,0,0
42,495,0.006060606,0.461009321,0.46129697,0.230530912,452,0.509090909,1,0.007193667,61,1,42,0.006911308,0.422481752,500,500,9,2,1,250,1,0.055555556,0,0
43,497,0.00804829,0.460620168,0.460567404,0.230531882,462,0.515090543,1,0.007461257,61,1,35,0.007034702,0.422432217,500,500,9,2,1,250,1,0.055555556,0,0
44,496,0.010080645,0.460636276,0.460774194,0.230552888,460,0.518145161,1,0.007525306,61,1,36,0.007036144,0.422466576,500,500,9,2,1,250,1,0.055555556,0,0
45,492,0.012195122,0.460680105,0.459971545,0.232367251,434,0.514227642,1,0.007513961,61,1,58,0.007004089,0.422888899,500,500,9,2,1,250,1,0.055555556,0,0
