0,500,0,0.469561056,0.252968,0.474727582,137,0.496,0,0.003140737,61,1,0,NA,NA,500,500,9,2,1,250,1,0.055555556,0,0
1,499,0.002004008,0.469621504,0.265835671,0.448415388,310,0.490981964,1,-0.001368831,61,1,29,0.002954131,0.471408926,500,500,9,2,1,250,1,0.055555556,0,0
2,498,0.002008032,0.469468674,0.278767068,0.434608981,466,0.493975904,1,-0.001276596,61,1,32,0.003021111,0.469121234,500,500,9,2,1,250,1,0.055555556,0,0
3,498,0.004016064,0.469182299,0.291947791,0.420436082,463,0.483935743,1,-0.001155824,61,1,35,0.003020389,0.466770674,500,500,9,2,1,250,1,0.055555556,0,0
4,497,0.002012072,0.468957649,0.304490946,0.407026913,466,0.482897384,1,-0.001066552,61,1,31,0.003105092,0.464557013,500,500,9,2,1,250,1,0.055555556,0,0
5,495,0.002020202,0.468842212,0.317434343,0.393354747,460,0.474747475,1,-0.00092696,61,1,35,0.003164982,0.462314562,500,500,9,2,1,250,1,0.055555556,0,0
6,498,0.006024096,0.469022508,0.33146988,0.378347377,456,0.473895582,0,-0.000803184,61,1,42,0.003232183,0.45978773,500,500,9,2,1,250,1,0.055555556,0,0
7,497,0.006036217,0.4688141,0.342808853,0.366256631,471,0.474849095,1,-0.000719671,61,1,26,0.003286938,0.457800058,500,500,9,2,1,250,1,0.055555556,0,0
8,491,0.00407332,0.468473401,0.366484725,0.341625393,439,0.474541752,1,-0.000529383,61,1,52,0.003446507,0.453835687,500,500,9,2,1,250,1,0.055555556,0,0
9,468,0.006410256,0.468292813,0.415910256,0.293519463,373,0.491452991,1,6.53E-05,61,1,95,0.003708184,0.446493575,500,500,9,2,1,250,1,0.055555556,0,0
10,446,0.011210762,0.467481319,0.467336323,0.245449413,336,0.529147982,0,0.000996704,61,1,110,0.004137927,0.439460724,500,500,9,2,1,250,1,0.055555556,0,0
11,487,0.014373717,0.467448423,0.466279261,0.236380206,422,0.529774127,0,0.001175956,61,1,65,0.004253874,0.436654002,500,500,9,2,1,250,1,0.055555556,0,0
12,496,0.010080645,0.467372236,0.467403226,0.233016295,455,0.534274194,0,0.001379657,61,1,41,0.004380515,0.43580193,500,500,9,2,1,250,1,0.055555556,0,0
13,498,0.010040161,0.467445872,0.467156627,0.232873262,470,0.53815261,1,0.001426924,61,1,27,0.004409972,0.435708467,500,500,9,2,1,250,1,0.055555556,0,0
14,497,0.014084507,0.467473262,0.466128773,0.234221052,465,0.543259557,0,0.001496712,61,1,32,0.004423714,0.435964156,500,500,9,2,1,250,1,0.055555556,0,0
15,494,0.010121457,0.467106874,0.46705668,0.233635515,452,0.544534413,0,0.001642132,61,1,41,0.004532006,0.435980764,500,500,9,2,1,250,1,0.055555556,0,0
