YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset
114,78,1.29487179487179,1.65230240274086,1.19512195121951,1.40540540540541,0.117715617715618,1.65230240274086,1,1
115,80,1.225,1.36849728173884,1.13157894736842,1.30952380952381,0.111363636363636,1.36849728173884,1,1
116,73,1.45205479452055,1.59896751313683,1.62857142857143,1.28947368421053,0.13200498132005,1.59896751313683,1,1
117,77,1.46753246753247,1.40098100577319,1.52777777777778,1.41463414634146,0.133412042502952,1.40098100577319,1,1
118,75,1.37333333333333,1.64212562752567,1.42857142857143,1.3030303030303,0.124848484848485,1.64212562752567,1,1
119,71,1.30985915492958,1.72039488237667,0.848484848484849,1.71052631578947,0.119078104993598,1.72039488237667,1,1
120,70,0.957142857142857,1.08261243732048,1.075,0.8,0.087012987012987,1.08261243732048,1,1
121,66,1.48484848484848,1.78232712392815,1.66666666666667,1.35897435897436,0.134986225895317,1.78232712392815,1,1
122,59,0.983050847457627,1.12175240712343,1.1,0.862068965517241,0.0893682588597843,1.12175240712343,1,1
123,61,1.49180327868852,1.51242576478618,1.33333333333333,1.61764705882353,0.135618479880775,1.51242576478618,1,1
124,66,1.04545454545455,1.11537255841084,1.18181818181818,0.909090909090909,0.0950413223140496,1.11537255841084,1,1
125,56,1.64285714285714,1.76252475344135,1.71875,1.54166666666667,0.149350649350649,1.76252475344135,1,1
126,70,1.17142857142857,1.30740841751395,1.28571428571429,1.05714285714286,0.106493506493506,1.30740841751395,1,1
127,63,1.20634920634921,1.4936287287388,1.28125,1.12903225806452,0.10966810966811,1.4936287287388,1,1
128,63,1.53968253968254,1.45718903975889,1.57142857142857,1.5,0.13997113997114,1.45718903975889,1,1
129,66,1.34848484848485,1.43035685964054,1.33333333333333,1.35897435897436,0.122589531680441,1.43035685964054,1,1
130,64,1.46875,1.53238842520892,1.47619047619048,1.46511627906977,0.133522727272727,1.53238842520892,1,1
131,62,1.16129032258065,1.05882007306148,1.46666666666667,0.875,0.105571847507331,1.05882007306148,1,1
132,58,1.10344827586207,1.14997566980233,1,1.20689655172414,0.100313479623824,1.14997566980233,1,1
133,58,1.24137931034483,1.34177605300085,1.17391304347826,1.28571428571429,0.112852664576803,1.34177605300085,1,1
134,56,1.46428571428571,1.60639953950425,1.92,1.09677419354839,0.133116883116883,1.60639953950425,1,1
135,50,1.34,1.69765744964246,1.52173913043478,1.18518518518519,0.121818181818182,1.69765744964246,1,1
136,57,1.33333333333333,1.87400767391832,1.40909090909091,1.28571428571429,0.121212121212121,1.87400767391832,1,1
137,50,1.16,1.40494752607363,0.935483870967742,1.52631578947368,0.105454545454545,1.40494752607363,1,1
138,52,1.19230769230769,1.29914695297717,1.36363636363636,1.06666666666667,0.108391608391608,1.29914695297717,1,1
139,57,1.45614035087719,1.5706024258067,1.6875,1.16,0.13237639553429,1.5706024258067,1,1
140,60,1.11666666666667,1.41531174821407,0.708333333333333,1.38888888888889,0.101515151515152,1.41531174821407,1,1
141,56,1.17857142857143,1.42837661009264,1.10344827586207,1.25925925925926,0.107142857142857,1.42837661009264,1,1
142,45,1.15555555555556,1.34765040576613,1.45454545454545,0.869565217391304,0.105050505050505,1.34765040576613,1,1
143,48,0.916666666666667,1.0685709951291,1.19230769230769,0.590909090909091,0.0833333333333333,1.0685709951291,1,1
144,47,1.57446808510638,2.01887485723526,1.45454545454545,1.68,0.143133462282398,2.01887485723526,1,1
145,47,1.40425531914894,1.7773890776628,1.8,1.11111111111111,0.127659574468085,1.7773890776628,1,1
146,47,1,1.23358790948792,1.23529411764706,0.866666666666667,0.0909090909090909,1.23358790948792,1,1
147,49,1.02040816326531,1.47887620507329,1,1.04,0.0927643784786642,1.47887620507329,1,1
148,47,1.17021276595745,1.29075557474935,1.54166666666667,0.782608695652174,0.106382978723404,1.29075557474935,1,1
149,45,1.4,1.75032464521196,1.21052631578947,1.53846153846154,0.127272727272727,1.75032464521196,1,1
150,46,1.21739130434783,1.26338247007804,1.40909090909091,1.04166666666667,0.110671936758893,1.26338247007804,1,1
151,41,1.24390243902439,1.71435830276051,0.944444444444444,1.47826086956522,0.113082039911308,1.71435830276051,1,1
152,48,1.72916666666667,1.68522469407007,2.04545454545455,1.46153846153846,0.15719696969697,1.68522469407007,1,1
153,43,1.37209302325581,1.66223108550431,1.55555555555556,1.24,0.124735729386892,1.66223108550431,1,1
154,42,1.35714285714286,1.51128161685225,1.36842105263158,1.34782608695652,0.123376623376623,1.51128161685225,1,1
155,53,1.39622641509434,1.54844366830189,1.30769230769231,1.48148148148148,0.126929674099485,1.54844366830189,1,1
156,46,1.39130434782609,1.25571158878259,1.41666666666667,1.36363636363636,0.126482213438735,1.25571158878259,1,1
157,38,1.28947368421053,1.31329778300899,1.55555555555556,1.05,0.117224880382775,1.31329778300899,1,1
158,48,1.08333333333333,1.2854891168359,1.19230769230769,0.954545454545455,0.0984848484848485,1.2854891168359,1,1
159,41,1.1219512195122,1.59992377867228,0.8,1.30769230769231,0.1019955654102,1.59992377867228,1,1
160,43,1.13953488372093,1.05968088972099,1.19047619047619,1.09090909090909,0.103594080338266,1.05968088972099,1,1
161,43,1.16279069767442,0.974196434629454,1.21428571428571,1.06666666666667,0.105708245243129,0.974196434629454,1,1
162,41,1.04878048780488,1.24401003838786,0.954545454545455,1.15789473684211,0.0953436807095344,1.24401003838786,1,1
163,41,1.29268292682927,1.28926146376568,1.26315789473684,1.31818181818182,0.117516629711752,1.28926146376568,1,1
164,43,1.51162790697674,1.45360132451482,1.5,1.52173913043478,0.137420718816068,1.45360132451482,1,1
165,46,1.45652173913043,1.54497783859159,1.23076923076923,1.75,0.132411067193676,1.54497783859159,1,1
166,40,1.35,1.70293863659264,1.30769230769231,1.42857142857143,0.122727272727273,1.70293863659264,1,1
167,49,1.12244897959184,1.12976127753508,1.26086956521739,1,0.102040816326531,1.12976127753508,1,1
168,38,1.55263157894737,1.79635318896824,1.625,1.5,0.141148325358852,1.79635318896824,1,1
169,51,0.901960784313726,1.25307464998354,1.125,0.703703703703704,0.0819964349376114,1.25307464998354,1,1
170,33,0.848484848484849,1.06422542610847,0.526315789473684,1.28571428571429,0.0771349862258953,1.06422542610847,1,1
171,51,1.33333333333333,1.51877143331927,1.5,1.18518518518519,0.121212121212121,1.51877143331927,1,1
172,50,0.94,0.956396297332346,1.09090909090909,0.821428571428571,0.0854545454545454,0.956396297332346,1,1
173,45,1.28888888888889,1.27247472241767,1.05263157894737,1.46153846153846,0.117171717171717,1.27247472241767,1,1
174,51,1.13725490196078,1.28093103394581,1.13793103448276,1.13636363636364,0.103386809269162,1.28093103394581,1,1
175,22,1.31818181818182,1.3587937099944,1.4375,1,0.119834710743802,1.3587937099944,1,1
176,42,1.54761904761905,1.45170011269178,1.61904761904762,1.47619047619048,0.140692640692641,1.45170011269178,1,1
177,49,1.02040816326531,1.12712384557568,0.935483870967742,1.16666666666667,0.0927643784786642,1.12712384557568,1,1
178,43,1.65116279069767,1.81112594458639,1.83333333333333,1.42105263157895,0.150105708245243,1.81112594458639,1,1
179,41,1.07317073170732,1.42109542083632,0.884615384615385,1.4,0.0975609756097561,1.42109542083632,1,1
180,45,1.17777777777778,1.70945085399441,0.8,1.48,0.107070707070707,1.70945085399441,1,1
181,39,1.43589743589744,1.48314870949171,1.75,1.10526315789474,0.130536130536131,1.48314870949171,1,1
182,46,1.65217391304348,1.68941003909449,1.65217391304348,1.65217391304348,0.150197628458498,1.68941003909449,1,1
183,42,0.904761904761905,1.79170886966474,0.652173913043478,1.21052631578947,0.0822510822510823,1.79170886966474,1,1
184,47,1.34042553191489,1.67171606368869,1.3448275862069,1.33333333333333,0.121856866537718,1.67171606368869,1,1
185,49,1.61224489795918,1.9665571282766,1.36363636363636,1.81481481481481,0.146567717996289,1.9665571282766,1,1
186,44,1.34090909090909,1.75132085459215,1.58823529411765,1.18518518518519,0.121900826446281,1.75132085459215,1,1
187,46,0.956521739130435,1.29882890395122,1.13636363636364,0.791666666666667,0.0869565217391304,1.29882890395122,1,1
188,41,1.1219512195122,1.24890195674479,0.869565217391304,1.44444444444444,0.1019955654102,1.24890195674479,1,1
189,43,1.18604651162791,1.34970568138264,1.34782608695652,1,0.107822410147992,1.34970568138264,1,1
190,44,1.13636363636364,1.1328274790327,1.26315789473684,1.04,0.103305785123967,1.1328274790327,1,1
191,42,1.04761904761905,1.37844700442875,0.884615384615385,1.3125,0.0952380952380952,1.37844700442875,1,1
192,39,1.38461538461538,1.56634648004411,1.15789473684211,1.6,0.125874125874126,1.56634648004411,1,1
193,49,1.04081632653061,1.29033560998469,1,1.08333333333333,0.0946196660482375,1.29033560998469,1,1
194,45,1.26666666666667,1.68415071664137,1.82608695652174,0.681818181818182,0.115151515151515,1.68415071664137,1,1
195,44,1.59090909090909,1.74300171207246,2.15789473684211,1.16,0.144628099173554,1.74300171207246,1,1
196,41,1.19512195121951,1.38238041426957,1.22222222222222,1.17391304347826,0.108647450110865,1.38238041426957,1,1
197,45,1,1.1481209945741,1.07142857142857,0.967741935483871,0.0909090909090909,1.1481209945741,1,1
198,44,1.25,1.39975080838748,1.375,1.1,0.113636363636364,1.39975080838748,1,1
199,41,1.24390243902439,1.26056510749897,1.53333333333333,1.07692307692308,0.113082039911308,1.26056510749897,1,1
200,43,1.16279069767442,1.6173204258623,1.47058823529412,0.961538461538462,0.105708245243129,1.6173204258623,1,1
201,42,1.45238095238095,1.78342478083507,1.94736842105263,1.04347826086957,0.132034632034632,1.78342478083507,1,1
202,52,1.55769230769231,1.58934517948352,1.54545454545455,1.56666666666667,0.141608391608392,1.58934517948352,1,1
203,48,1.25,1.55056612859592,1.27272727272727,1.23076923076923,0.113636363636364,1.55056612859592,1,1
204,49,1.44897959183673,1.64647634472576,0.952380952380952,1.82142857142857,0.131725417439703,1.64647634472576,1,1
