YearBorn,nBornThisYear,meanLRS,SD,LRSfemale,LRSmale,meanRRS,SDRRS,replicate,parameterset
35,84,1.369047619,1.670291526,1.257142857,1.448979592,0.105311355,1.670291526,1,1
36,98,1.479591837,1.851327703,1.31372549,1.659574468,0.113814757,1.851327703,1,1
37,89,1.258426966,1.563272281,1.022222222,1.5,0.096802074,1.563272281,1,1
38,96,1.364583333,1.550007074,1.296296296,1.452380952,0.104967949,1.550007074,1,1
39,81,1.209876543,1.310687314,1.419354839,1.08,0.093067426,1.310687314,1,1
40,92,1.336956522,1.672513236,1.225,1.423076923,0.102842809,1.672513236,1,1
41,88,1.636363636,1.67594076,1.52173913,1.761904762,0.125874126,1.67594076,1,1
42,95,1.210526316,1.165959899,1.239130435,1.183673469,0.093117409,1.165959899,1,1
43,81,1.197530864,1.426707338,1.358974359,1.047619048,0.092117759,1.426707338,1,1
44,95,1.242105263,1.705534105,1.183673469,1.304347826,0.095546559,1.705534105,1,1
45,97,1.350515464,1.738301596,1.259259259,1.465116279,0.103885805,1.738301596,1,1
46,85,1.317647059,1.753987055,1.452380952,1.186046512,0.101357466,1.753987055,1,1
47,87,1.275862069,1.235988026,1.459459459,1.14,0.098143236,1.235988026,1,1
48,85,1.211764706,1.472721142,1.159090909,1.268292683,0.09321267,1.472721142,1,1
49,90,1.5,1.697652047,1.636363636,1.369565217,0.115384615,1.697652047,1,1
50,99,1.242424242,1.61681792,1.108695652,1.358490566,0.095571096,1.61681792,1,1
51,91,1.417582418,1.592105064,1.285714286,1.571428571,0.109044801,1.592105064,1,1
52,93,1.569892473,1.740800974,1.836734694,1.272727273,0.120760959,1.740800974,1,1
53,93,1.279569892,1.385998239,1.47826087,1.085106383,0.098428453,1.385998239,1,1
54,86,1.139534884,1.390410779,1.086956522,1.2,0.08765653,1.390410779,1,1
55,84,0.964285714,1.293602689,0.861111111,1.041666667,0.074175824,1.293602689,1,1
56,82,1.390243902,1.646215994,1.189189189,1.555555556,0.106941839,1.646215994,1,1
57,91,1.263736264,1.526325761,1.2,1.326086957,0.097210482,1.526325761,1,1
58,89,1.471910112,1.58178472,1.638297872,1.285714286,0.113223855,1.58178472,1,1
59,85,1.129411765,1.445751043,1.078947368,1.170212766,0.086877828,1.445751043,1,1
60,91,1.43956044,1.593101735,1.255813953,1.604166667,0.110735418,1.593101735,1,1
61,89,1.505617978,1.822358584,1.588235294,1.394736842,0.115816768,1.822358584,1,1
62,97,1.381443299,1.911823404,1.386363636,1.377358491,0.106264869,1.911823404,1,1
63,86,1.313953488,1.276591306,1.222222222,1.38,0.101073345,1.276591306,1,1
64,90,1.377777778,1.554824155,1.648648649,1.188679245,0.105982906,1.554824155,1,1
65,81,1.283950617,1.371446024,1.476190476,1.076923077,0.098765432,1.371446024,1,1
66,84,1.428571429,1.592797904,1.425,1.431818182,0.10989011,1.592797904,1,1
67,100,1.48,1.351990676,1.553571429,1.386363636,0.113846154,1.351990676,1,1
68,102,1.382352941,1.442248778,1.276595745,1.472727273,0.106334842,1.442248778,1,1
69,87,1.32183908,1.359670385,1.30952381,1.333333333,0.101679929,1.359670385,1,1
70,93,1.430107527,1.597537844,1.347826087,1.510638298,0.110008271,1.597537844,1,1
71,92,1.402173913,1.533936848,1.326530612,1.488372093,0.107859532,1.533936848,1,1
72,88,1.193181818,1.42923462,1.288888889,1.093023256,0.091783217,1.42923462,1,1
73,85,1.447058824,1.515836107,1.595238095,1.302325581,0.111312217,1.515836107,1,1
74,92,1.445652174,1.653262711,1.384615385,1.525,0.111204013,1.653262711,1,1
75,93,1.193548387,1.408499545,1.106382979,1.282608696,0.091811414,1.408499545,1,1
76,93,1.150537634,1.259280648,1.069767442,1.22,0.088502895,1.259280648,1,1
77,100,1.57,1.689270956,1.653061224,1.490196078,0.120769231,1.689270956,1,1
78,95,1.284210526,1.520520333,1.098360656,1.617647059,0.098785425,1.520520333,1,1
79,85,1.152941176,1.139192303,1.272727273,1.024390244,0.088687783,1.139192303,1,1
80,83,1.13253012,1.429404484,0.948717949,1.295454545,0.087117702,1.429404484,1,1
81,81,1.320987654,1.447646025,1.41025641,1.238095238,0.101614435,1.447646025,1,1
82,86,1.418604651,1.392966503,1.5,1.305555556,0.109123435,1.392966503,1,1
83,96,1.270833333,1.518164866,1.30952381,1.240740741,0.09775641,1.518164866,1,1
84,89,1.370786517,1.605261395,1.619047619,1.14893617,0.105445117,1.605261395,1,1
85,94,1.159574468,1.475995684,1.3125,1,0.089198036,1.475995684,1,1
86,93,1.161290323,1.54842362,1.358490566,0.9,0.089330025,1.54842362,1,1
87,85,1.505882353,1.887449333,1.272727273,1.756097561,0.115837104,1.887449333,1,1
88,91,1.274725275,1.542479491,1.294117647,1.25,0.09805579,1.542479491,1,1
89,83,1.048192771,1.351635093,1.272727273,0.9,0.080630213,1.351635093,1,1
90,90,1.377777778,1.378631285,1.659574468,1.069767442,0.105982906,1.378631285,1,1
91,93,1.172043011,1.522466933,1.069767442,1.26,0.090157155,1.522466933,1,1
92,87,1.275862069,1.436158111,1.12195122,1.413043478,0.098143236,1.436158111,1,1
93,83,1.43373494,1.982808867,1.272727273,1.615384615,0.110287303,1.982808867,1,1
94,99,1.525252525,1.704396681,1.542372881,1.5,0.117327117,1.704396681,1,1
95,94,1.14893617,1.390887756,1.03030303,1.213114754,0.088379705,1.390887756,1,1
96,86,1.127906977,1.344238351,1.340425532,0.871794872,0.086762075,1.344238351,1,1
97,94,1.361702128,1.428218409,1.295454545,1.42,0.104746318,1.428218409,1,1
98,92,1.673913043,1.881714764,1.634615385,1.725,0.128762542,1.881714764,1,1
99,91,1.285714286,1.392724861,1.720930233,0.895833333,0.098901099,1.392724861,1,1
100,90,1.155555556,1.498396979,1.045454545,1.260869565,0.088888889,1.498396979,1,1
101,82,1.426829268,1.515601888,1.531914894,1.285714286,0.109756098,1.515601888,1,1
102,85,1.305882353,1.455887304,1.263157895,1.340425532,0.100452489,1.455887304,1,1
103,83,1.361445783,1.478119382,1.395348837,1.325,0.104726599,1.478119382,1,1
104,89,1.112359551,1.132557466,1.047619048,1.170212766,0.085566119,1.132557466,1,1
105,82,1.329268293,1.491166401,1.133333333,1.567567568,0.102251407,1.491166401,1,1
106,80,1.4,1.611666329,1.411764706,1.391304348,0.107692308,1.611666329,1,1
107,74,1.135135135,1.510913035,1.176470588,1.1,0.087318087,1.510913035,1,1
108,77,1.298701299,1.31854121,1.230769231,1.368421053,0.0999001,1.31854121,1,1
109,88,1.261363636,1.385427592,1.354166667,1.15,0.097027972,1.385427592,1,1
110,74,1.121621622,1.364447831,1.19047619,1.03125,0.086278586,1.364447831,1,1
111,76,1.223684211,1.292013253,1.236842105,1.210526316,0.094129555,1.292013253,1,1
112,66,1.287878788,1.624477682,1.095238095,1.625,0.099067599,1.624477682,1,1
113,68,1.220588235,1.279524028,1.074074074,1.317073171,0.093891403,1.279524028,1,1
114,79,1.151898734,1.51985667,1.285714286,1,0.088607595,1.51985667,1,1
115,75,1.306666667,1.651971249,1.162790698,1.5,0.100512821,1.651971249,1,1
116,71,1.183098592,1.257092554,1.21875,1.153846154,0.091007584,1.257092554,1,1
117,78,1.102564103,1.373116122,0.948717949,1.256410256,0.084812623,1.373116122,1,1
118,65,1.307692308,1.509584762,1.179487179,1.5,0.100591716,1.509584762,1,1
119,68,1.544117647,1.661089586,2.2,1.026315789,0.118778281,1.661089586,1,1
120,73,1.219178082,1.50228137,1.055555556,1.378378378,0.093782929,1.50228137,1,1
121,66,1.303030303,1.36966809,1.75,1.047619048,0.1002331,1.36966809,1,1
122,67,1.313432836,1.625636987,1.3,1.333333333,0.101033295,1.625636987,1,1
123,66,1.348484848,1.513959904,1.566666667,1.166666667,0.103729604,1.513959904,1,1
124,63,1.015873016,1.142889144,1,1.025641026,0.078144078,1.142889144,1,1
125,66,0.96969697,1.149845434,0.964285714,0.973684211,0.074592075,1.149845434,1,1
126,60,1.216666667,1.290009416,1.423076923,1.058823529,0.093589744,1.290009416,1,1
127,60,1.233333333,1.345005408,1.285714286,1.1875,0.094871795,1.345005408,1,1
128,65,1.676923077,1.659326787,1.620689655,1.722222222,0.128994083,1.659326787,1,1
129,59,1.237288136,1.317507875,1,1.538461538,0.09517601,1.317507875,1,1
130,57,1.192982456,1.505212331,1.08,1.28125,0.091767881,1.505212331,1,1
131,59,1.220338983,1.532046148,1.324324324,1.045454545,0.093872229,1.532046148,1,1
132,63,1.158730159,1.259881577,1.233333333,1.090909091,0.089133089,1.259881577,1,1
133,63,1.142857143,1.366147667,1.393939394,0.866666667,0.087912088,1.366147667,1,1
134,51,1.509803922,1.826171394,1.62962963,1.375,0.116138763,1.826171394,1,1
135,54,0.833333333,1.023313154,0.952380952,0.757575758,0.064102564,1.023313154,1,1
136,52,1.211538462,1.193717845,1.076923077,1.346153846,0.093195266,1.193717845,1,1
137,43,1.046511628,1.214073983,0.954545455,1.142857143,0.080500894,1.214073983,1,1
138,50,1.2,1.385051388,1,1.454545455,0.092307692,1.385051388,1,1
139,52,1.288461538,1.160401189,1.333333333,1.227272727,0.099112426,1.160401189,1,1
140,56,1.821428571,2.000973789,1,3,0.14010989,2.000973789,1,1
141,43,0.953488372,1.233529361,1.041666667,0.842105263,0.073345259,1.233529361,1,1
142,57,1.052631579,1.585887005,1.24,0.90625,0.08097166,1.585887005,1,1
143,53,1.283018868,1.230655837,1.259259259,1.307692308,0.098693759,1.230655837,1,1
144,48,1.0625,1.244669485,1.032258065,1.117647059,0.081730769,1.244669485,1,1
145,40,1.15,1.610064499,1.285714286,1,0.088461538,1.610064499,1,1
146,43,1.209302326,1.337341705,1.105263158,1.291666667,0.093023256,1.337341705,1,1
147,41,1.56097561,1.533766287,1.76,1.25,0.120075047,1.533766287,1,1
148,49,1.448979592,1.56872061,1.076923077,1.869565217,0.111459969,1.56872061,1,1
149,46,1.413043478,1.640813984,1.333333333,1.5,0.108695652,1.640813984,1,1
150,48,1.625,1.757960617,1.545454545,1.692307692,0.125,1.757960617,1,1
151,44,1.295454545,1.390658961,1.230769231,1.388888889,0.09965035,1.390658961,1,1
152,42,1.142857143,1.406802785,1.619047619,0.666666667,0.087912088,1.406802785,1,1
153,47,1.212765957,1.214695707,1,1.384615385,0.093289689,1.214695707,1,1
154,42,1.476190476,1.435407569,1.823529412,1.24,0.113553114,1.435407569,1,1
155,42,1.30952381,1.334131585,2,0.925925926,0.100732601,1.334131585,1,1
156,47,0.936170213,1.389467451,1.176470588,0.8,0.072013093,1.389467451,1,1
157,46,1.608695652,1.273285529,1.565217391,1.652173913,0.123745819,1.273285529,1,1
158,38,0.973684211,1.102499423,1.277777778,0.7,0.074898785,1.102499423,1,1
159,44,1.431818182,1.500352319,1.347826087,1.523809524,0.11013986,1.500352319,1,1
160,47,1.872340426,1.764591605,1.869565217,1.875,0.144026187,1.764591605,1,1
161,44,1.159090909,1.59859214,1.136363636,1.181818182,0.089160839,1.59859214,1,1
162,44,1.090909091,1.360885174,1.5,0.681818182,0.083916084,1.360885174,1,1
163,43,1.744186047,2.194072353,1.785714286,1.724137931,0.134168157,2.194072353,1,1
164,45,1.422222222,1.725331179,1.45,1.4,0.109401709,1.725331179,1,1
165,44,1.113636364,1.125102767,1.25,0.95,0.085664336,1.125102767,1,1
166,44,1.522727273,1.886163035,1.4375,1.571428571,0.117132867,1.886163035,1,1
167,41,1.512195122,1.598780023,1.952380952,1.05,0.116322702,1.598780023,1,1
168,51,0.901960784,1.237010945,1.090909091,0.75862069,0.069381599,1.237010945,1,1
169,44,1.295454545,1.373834313,1.409090909,1.181818182,0.09965035,1.373834313,1,1
170,46,1.347826087,2.024487768,1.259259259,1.473684211,0.10367893,2.024487768,1,1
171,43,1.395348837,1.560517846,1.5,1.304347826,0.107334526,1.560517846,1,1
172,48,1.125,1.453169683,1.333333333,0.962962963,0.086538462,1.453169683,1,1
173,46,1.086956522,1.226124644,1.19047619,1,0.08361204,1.226124644,1,1
174,47,1.255319149,1.62143368,1.225806452,1.3125,0.096563011,1.62143368,1,1
175,36,1.583333333,1.461408323,1.277777778,1.888888889,0.121794872,1.461408323,1,1
176,46,0.913043478,1.347031089,1.181818182,0.666666667,0.070234114,1.347031089,1,1
177,51,1.078431373,1.426087476,1.133333333,1,0.082956259,1.426087476,1,1
178,45,1.4,1.404538099,1.476190476,1.333333333,0.107692308,1.404538099,1,1
179,42,1.333333333,1.587553213,1.608695652,1,0.102564103,1.587553213,1,1
180,47,1.234042553,1.506691826,1.233333333,1.235294118,0.09492635,1.506691826,1,1
181,41,1.804878049,1.568749696,1.772727273,1.842105263,0.138836773,1.568749696,1,1
182,54,1.759259259,1.922411862,1.571428571,1.878787879,0.135327635,1.922411862,1,1
183,48,1.270833333,1.300402284,1.4,1.130434783,0.09775641,1.300402284,1,1
184,51,1.352941176,1.293422273,1.333333333,1.380952381,0.104072398,1.293422273,1,1
185,46,1.260869565,1.731213866,1.347826087,1.173913043,0.096989967,1.731213866,1,1
186,45,1.266666667,1.643167673,1.1,1.4,0.097435897,1.643167673,1,1
187,42,1.380952381,1.480810275,1.578947368,1.217391304,0.106227106,1.480810275,1,1
188,45,1.244444444,1.432663691,1.739130435,0.727272727,0.095726496,1.432663691,1,1
189,43,1.23255814,1.428239164,1.19047619,1.272727273,0.094812165,1.428239164,1,1
190,43,1.372093023,1.799778502,0.9375,1.62962963,0.105545617,1.799778502,1,1
191,45,1.955555556,1.870288694,2.142857143,1.791666667,0.15042735,1.870288694,1,1
192,48,1.375,1.538512683,1.461538462,1.272727273,0.105769231,1.538512683,1,1
193,47,1.14893617,1.285009278,1.047619048,1.230769231,0.088379705,1.285009278,1,1
194,49,1.306122449,1.211130354,1.458333333,1.16,0.100470958,1.211130354,1,1
195,44,1.568181818,1.796608268,1.666666667,1.45,0.120629371,1.796608268,1,1
196,44,1.363636364,1.942078832,1.857142857,0.913043478,0.104895105,1.942078832,1,1
197,38,0.710526316,1.206018572,0.777777778,0.65,0.05465587,1.206018572,1,1
198,42,1.142857143,1.441060392,0.777777778,1.416666667,0.087912088,1.441060392,1,1
199,41,1.634146341,1.854131839,2.157894737,1.181818182,0.125703565,1.854131839,1,1
200,49,1.551020408,1.791894069,1.733333333,1.263157895,0.119309262,1.791894069,1,1
201,41,1.609756098,1.730289698,1.2,2.25,0.123827392,1.730289698,1,1
202,48,1.270833333,1.364279614,1.285714286,1.259259259,0.09775641,1.364279614,1,1
203,48,1.666666667,1.680087806,1.761904762,1.592592593,0.128205128,1.680087806,1,1
204,49,1.020408163,1.050591023,1.045454545,1,0.078492936,1.050591023,1,1
205,51,1.62745098,1.427736451,1.785714286,1.434782609,0.125188537,1.427736451,1,1
206,48,1.083333333,1.199881791,1.25,0.916666667,0.083333333,1.199881791,1,1
207,53,1.245283019,1.41293013,1.375,1.137931034,0.095791001,1.41293013,1,1
208,48,1.3125,1.460927278,1.724137931,0.684210526,0.100961538,1.460927278,1,1
209,52,1.826923077,2.083748073,1.769230769,1.884615385,0.140532544,2.083748073,1,1
210,52,1.403846154,1.549947695,1.086956522,1.655172414,0.107988166,1.549947695,1,1
211,59,1.338983051,1.457562555,1.4,1.25,0.102998696,1.457562555,1,1
212,53,1.169811321,1.354988633,1.636363636,0.838709677,0.089985486,1.354988633,1,1
213,60,0.8,1.299282723,0.833333333,0.766666667,0.061538462,1.299282723,1,1
214,53,1.283018868,1.419335685,1.321428571,1.24,0.098693759,1.419335685,1,1
215,51,1.156862745,1.419472423,1.272727273,1.068965517,0.088989442,1.419472423,1,1
216,56,1.392857143,1.545416348,1.37037037,1.413793103,0.107142857,1.545416348,1,1
217,63,1.476190476,1.511857892,1.485714286,1.464285714,0.113553114,1.511857892,1,1
218,64,1.203125,1.481951604,1.166666667,1.25,0.092548077,1.481951604,1,1
219,68,1.544117647,1.587580752,1.421052632,1.7,0.118778281,1.587580752,1,1
220,67,1.223880597,1.555254004,1.2,1.25,0.094144661,1.555254004,1,1
221,63,1.53968254,1.511519176,1.911764706,1.103448276,0.118437118,1.511519176,1,1
222,64,1.359375,1.384347735,1.59375,1.125,0.104567308,1.384347735,1,1
223,67,1.268656716,1.420436228,1.266666667,1.27027027,0.097588978,1.420436228,1,1
224,76,1.618421053,1.66506941,1.704545455,1.5,0.124493927,1.66506941,1,1
225,67,1.582089552,1.548696947,1.911764706,1.242424242,0.121699196,1.548696947,1,1
226,72,1.555555556,1.634908697,1.903225806,1.292682927,0.11965812,1.634908697,1,1
227,70,1.185714286,1.288666957,1.392857143,1.047619048,0.091208791,1.288666957,1,1
228,73,1.301369863,1.524657808,1.064516129,1.476190476,0.100105374,1.524657808,1,1
229,73,1.602739726,2.02580386,1.829268293,1.3125,0.123287671,2.02580386,1,1
230,74,1.094594595,1.435068791,1.222222222,0.973684211,0.084199584,1.435068791,1,1
231,63,1.253968254,1.163535407,1.333333333,1.194444444,0.096459096,1.163535407,1,1
232,78,1.294871795,1.636507005,1.585365854,0.972972973,0.099605523,1.636507005,1,1
233,83,1.722891566,1.863076743,1.888888889,1.595744681,0.13253012,1.863076743,1,1
234,79,1.075949367,1.288729765,1.166666667,0.972972973,0.082765336,1.288729765,1,1
235,80,1.2875,1.351920809,1.307692308,1.268292683,0.099038462,1.351920809,1,1
236,71,1.169014085,1.330799067,1.263157895,1.060606061,0.08992416,1.330799067,1,1
237,79,1.253164557,1.400259632,1.414634146,1.078947368,0.096397274,1.400259632,1,1
238,80,1.275,1.52593611,1.459459459,1.11627907,0.098076923,1.52593611,1,1
239,85,1.576470588,1.734636442,1.489361702,1.684210526,0.121266968,1.734636442,1,1
240,73,1.123287671,1.461973604,1.1875,1.073170732,0.086406744,1.461973604,1,1
241,84,1.107142857,1.317334449,1.3,1,0.085164835,1.317334449,1,1
242,78,1.217948718,1.392441898,1.35483871,1.127659574,0.093688363,1.392441898,1,1
243,88,1.568181818,1.934534632,1.765957447,1.341463415,0.120629371,1.934534632,1,1
244,85,1.329411765,1.507032999,1.238095238,1.418604651,0.102262443,1.507032999,1,1
245,90,1.311111111,1.488868392,1.2,1.45,0.100854701,1.488868392,1,1
246,100,1.57,1.71890851,1.62,1.52,0.120769231,1.71890851,1,1
247,103,1.184466019,1.384420122,1.16,1.20754717,0.091112771,1.384420122,1,1
248,110,0.718181818,1.368933276,0.823529412,0.627118644,0.055244755,1.368933276,1,1
249,113,0,0,0,0,0,0,1,1
250,109,0,0,0,0,0,0,1,1
-1,71,0.661971831,1.041203452,0.7,0.612903226,0.055164319,1.041203452,1,1
0,450,0.735555556,1.050539273,0.708860759,0.765258216,0.061296296,1.050539273,1,1
1,9,1.222222222,1.787300882,1.5,1.142857143,0.101851852,1.787300882,1,1
2,60,0.883333333,1.165778516,1.107142857,0.6875,0.073611111,1.165778516,1,1
3,63,1.555555556,1.711232133,1.303030303,1.833333333,0.12962963,1.711232133,1,1
4,85,1.376470588,1.565829087,1.375,1.377777778,0.114705882,1.565829087,1,1
5,84,1.428571429,1.592797904,1.378378378,1.468085106,0.119047619,1.592797904,1,1
6,95,1.410526316,1.795352966,1.72,1.066666667,0.11754386,1.795352966,1,1
7,90,1.122222222,1.305371597,0.782608696,1.477272727,0.093518519,1.305371597,1,1
8,90,1.577777778,1.748050457,1.558139535,1.595744681,0.131481481,1.748050457,1,1
9,89,1.224719101,1.520711623,1.212765957,1.238095238,0.102059925,1.520711623,1,1
10,98,1.387755102,1.468800289,1.471698113,1.288888889,0.115646259,1.468800289,1,1
11,94,1.563829787,1.470560647,1.510638298,1.617021277,0.130319149,1.470560647,1,1
12,89,1.258426966,1.473462912,1.171428571,1.314814815,0.104868914,1.473462912,1,1
13,85,1.611764706,1.611669629,1.604166667,1.621621622,0.134313725,1.611669629,1,1
14,92,1.22826087,1.267542928,1.395348837,1.081632653,0.102355072,1.267542928,1,1
15,87,1.517241379,1.561618637,1.714285714,1.384615385,0.126436782,1.561618637,1,1
16,97,1.309278351,1.603127313,1.310344828,1.307692308,0.109106529,1.603127313,1,1
17,96,1.552083333,1.929656592,1.409090909,1.673076923,0.129340278,1.929656592,1,1
18,80,1.1875,1.35098417,1.272727273,1.127659574,0.098958333,1.35098417,1,1
19,90,1.355555556,1.630544895,1.304347826,1.409090909,0.112962963,1.630544895,1,1
20,88,1.227272727,1.328098396,1,1.465116279,0.102272727,1.328098396,1,1
21,90,1.2,1.325633196,1.325,1.1,0.1,1.325633196,1,1
22,92,1.434782609,1.679248575,1.5,1.384615385,0.119565217,1.679248575,1,1
23,96,1.302083333,1.354289805,1.211538462,1.409090909,0.108506944,1.354289805,1,1
24,92,1.304347826,1.509960559,1.36,1.238095238,0.108695652,1.509960559,1,1
25,88,1.238636364,1.44631373,1.35,1.145833333,0.103219697,1.44631373,1,1
26,89,1.370786517,1.480033956,1.441860465,1.304347826,0.11423221,1.480033956,1,1
27,84,1.202380952,1.437700322,1.195121951,1.209302326,0.100198413,1.437700322,1,1
28,80,1.25,1.739343685,1.071428571,1.447368421,0.104166667,1.739343685,1,1
29,91,1.274725275,1.719599011,1.565217391,0.977777778,0.106227106,1.719599011,1,1
30,93,1.634408602,1.863755828,1.5,1.790697674,0.136200717,1.863755828,1,1
31,94,0.968085106,1.282237021,1.119047619,0.846153846,0.080673759,1.282237021,1,1
32,86,1.174418605,1.407474672,1.094339623,1.303030303,0.097868217,1.407474672,1,1
33,75,1.253333333,1.56907042,1.233333333,1.266666667,0.104444444,1.56907042,1,1
34,94,1.244680851,1.570467845,1.387755102,1.088888889,0.103723404,1.570467845,1,1
35,94,1.414893617,1.484033841,1.404255319,1.425531915,0.117907801,1.484033841,1,1
36,84,1.321428571,1.398456243,1.222222222,1.435897436,0.110119048,1.398456243,1,1
37,103,1.300970874,1.520029356,1.472727273,1.104166667,0.108414239,1.520029356,1,1
38,96,1.229166667,1.525082684,1.24,1.217391304,0.102430556,1.525082684,1,1
39,85,1.470588235,1.644530873,1.783783784,1.229166667,0.12254902,1.644530873,1,1
40,88,1.284090909,1.58258383,1.465116279,1.111111111,0.107007576,1.58258383,1,1
41,88,1.227272727,1.48345103,1.169811321,1.314285714,0.102272727,1.48345103,1,1
42,86,1.23255814,1.613723634,1.256410256,1.212765957,0.102713178,1.613723634,1,1
43,94,1.446808511,1.521296994,1.431818182,1.46,0.120567376,1.521296994,1,1
44,83,1.421686747,1.61638321,1.357142857,1.487804878,0.118473896,1.61638321,1,1
45,82,1.085365854,1.188434176,1.257142857,0.957446809,0.090447154,1.188434176,1,1
46,105,1.40952381,1.573184168,1.267857143,1.571428571,0.117460317,1.573184168,1,1
47,86,1.325581395,1.537315157,1.203703704,1.53125,0.110465116,1.537315157,1,1
48,86,1.081395349,1.21959604,1.073170732,1.088888889,0.090116279,1.21959604,1,1
49,91,1.406593407,1.357923431,1.5,1.319148936,0.117216117,1.357923431,1,1
50,76,1.315789474,1.642847336,1.35483871,1.288888889,0.109649123,1.642847336,1,1
51,87,1.183908046,1.280704163,1.139534884,1.227272727,0.098659004,1.280704163,1,1
52,84,1.476190476,1.631587227,1.395348837,1.56097561,0.123015873,1.631587227,1,1
53,100,1.24,1.319014018,1.464285714,0.954545455,0.103333333,1.319014018,1,1
54,82,1.390243902,1.420798746,1.405405405,1.377777778,0.115853659,1.420798746,1,1
55,103,1.310679612,1.540493467,1.166666667,1.469387755,0.109223301,1.540493467,1,1
56,85,1.576470588,1.650227045,1.69047619,1.465116279,0.131372549,1.650227045,1,1
57,97,1.329896907,1.351863293,1.621621622,1.15,0.110824742,1.351863293,1,1
58,87,1.206896552,1.373655207,1.473684211,1,0.100574713,1.373655207,1,1
59,80,1.1625,1.462127373,1.153846154,1.170731707,0.096875,1.462127373,1,1
60,90,1.355555556,1.657879457,1.317073171,1.387755102,0.112962963,1.657879457,1,1
61,86,1.139534884,1.496370438,1.181818182,1.113207547,0.09496124,1.496370438,1,1
62,84,1.297619048,1.534971935,1.473684211,1.152173913,0.108134921,1.534971935,1,1
63,84,1.285714286,1.594957631,1.47826087,1.052631579,0.107142857,1.594957631,1,1
64,89,1.280898876,1.559346921,1.173913043,1.395348837,0.106741573,1.559346921,1,1
65,89,1.078651685,1.226828127,0.846153846,1.26,0.08988764,1.226828127,1,1
66,88,1.170454545,1.261467772,1.227272727,1.113636364,0.097537879,1.261467772,1,1
67,90,1.266666667,1.541923503,1.275,1.26,0.105555556,1.541923503,1,1
68,90,1.311111111,1.442878244,1.346938776,1.268292683,0.109259259,1.442878244,1,1
69,91,1.21978022,1.474239524,1.022222222,1.413043478,0.101648352,1.474239524,1,1
70,81,1.135802469,1.403149016,1.044444444,1.25,0.094650206,1.403149016,1,1
